Year,Survival,Age,Tarsus,Tail,Wing,Mass,Catchdate,Hatchdate
1993,1,1,19,49,80,12.9,42,31
1993,0,3,18.9,53,83,13.3,42,31
1993,0,1,19.1,53,82,13.4,42,31
1993,0,1.5,18.1,53,83,14.3,42,31
1993,0,1,18.9,54,82,13,43,31
1993,0,1.5,18.8,51,83,13,43,31
1993,0,1,19,51.5,78,13.3,36,32
1993,1,3.5,19.7,51.5,82,13.7,36,32
1993,0,2.5,19.7,53,83.5,15,36,32
1993,1,2,19.1,50.5,79,12.8,37,32
1993,0,1,19.8,51.5,81,13.1,37,32
1993,0,1,18.5,48,76,12.6,38,32
1993,0,1,20,51,80,14.2,38,32
1993,0,1,19.3,49,75,12.8,41,32
1993,1,4,20,52,82,13.7,41,32
1993,0,1,19.6,51,80,12.8,42,32
1993,1,2.5,18.8,55,87,12.3,43,32
1993,1,1,19.9,52,81.5,12.6,43,32
1993,1,3.5,19.1,53,86,13.3,43,32
1993,0,1,18.8,52,82.5,13.9,43,32
1993,0,5,19.4,51,84.5,16,24,33
1993,0,2.5,18.7,52,81.5,15.3,28,33
1993,0,1,19.6,51.5,81,13,36,33
1993,0,2.5,19.2,52,83,13.1,36,33
1993,1,1,20,51,80,14,36,33
1993,0,1,18.8,49,79,14.4,36,33
1993,0,3.5,20,51,84,14.6,36,33
1993,0,2.5,19.5,55.5,81,15,36,33
1993,0,1.5,18.3,49,79,12.2,40,33
1993,1,3.5,18.9,51.5,81.5,13.7,40,33
1993,1,1.5,19.7,49,79,14.7,40,33
1993,0,1,18.9,53,83,12.6,42,33
1993,0,3,19.6,52,84,13.3,42,33
1993,1,2,17.7,50,79,11.4,43,33
1993,0,2.5,19.1,54.5,84.5,13,43,33
1993,1,2,18.7,52,82.5,12.3,44,33
1993,0,3.5,18.8,52,82,12.7,44,33
1993,1,1,19.1,53,82.5,13.5,44,33
1993,1,5,19,53,84,13.7,44,33
1993,0,4,19.5,49,81.5,13.1,45,33
1993,0,1.5,18.5,52,83,12.4,46,33
1993,0,3,19.3,52,83,13,46,33
1993,1,3.5,19.1,56.5,82,13.4,46,33
1993,1,3,19,52,82,13.6,46,33
1993,0,1.5,18.7,53.5,83.5,13.6,46,33
1993,0,2,18.5,50.5,80,13.9,37,34
1993,0,2,19.3,50.5,80,14.1,37,34
1993,0,1,19.9,50,79,14.3,39,34
1993,0,1,19.3,51,81,14.4,41,34
1993,0,1,20,51,80.5,14.5,41,34
1993,0,2.5,17.6,50,80,12,42,34
1993,0,1,19.3,53,82,13.6,42,34
1993,1,1,18.2,51,80,11.7,45,34
1993,0,4,18.7,53,85,12.7,46,34
1993,0,1,19.9,53,82,13,46,34
1993,1,1.5,19.9,50,82,13.1,46,34
1993,0,4,18.9,51.5,82,13.1,46,34
1993,1,1,19.6,51,78.5,12.8,38,35
1993,0,2,18.3,51,80,13.1,38,35
1993,0,3,19.5,49,79,13.6,39,35
1993,0,1,19.9,48.5,79,14,39,35
1993,0,4.5,19.3,50,81,14.8,39,35
1993,0,5,20.1,48,81.5,13.8,40,35
1993,1,2,19.3,49,78,14.5,40,35
1993,1,2,19.5,53,82,13.2,41,35
1993,0,4.5,20,50.5,81,13.8,42,35
1993,0,1.5,18.4,50,81,11.2,43,35
1993,1,2.5,19.9,49,79,13.5,43,35
1993,0,1,19.8,51,81,13.5,43,35
1993,0,4.5,19.2,51,80.5,13.9,43,35
1993,0,3.5,19.4,51,80,14.2,43,35
1993,0,1,19.2,50,80,14.7,43,35
1993,0,1,19.2,50,80,12.2,44,35
1993,0,3.5,19,51,79,13.2,44,35
1993,0,3.5,19.7,50,79,12.2,45,35
1993,0,2.5,19.5,54,83.5,12.7,45,35
1993,0,2,18.9,50,83,12.4,47,35
1993,1,1,19,50,81,12.5,47,35
1993,0,1.5,18.5,51.5,80,12,48,35
1993,0,1,19.7,50.5,81.5,13.3,48,35
1993,0,2,18.7,51.5,81,11.8,53,35
1993,0,8,19.4,48,78,12.9,39,36
1993,1,1,19.8,50.5,78,13.8,39,36
1993,0,6,19.8,51.5,80,13.8,39,36
1993,0,2,18.6,50,78,13.5,40,36
1993,1,2.5,18.3,48,78,12.5,43,36
1993,0,1,18.3,49,76,12.6,43,36
1993,1,2.5,17.9,49,79,13.1,43,36
1993,0,4.5,19.1,51.5,81,13.2,43,36
1993,0,1,19.4,51.5,81.5,12.4,46,36
1993,0,2.5,18.6,48,76,12.5,46,36
1993,1,1,19.8,52,81,12.6,46,36
1993,1,5,19.5,51,80,12.9,46,36
1993,0,3.5,18.2,52,81,17.6,46,36
1993,0,4,19.5,51,85,13,48,36
1993,0,1,19.6,51.5,83,12.4,49,36
1993,0,2,19.4,54,85,12.4,49,36
1993,1,2.5,18.8,53,85,13.1,49,36
1993,0,1,19.4,53.5,85,13.6,49,36
1993,0,3,19.4,56,85,13.6,49,36
1993,0,1.5,18.4,50,75,13.3,40,37
1993,1,3.5,19.3,53,83,12.9,42,37
1993,0,2,19.7,51,82.5,13.9,42,37
1993,0,2,19.1,52,81,14.5,42,37
1993,0,3.5,20,51,82.5,14.5,42,37
1993,0,2.5,19.8,55,84.5,15.2,42,37
1993,0,2,18,50.5,77,12.2,43,37
1993,0,2,19,52,79,12,45,37
1993,0,1.5,19.4,51,79,12.2,46,37
1993,0,1.5,19.3,51,82,12.4,46,37
1993,0,1,19.5,50.5,78,12.6,46,37
1993,1,2,18.6,57,82,12,49,37
1993,0,4.5,19.7,53,84,17,31,38
1993,1,1,19.4,49.5,79,13.2,42,38
1993,0,2,19.5,53,82,13.1,43,38
1993,0,3.5,18.9,51,84,12.4,45,38
1993,0,3.5,19.2,50.5,80,12.5,45,38
1993,1,3,19.8,51,81,12.1,46,38
1993,0,2.5,18.2,52,81.5,12.5,46,38
1993,1,2,19.7,51,80,13.6,47,38
1993,1,1,19.3,48.5,78,13.1,49,38
1993,1,0,18.7,52,81.5,12.4,51,38
1993,1,2,19.5,52,80,13.2,51,38
1993,0,2.5,18.6,52,81.5,17.2,31,39
1993,0,2,19.2,52,82,14.7,34,39
1993,1,1,20,50,82.5,14.4,42,39
1993,1,1.5,19.7,49,77,13.3,43,39
1993,0,1,20.2,52,81,12.8,45,39
1993,0,2.5,19.3,51,83.5,12.6,46,39
1993,0,4.5,18.6,53,82,12,47,39
1993,0,1.5,19,52,83,12.1,47,39
1993,0,1.5,19.1,51.5,81,12.5,47,39
1993,1,1.5,18.8,50,81,12.6,51,39
1993,0,1.5,19.4,51.5,82,12.9,51,39
1993,1,2.5,18.8,53,82,11.5,47,40
1993,0,2,19.2,52,81,11.8,53,40
1993,0,1.5,18.8,52,81.5,11.9,53,40
1993,0,1,19.7,52,81,12.4,47,41
1993,1,1,19.7,49,78.5,13.3,51,41
1993,1,1.5,19.2,51,83,12.6,53,41
1993,1,3.5,19.3,54,85,12.6,53,41
1993,1,2,18.9,51,82,13.2,53,41
1993,0,2.5,19.3,52,83,12,37,42
1993,0,1,19.3,52,82,17,46,42
1993,0,1.5,19.6,52,83,12.2,47,42
1993,0,1.5,19.4,54,81.5,12.3,47,42
1993,0,4,18.3,52,80,12.5,47,42
1993,1,1,18.8,51,78,12.6,49,42
1993,0,1.5,20.4,52,82,12.9,54,42
1993,0,1,19.5,50.5,82,13.2,46,43
1993,0,1.5,19.4,52,81,14.6,47,43
1993,0,2.5,18.9,52,78,14.2,49,43
1993,0,3.5,18.1,53,78,12.9,52,44
1993,1,6,19,50,82,12.7,54,44
1993,0,2.5,18.8,50.5,82,13.2,54,44
1993,1,2.5,19.7,53,83,16.1,43,45
1993,1,2,18.4,47.5,76,12.5,52,45
1993,0,1,19.4,49.5,76,12.2,51,46
1993,1,2,18.4,53,80,13,51,46
1993,1,1,19,50.5,77,11.6,52,46
1993,1,5.5,20.5,49.5,77.5,12.9,53,48
1993,1,1,19.5,52,80.5,12,63,49
1993,0,4,19.2,56,80.5,12.7,61,50
1993,1,2,19.7,51,80,13.2,63,50
1993,1,1,19.1,51,80,12.3,63,52
1994,0,2,19.6,47,79,12.8,47,38
1994,1,1,20.7,47.5,77.5,13.8,48,43
1994,1,1,19.9,48,80,14.7,24,33
1994,0,1,18,48,80.5,14.7,44,36
1994,0,3,17.5,48,78,12.2,45,37
1994,0,2.5,18.8,48,80,12.4,45,37
1994,0,1.5,18.9,48,77,12.8,48,39
1994,0,2.5,19.4,48,77,14.1,47,40
1994,0,1,18.6,48,75,13,61,49
1994,0,3,18.4,48.5,76,14.4,43,37
1994,0,4,18.7,49,78,13.5,43,35
1994,0,4.5,18.9,49,83,12.7,48,35
1994,1,1,19.3,49,76,12.7,44,37
1994,0,4,19,49,81,13.6,46,37
1994,1,5.5,19.3,49,79,13.5,48,39
1994,0,1.5,17.7,49,80,13.8,54,41
1994,1,1,19.2,49,74,12.7,15,42
1994,0,1,19.3,49,75,12.6,55,42
1994,1,1,18.8,49,83,13.6,56,43
1994,0,2,19.7,49,81,13.6,52,47
1994,1,1,18.6,49,80,12.4,61,54
1994,1,1,20.2,49.5,77.5,13.9,42,36
1994,0,2,19.4,49.5,80,14.6,48,44
1994,0,1,19.2,49.5,77,12.4,61,50
1994,0,1.5,19.3,50,78,13.2,43,32
1994,1,3,19.2,50,80,13.5,39,34
1994,1,3,19.1,50,79,12.1,46,35
1994,1,2,18.2,50,82,12.7,48,35
1994,1,2.5,18.3,50,79,13,10,36
1994,1,1,20.3,50,78,15.5,26,36
1994,0,2.5,19.7,50,81,13.4,44,37
1994,0,4.5,19.7,50,81,13.1,45,37
1994,0,1.5,19.7,50,82,13.8,46,37
1994,0,2.5,18.5,50,82,12.7,48,38
1994,1,3.5,17.2,50,81.5,13,48,38
1994,0,1,19,50,80,12.7,51,38
1994,0,1,18.5,50,82,12.3,47,39
1994,1,1,19.8,50,78,13.1,47,40
1994,0,2.5,19.7,50,81,13.4,47,40
1994,1,1,19.1,50,82,11.9,53,40
1994,0,2.5,18.4,50,82,12.9,53,40
1994,0,2.5,19.5,50,82.5,13.5,57,40
1994,0,4.5,19.4,50,80,12.2,51,42
1994,0,2,19.8,50,80,14,50,43
1994,0,1,19.7,50,80,14,49,44
1994,0,2,19.4,50,78,14.2,49,44
1994,1,1,19.3,50,81,13.6,51,44
1994,0,3,19.1,50,81,16.9,44,45
1994,0,2,18.7,50,79,13.4,51,45
1994,0,1,19.5,50,81,12,53,45
1994,0,2.5,19.9,50,80,12.5,53,46
1994,0,1,19.4,50,79,12.6,55,48
1994,0,1,19.1,50,81,13.4,61,48
1994,0,2.5,19.6,50,79,14.4,54,49
1994,0,2,19.4,50,79,12.9,55,50
1994,1,1,19.6,50,82,12.6,62,50
1994,0,5,19.1,50.5,80,14.2,44,33
1994,0,3,19.3,50.5,81,12.6,54,41
1994,1,1,19.1,50.5,78,14.1,48,44
1994,0,3,19.3,50.5,78.5,15.1,48,44
1994,1,1,19.6,50.5,82,13.4,58,45
1994,1,5,19.4,50.5,79,13.9,58,46
1994,1,2,19.3,50.5,81,13.8,51,47
1994,1,1,18.9,50.5,79,14.8,55,49
1994,0,1,20.1,50.5,78.5,16.6,44,51
1994,1,2.5,19.6,51,83,14,44,31
1994,1,1,18.7,51,81,12.9,39,33
1994,0,3,19.5,51,79,12.9,43,33
1994,0,2,18.7,51,79,12.5,39,34
1994,1,1,18.9,51,78.5,13,39,34
1994,0,4,19.4,51,81,14.8,39,34
1994,0,2,19.5,51,79.5,14,43,34
1994,1,2,18.6,51,82.5,12.5,48,35
1994,0,3,18.8,51,83,13.1,48,35
1994,0,4,19.9,51,80.5,13.3,44,36
1994,1,1.5,18.4,51,79,13.6,44,36
1994,1,1,19.7,51,81,13.6,44,36
1994,1,2,18.7,51,79,12.9,45,36
1994,0,2,19.2,51,78.5,13,44,37
1994,1,3,19.5,51,82,13.8,45,37
1994,0,1,19,51,82.5,12.5,46,37
1994,1,5.5,19.6,51,80,12.8,48,37
1994,1,2.5,18.8,51,80,13.1,49,37
1994,0,2,19.5,51,81,12.4,50,37
1994,1,6,18.9,51,82,12.4,51,38
1994,0,1,19.3,51,80,12.6,53,40
1994,0,2.5,20.2,51,85,13.9,53,40
1994,1,1,19.1,51,80,12.4,54,41
1994,0,6,18.8,51,81.5,12.5,54,41
1994,1,2.5,20,51,79,12.7,49,42
1994,0,3.5,19.3,51,81,14.3,49,44
1994,0,2.5,19.5,51,80,14.1,51,44
1994,0,2.5,19.7,51,82,12.2,53,44
1994,0,1,19.3,51,82,13.1,57,44
1994,0,2.5,19.4,51,82,11.5,53,45
1994,0,2,18.5,51,81,12.7,53,45
1994,1,2.5,20,51,84,14,53,45
1994,0,1,19.2,51,79,13.8,52,46
1994,0,1,19.7,51,79,12.7,54,46
1994,1,2,18.7,51,80.5,14,52,47
1994,0,3.5,19.2,51,81,13.8,53,47
1994,0,1.5,20,51,81.5,14.8,55,48
1994,0,5,18.8,51,79,12.4,55,49
1994,0,2.5,19.8,51,84,12.5,60,50
1994,0,2.5,19.6,51,82,12.6,62,53
1994,1,2,19.5,51,81,12,61,54
1994,0,1,19.2,51,78,12,66,54
1994,1,3,18.6,51.5,80,12.1,43,33
1994,1,2,19.9,51.5,79,15,27,37
1994,0,2,19.5,51.5,79,12.7,46,37
1994,0,2,19.5,51.5,80.5,12.9,46,38
1994,1,2,19,51.5,78,14,47,38
1994,0,1,19.4,51.5,81,12.9,51,38
1994,1,2,19.7,51.5,84,13.2,52,39
1994,1,2,18.9,51.5,84,13.4,52,39
1994,1,2,19.1,51.5,79,13.4,51,43
1994,0,1,20,51.5,79,14.9,55,43
1994,1,2,18.8,51.5,80,14,51,44
1994,0,1,19.7,51.5,81,13,58,45
1994,1,1,19.4,51.5,79.5,15.1,52,47
1994,1,3.5,19.6,51.5,81.5,15.1,53,47
1994,0,1.5,19.3,51.5,78.5,13.6,54,49
1994,1,3,19.6,52,83,14.9,47,34
1994,1,3,19.7,52,80,14.1,42,35
1994,0,3,20.1,52,80,14.3,43,35
1994,0,1,19.6,52,81.5,16.3,28,36
1994,0,2,19.8,52,81.5,13.5,33,36
1994,1,2,19.8,52,81,14.8,43,36
1994,1,4.5,19.9,52,81,14.2,44,36
1994,0,2.5,19.3,52,81,13.3,11,37
1994,0,1,18.8,52,77,13,45,37
1994,0,1,19.2,52,80,14.2,45,37
1994,1,2,18.7,52,84,12.6,50,37
1994,1,1,19.4,52,83,12.9,50,37
1994,1,2,18.9,52,84,12.9,51,38
1994,1,3.5,19.3,52,83,13.4,45,39
1994,0,1,19.6,52,82,13.8,47,39
1994,1,1,19.5,52,80,12.9,54,41
1994,1,1,19.4,52,83,13.3,54,41
1994,1,2,19.2,52,83,13.6,54,42
1994,1,2,19.7,52,83,12.9,56,43
1994,1,1,19,52,82,13,56,43
1994,0,1.5,19.9,52,79,13.5,53,44
1994,1,6.5,19.1,52,83,12.7,57,44
1994,1,6,19.5,52,83,12.9,57,44
1994,0,2,19.2,52,84,12.6,58,44
1994,0,1.5,20.2,52,80.5,13,52,45
1994,1,4.5,19.7,52,78.5,13.6,52,45
1994,0,1,20.2,52,83,12.6,53,45
1994,0,3.5,19.9,52,82,13.3,53,45
1994,1,2,19.6,52,85,12.9,58,45
1994,0,1,19.7,52,78,13.8,52,46
1994,0,1,19,52,79.5,14.4,50,47
1994,0,1,19.6,52,80,12.7,52,47
1994,1,2,18.4,52,78.5,14,52,47
1994,1,1,18.3,52,80,12.1,59,47
1994,0,2.5,19,52,79,12,57,49
1994,0,2.5,19.9,52,82,13.1,61,49
1994,1,2.5,20.3,52,83,13.7,61,49
1994,1,1,18.8,52,81,12.5,60,55
1994,0,1,19.9,52,82,13.8,60,55
1994,1,3,19.3,52.5,81,12.8,43,37
1994,0,3,20.2,52.5,80,13.3,45,37
1994,0,2,20.1,52.5,82,14.4,50,37
1994,1,1,19.9,52.5,80,14.2,43,38
1994,1,2,20,52.5,81,14.1,45,38
1994,0,2,19.8,52.5,81,12.3,47,38
1994,0,1,19.7,52.5,78,13.6,47,39
1994,0,2,19.5,52.5,85,13.4,52,39
1994,1,2,19.5,52.5,84,11.6,58,45
1994,1,3,17.8,52.5,79,12.2,53,47
1994,0,6,19.9,52.5,79.5,14.3,55,47
1994,0,1,19.1,52.5,81,12.6,60,49
1994,1,2,18.5,53,84,13.1,46,33
1994,0,2,18.6,53,81,14.3,43,35
1994,0,1,19.3,53,78,13,44,35
1994,0,3,18.5,53,83,12.6,48,35
1994,0,2.5,19.6,53,81,13.9,44,36
1994,1,4.5,18.9,53,79,14.2,44,36
1994,0,3.5,20.2,53,83,13.5,50,36
1994,1,1,19.9,53,83,12.9,50,37
1994,0,1,18.4,53,77,13.4,50,37
1994,0,3,19.9,53,85,12.9,51,38
1994,1,2,19.6,53,85,13.2,51,38
1994,1,3.5,18.7,53,81,13.3,52,39
1994,0,2.5,19.6,53,81,12.2,49,40
1994,1,1,19.4,53,82.5,12.9,53,40
1994,1,1,20.1,53,81,14,51,41
1994,1,3.5,20.1,53,81,13.7,50,42
1994,0,1,18.6,53,79,12.5,51,42
1994,1,1,19.4,53,80,12.3,51,43
1994,0,1,19.6,53,80,13.3,51,43
1994,1,1.5,20.7,53,81.5,15,50,44
1994,0,1,20,53,80,13.5,51,44
1994,0,4.5,19.7,53,80,13.2,52,44
1994,0,2,19.5,53,84,13.5,57,44
1994,0,2.5,19.5,53,82,12,53,45
1994,0,3.5,19,53,82,12.1,53,45
1994,0,1,19.8,53,80,12.3,53,45
1994,1,2.5,19.6,53,80,14.1,53,45
1994,1,6,19.6,53,85,13,58,45
1994,0,1,19.6,53,81,12,55,47
1994,1,4,19.2,53,85,12.6,59,47
1994,0,1,19.2,53,81,13.2,57,49
1994,1,1,19.5,53,79,12.6,55,50
1994,0,1,19.6,53,79,13.2,57,50
1994,1,2,19.6,53,85,13.5,60,52
1994,0,3,19.3,53.5,81,12.9,42,35
1994,1,2.5,19.7,53.5,81,14.8,45,35
1994,0,4.5,19.4,53.5,86,12.6,51,38
1994,0,2.5,18.9,53.5,84,13.5,56,43
1994,0,2.5,19.8,54,81,14.6,42,34
1994,1,2,19.6,54,84,13.4,51,38
1994,1,2,20,54,86,13.5,51,38
1994,0,2.5,18.6,54,80,11.7,47,39
1994,0,2.5,19.4,54,85,13.6,53,40
1994,1,1,18.8,54,81,12.9,53,41
1994,1,2.5,19,54,82,12.9,54,41
1994,0,1,19.4,54,82,13.2,54,43
1994,0,1,20.3,54,82,14.9,51,44
1994,1,4,20.1,54,81,13,53,45
1994,1,1,19.8,54,82,13.3,53,46
1994,0,2,19.5,54,81,12.9,54,47
1994,0,1,19.8,54,78,13,55,50
1994,0,5,19.6,54.5,83,13.4,52,48
1994,0,3,19.1,55,85,14.2,47,34
1994,1,2.5,19.9,55,86,13.6,54,42
1994,0,1,19.4,55,77,11.9,51,43
1994,1,3,18.8,55,86,13.2,56,43
1994,0,4.5,19.4,55,82,12.3,54,46
1994,0,1.5,19.1,55,80,12,58,48
1994,1,1,19.7,55,84,12.6,61,50
1994,0,2,18.6,55.5,81,13.1,46,36
1994,1,4,18.9,55.5,82,13.9,60,51
1994,0,2,18.8,56,85.5,11.9,50,37
1994,1,2.5,19.2,56,85,13.1,52,38
1994,0,2.5,19.9,56,85,14.2,39,39
1994,0,1,19.3,56,79,14.3,48,40
1994,1,1,18.9,56,77,11.9,50,41
1994,1,1,18.7,57,82,12.9,51,44
1995,1,2,19.3,50,79,12.4,48,38
1995,0,1,19.6,55,81.5,13.1,49,38
1995,1,4.5,19.8,53,80.5,13.8,48,39
1995,0,2.5,19.4,53.5,83,13.9,48,39
1995,0,3.5,18.8,50.5,78.5,14.9,48,39
1995,0,2,19.5,51,81,13.3,51,39
1995,0,4,19.2,51.5,81,12.5,48,40
1995,1,3.5,20.3,52,79.5,13.9,48,40
1995,0,1,19.8,52,79,14,48,40
1995,0,2,20,50,81,15,48,40
1995,0,1,19.5,52,81,13.2,49,40
1995,1,3.5,19.7,52,82,13.2,52,40
1995,0,2,19.6,51,80,12.3,48,41
1995,0,2.5,19.7,52.5,81,13.9,48,41
1995,1,1.5,20.3,50,80,14,48,41
1995,0,3.5,19.8,50.5,81,13.2,52,41
1995,1,3.5,19.2,52.5,81,12.6,48,42
1995,0,4.5,19.4,50,83,14.6,48,42
1995,0,4,18.8,50,78.5,11.9,49,42
1995,1,1,20.3,51,79,13.9,49,42
1995,0,1,19.8,50.5,79,14,49,42
1995,1,4,19.8,51,78.5,14.1,49,42
1995,1,2,19.3,51.5,79.5,12.8,51,42
1995,1,1.5,20,47,81,15.5,42,43
1995,0,3.5,19,48,80,17,45,43
1995,0,2.5,19.8,50,80,13.6,48,43
1995,0,2.5,19.7,50,82,13.6,48,43
1995,1,1,19.8,51,82,13.3,49,43
1995,1,2,20.2,50,84,14,50,43
1995,1,2,19.5,49,82,15,50,43
1995,0,1,19.7,52,81,13.2,51,43
1995,0,2.5,20.4,51.5,82,13.6,51,43
1995,1,1,20,51,77,13.7,51,43
1995,0,3,18.9,50,80,13.8,51,43
1995,0,3,19.3,53,83,16.5,44,44
1995,0,2,18.4,50,79,12.3,51,44
1995,0,2,19.1,49.5,77,12.7,51,44
1995,0,2,20.2,51,78,13,51,44
1995,0,2,19.9,50,79.5,13.3,51,44
1995,0,2.5,19.3,49,81,14.2,51,44
1995,0,4,19.4,49,80.5,11.9,53,44
1995,0,2,20.2,52,83,17,42,45
1995,0,3,19.6,53,84,17.1,42,45
1995,1,2,19.8,50,82,17.5,42,45
1995,0,2,20,51,82,15.5,43,45
1995,0,1.5,19.8,48,80,17,43,45
1995,0,4,19.4,50,82,17,43,45
1995,0,2,18.8,50.5,79.5,12.6,51,45
1995,1,2.5,20.2,50,79.5,14.4,51,45
1995,0,2,19.9,54,81.5,12.4,52,45
1995,0,3,19.6,51,81,12.6,52,45
1995,1,2,19,52,80,13,52,45
1995,1,2.5,19.5,52,80,13.7,52,45
1995,0,2,20,50,80.5,13.9,52,45
1995,0,4.5,19.2,50,80,14,52,45
1995,1,2,20,50,81,14,52,45
1995,0,3.5,20.2,50,81,14,52,45
1995,1,3,19.9,51,81,14,52,45
1995,0,2.5,19.5,50,79,15,52,45
1995,1,2,20.3,51,84,15,52,45
1995,1,1,18.1,52,80.5,12.9,54,45
1995,0,3,19.6,51.5,81,14,54,45
1995,0,3,20.3,49,79,13.5,55,45
1995,0,4.5,20.1,50,82,14.1,55,45
1995,0,6,19.5,49,81,15,42,46
1995,0,1.5,20.4,56,85,16.5,42,46
1995,1,1,19.3,50,81,17.5,42,46
1995,0,4.5,18.9,52,84,17.5,42,46
1995,0,2,20.6,52,83,17,45,46
1995,0,4,19.9,52,81,15,48,46
1995,0,2.5,18.6,50,77,12.3,51,46
1995,0,1,18.4,51,78,13.3,51,46
1995,0,1,19.9,53,79.5,13.3,51,46
1995,0,1,19.5,52,79,13.9,51,46
1995,0,1,20,50,79.5,14,51,46
1995,0,1,19.2,51.5,78,14.2,51,46
1995,0,2.5,20.5,49.5,81,14.6,51,46
1995,1,2.5,19.4,49,80,12.2,52,46
1995,0,3,20,51,81,12.4,52,46
1995,0,2.5,19.4,49,78,12.9,52,46
1995,0,2.5,19,48,77,13,52,46
1995,1,3,20,51,79,13.1,52,46
1995,0,2,19.4,50,78.5,13.4,52,46
1995,0,2,20.6,46,78,13.6,52,46
1995,0,2,19.6,51.5,81,14.1,52,46
1995,0,1,19.4,51,79.5,14.8,52,46
1995,0,3.5,18.3,51.5,79,12.9,53,46
1995,1,1.5,19,47,79,13,53,46
1995,0,5.5,18.9,50,80.5,13,53,46
1995,1,1,19,53,80.5,13,53,46
1995,0,3,18.9,51,80,13.4,53,46
1995,0,5.5,18.4,52,82,13.6,53,46
1995,1,3,19.2,53,81,13.9,53,46
1995,0,3.5,19.9,51,80,16.3,53,46
1995,0,4,18.6,52,79,12,54,46
1995,0,1,20,51,80,13.3,54,46
1995,0,1,19.5,50,77.5,12.2,55,46
1995,0,2.5,19.5,51,81,12.6,55,46
1995,0,2.5,19,52.5,81,12.2,56,46
1995,0,2,20.3,53,83,13.6,57,46
1995,1,5.5,18.7,48,80,15.5,43,47
1995,0,5,19.5,49,83,17,43,47
1995,1,2,19.8,51,81,17,44,47
1995,1,2,18.7,53,80,16,45,47
1995,0,2.5,19.4,49,80,16.5,45,47
1995,0,2,19.6,52,83,17,45,47
1995,0,2.5,18.6,53,79,17.5,45,47
1995,0,1,19.5,53,78,12.2,52,47
1995,1,1,20.2,49,77,13.7,52,47
1995,1,1,18.9,50,77,13.7,52,47
1995,0,7,20.2,53,83,14.3,52,47
1995,0,2.5,20.8,53.5,81.5,14.9,52,47
1995,1,2,19.3,52,81,12.2,53,47
1995,1,1,18.6,49,75,12.6,53,47
1995,1,3.5,20.1,51,80,12.6,53,47
1995,0,1,18.9,51,79,13.1,53,47
1995,0,1,19.8,51,82,13.1,53,47
1995,1,1,19.9,51,78,13.2,53,47
1995,0,1,19.6,50.5,79,13.2,53,47
1995,1,2,18.8,52.5,79,13.2,53,47
1995,1,1,19.6,47,79,13.3,53,47
1995,0,1,18.3,55,79.5,13.3,53,47
1995,1,1,19.9,50.5,80,13.3,53,47
1995,0,3,19.8,54.5,83,13.3,53,47
1995,0,1,19,50,78,13.4,53,47
1995,0,4.5,18.3,50,79,13.6,53,47
1995,0,2.5,20.1,50,79,13.6,53,47
1995,0,2,20.3,49,80,14.2,53,47
1995,1,3.5,19.7,49,79,15,53,47
1995,0,2,20.5,51,81,15.1,53,47
1995,1,2,19.7,51,80,12.4,54,47
1995,0,1,19.7,51.5,78,12.5,54,47
1995,0,3,19.6,59,80,12.5,54,47
1995,1,4,20,50.5,80,12.7,54,47
1995,0,1,19.1,54,82,13.1,54,47
1995,0,3,19.1,50,81,13.5,54,47
1995,1,2.5,19.1,50,78,14.2,54,47
1995,1,4,19.4,51,80,14.6,54,47
1995,0,3,20,50.5,81.5,14.6,54,47
1995,1,1,18.6,48.5,77,11.8,55,47
1995,0,1,19.1,52,76.5,12.3,55,47
1995,1,2,19.3,48,78.5,12.3,55,47
1995,1,1,19.1,48.5,78,12.7,55,47
1995,1,2,19.7,54,83,12.8,55,47
1995,1,1,19.3,50.5,80,13.1,55,47
1995,1,3,19.6,51,81,13.5,55,47
1995,1,2,19.6,52,82.5,13.5,55,47
1995,1,1,19,49.5,75,13.7,55,47
1995,1,1,19,51,79,11.9,57,47
1995,0,3.5,19.3,51,81,12.6,58,47
1995,1,3.5,18.8,49.5,79,12.9,58,47
1995,1,1,19.3,48,80,15,42,48
1995,0,1,19.5,49,76,15.5,42,48
1995,0,1,20.6,52,81,17,43,48
1995,0,3,19.6,48,83,17,43,48
1995,0,2,20.4,51,83,18,45,48
1995,0,2,18.5,51,80,15.5,46,48
1995,1,2,19.8,51,81,16,46,48
1995,0,2,19.8,49,81,17,46,48
1995,0,1,19.5,51.5,78.5,12.4,52,48
1995,1,2,19.4,50,79.5,13.2,52,48
1995,0,2.5,19.4,53,81.5,15.5,52,48
1995,0,1,18.8,52,78.5,12.1,53,48
1995,0,2.5,19.2,52,80,12.6,53,48
1995,0,1,20.1,51,81,12.7,53,48
1995,1,1,19,51,79,13.1,53,48
1995,0,1,19.1,53.5,79,13.2,53,48
1995,1,1,18.9,54,81,13.4,53,48
1995,1,2,19,52,81,13.5,53,48
1995,1,1,19.1,52,79,14.1,53,48
1995,0,2,18.9,50,79,11.8,54,48
1995,0,2,19,56,82,12.6,54,48
1995,0,2,18.9,51,80.5,12.9,54,48
1995,1,2,19.4,52,81.5,12.9,54,48
1995,0,2.5,19.7,51.5,79,13.1,54,48
1995,0,2,19.7,52,80,13.1,54,48
1995,0,1,19.1,51,77.5,13.2,54,48
1995,1,1,20,52,81,13.2,54,48
1995,0,2,19.2,50,81,13.6,54,48
1995,0,3,19.9,50,81,14.1,54,48
