Year,Survival,Age,Tarsus,Tail,Wing,Mass
1984,1,4,19.9,52,82,12.8
1984,1,1,18.3,48,79,12
1984,0,1,19.5,52.5,81,13.6
1984,1,2,20.3,53,82.5,12.8
1984,0,3,19.4,53,86,13.8
1984,1,1,19.8,53,82,14.7
1984,0,3,20.1,53,85,13.3
1984,1,2,20.1,52,84.5,13.4
1984,1,1,19.1,51,82.5,13.1
1984,0,2.5,19.6,52.5,84.5,12.7
1984,0,1,19.4,51,83,12.9
1984,0,3.5,20.1,52,82.5,12.5
1984,1,5.5,19.9,53,84,12.9
1984,0,1,19.5,50,82,12.6
1984,0,1,20.2,52,81,13.4
1984,1,2.5,19.7,54,84.5,13.7
1984,1,1,19.7,52,82.5,13.1
1984,0,3,19.8,52.5,84,13.1
1984,1,1,19,50.5,78,13.1
1984,1,1,19.3,52,81.5,12.5
1984,1,2,18.6,50,81.5,12.3
1984,0,1,19.7,51,81,12.8
1984,1,4,19.9,52,83,13.1
1984,1,1,19.6,50.5,80,13.7
1984,0,1,19,53,82.5,12.9
1984,0,4.5,18.8,50.5,83,14
1984,0,4,19.7,53.5,84.5,14.1
1984,0,4,19.8,53,84,14.9
1984,1,2,20,51.5,82,13.5
1984,0,2,19.5,51,82,13.5
1984,0,3,18.8,53,82.5,13
1984,0,3,19.4,51,83,13.5
1984,0,2,19.4,51,81,11.2
1984,1,1,19.4,51,82,12.7
1984,0,1,19.2,52,81,11.7
1984,0,1,20,52,82,13.7
1984,0,4,19.3,50,83.5,13
1984,0,3,20.1,53.5,85,12.8
1984,0,2.5,18.5,53.5,85,14.6
1984,1,1,19.6,52,82,13.2
1984,0,3,19.1,52,84,13.2
1984,0,5,19.4,54,82,13.4
1984,0,2,18.9,50,83.5,13.7
1984,0,1,18.6,50.5,80,12.4
1984,0,3,19.3,51,82.5,13.1
1984,0,4,19.8,53,81,14.7
1984,0,4,19.8,50.5,81.5,14.7
1984,1,4,19.9,51,82,13.6
1984,1,2.5,20,52,85,13.5
1984,1,4,18.8,53,84,12.5
1984,1,3.5,18.9,50.5,82,13.1
1984,1,4,20,54,85,13.4
1984,0,5.5,19.9,50.5,83.5,13.7
1984,1,1,19.4,52,80.5,12.6
1984,0,5,20,52,82,13.3
1984,0,2.5,20.1,52,82,13.3
1984,0,3.5,18.8,51.5,83.5,12.5
1984,1,1,19.4,51,79.5,12.3
1984,1,1,20.8,53.5,83,13.2
1984,1,4.5,19.9,50.5,83.5,13.1
1984,1,3.5,19.9,53,83.5,12.7
1984,0,1,20.1,51,81,13.6
1984,0,2.5,18,53,81.5,12.5
1984,1,2,19.4,51,80,13.1
1984,1,3,19.1,52,81,12.5
1984,1,2.5,19.3,53,84,12.5
1984,1,2,19.2,51.5,82,12.4
1984,1,4,19.1,52.5,84,12.8
1984,0,2,18.7,53.5,82.5,12.7
1984,0,2,19.3,52.5,83,12.9
1984,0,1,19.4,51.5,80,12.2
1984,0,2.5,19.2,53,83,13.2
1984,0,4,19.7,53,84,13.8
1984,0,2.5,19.2,53,84,13
1984,0,4,20,53,86,12.9
1984,0,2,19.8,54,84,11.2
1984,1,1,20.1,53,82,13.9
1984,0,2.5,19.6,54,83.5,13.3
1984,0,2,19.2,52,82,12.6
1984,1,3.5,19.5,52.5,86,13.5
1984,0,2.5,20.1,54,83,13.2
1984,0,1,19.4,51,79,13.7
1984,1,1,20.1,52.5,81,13.2
1984,0,5,19.6,54,84.5,12.9
1984,1,1,18.7,52,82,11.8
1985,0,4,19.9,51,82,13
1985,0,2.5,19,52,81,13.7
1985,0,2.5,20,51,83,13.9
1985,1,2.5,19.2,50,84,12.6
1985,0,1,18.3,50,79,12.5
1985,0,2.5,19.8,50,82,13
1985,0,1,19.9,52,78,13.8
1985,1,2,19.3,52,85,14
1985,1,1,20.1,53,82,13.1
1985,1,2,18.9,50,83,12.8
1985,0,1,18.9,51,82,13
1985,0,2.5,19.8,52,82.5,13
1985,0,2.5,18.9,49,82,12.1
1985,1,1,19.4,51,82,12.5
1985,1,1,19.1,52,80,12.4
1985,1,1,19.5,51,81,13.9
1985,1,1,19.2,50,79,13
1985,0,2.5,20.1,51,81,13.6
1985,1,2.5,19.6,53,84,13.7
1985,0,2.5,20.1,52,84,13.8
1985,0,5,18.8,51,82.5,12.7
1985,0,1,20.2,55,83,13
1985,0,1,19,51.5,82,12.1
1985,0,3,19.4,54,83,13.3
1985,0,2,19.6,50,80.5,12.1
1985,1,1,19.9,52,80,13.1
1985,0,1,18.1,51,78,12.5
1985,0,2,19.8,53,81.5,13
1985,1,3.5,20,54,85,12.8
1985,0,2.5,19.6,53,83,12
1985,0,1,19.6,51,82,12.9
1985,0,4,19.3,53,82,13.2
1985,0,1,19.2,51.5,79,13.6
1985,0,4.5,20.1,53,85,14
1985,0,3,19.4,55,85,13.1
1985,1,2,19.2,53,82,13.5
1985,0,2.5,18.7,50,84,11.9
1985,0,2,19.2,52,81.5,12.5
1985,0,3.5,19,53.5,83.5,13.7
1985,0,3.5,19.6,54,84,14.1
1985,0,2.5,19.6,52.5,84,13.1
1985,0,1,19,52,78.5,13.8
1985,1,2,19,53,83,13.1
1985,1,2,19.6,51.5,83,13
1985,1,5,19.8,51.5,82.5,12.3
1985,0,1,18.6,53,81,13.3
1985,1,3.5,19.8,56,87,13.8
1985,0,3,19,51.5,82,12.8
1985,0,2,18.5,53.5,80,12.4
1985,1,2,19.6,50.5,81.5,12.6
1985,0,3.5,19.3,53,84,13
1985,0,4,19.2,53,82.5,13
1985,0,4.5,20.4,55.5,86.5,14
1985,0,3.5,19.4,53.5,83,13
1985,0,2,19.8,50.5,84,13.2
1985,0,2,18.8,54,84,13.7
1985,0,3,18.7,51.5,81.5,11.5
1985,1,2,19.6,50,81,12
1985,1,1,19.8,51,80,13.2
1985,1,1,19.6,55,83.5,13.3
1985,0,1,19.6,52.5,81,13
1985,0,1,19.2,51.5,81,13.2
1985,1,2.5,19.2,53,81,13
1985,0,2.5,19.3,52,81,12
1985,0,4,18.8,53,83,12.7
1985,1,2,19.4,53.5,84.5,12.5
1985,0,1,19.8,51.5,81,12.6
1985,1,3.5,19.8,51,82.5,13.7
1985,0,2,19.4,55,86,13.8
1985,0,1,19.1,52.5,83,12.9
1985,0,4.5,18.9,54,85.5,12.9
1985,0,1,19.3,54,81,12.2
1985,1,2,19,53.5,82,13.6
1985,1,2,19.8,54,84,12.6
1985,1,2,19.5,54,85,14
1985,0,1,19.8,51,80,13
1985,0,2.5,19.8,53,82,13.2
1985,1,2,19.2,55,82,13.6
1985,0,2.5,19.5,53,82.5,12.8
1985,0,2.5,19.8,51,80,12.3
1985,0,6.5,19.8,53,83.5,13.2
1985,0,2,19.7,55,84,12.3
1985,1,5,19.8,52,83,12.8
1985,0,2.5,19.8,53,82,12.7
1985,1,2,19,51,83,12.7
1985,1,2,19.8,55,86,13.5
1985,0,4,18.3,51.5,83.5,13
1985,0,3,19.2,51,82.5,13.1
1985,1,2.5,18.3,54,84.5,12.3
1985,1,2,19.2,52,81,12.5
1985,0,1,20.1,50,80,12.8
1985,0,1,19.8,53.5,79,12.5
1985,0,2,19.7,52,82,12.3
1985,0,3.5,19.6,57,84,13.2
1985,0,1,19.2,52,81,12.3
1985,1,3,20,54,84,13
1985,1,3.5,20.1,54.5,84.5,12.8
1985,1,2,19.2,54,83.5,14
1985,0,1,19.7,53,82,13
1985,1,1,19.6,52.5,82.5,12.7
1985,0,1,19.4,50.5,80,13.2
1985,1,1,19.3,52,81,13
1985,0,2,19.6,53.5,83.5,13.8
1985,0,4,20.3,52.5,84,13.2
1985,0,1,19.5,54,83,14
1985,1,2,20,53,82.5,13.3
1985,1,6.5,19.3,52,82,13.1
1985,1,6,19.7,54,83,14.1
1985,1,4.5,19.9,54,82.5,12.6
1985,1,2,19.1,52,82.5,13
1985,1,2,19.2,52,84,13
1985,0,1,19.5,53,82,12
1985,0,2,20.6,55,84.5,13.5
1985,0,1,19.7,52.5,81.5,12
1985,1,3,20.2,53,81.5,12.3
1985,0,2,19.3,52,83,12.5
1985,1,2,19,50,80,12
1985,1,3,18.6,51,81,12.5
1985,0,2,19.7,54,84,13.5
1985,1,2.5,19.7,54,84,14.2
1985,1,2,19.5,52,81.5,13
1985,0,1,19.2,54,79,14
1985,1,2,20.1,55,84.5,13.8
1985,0,1,19.9,50,78.5,12.5
1985,0,5.5,18.6,54,83.5,12.1
1985,0,2.5,19.7,53,84.5,13.2
1985,0,2.5,19.2,51.5,84,12.5
1985,0,4.5,19.4,53,82,13
1985,1,5,19.7,55,85,14
1985,1,2,19.3,53,84,13
1985,1,1,19.7,52,81.5,13.7
1985,0,1,19,51.5,81,12.7
1985,1,5,20.3,55,86,14
1985,1,1,19.7,52,81,14
1985,0,4.5,19.1,53,81,12.6
1985,1,3.5,20.1,53,86.5,14
1985,0,2.5,18.5,53,85,13.3
1985,0,1,20.4,53.5,79,13.5
1985,0,1,19.2,52,82.5,12.4
1985,0,4,19.4,51,81.5,12.9
1985,0,2.5,19.9,53,84,13
1985,0,2,19.1,53,82,13
1985,0,3,20,53,82,14.5
1985,1,3.5,18.8,52,84,12
1985,0,3.5,19.5,53,83,13.9
1985,1,2.5,19.8,52,82,13.6
1985,1,1,19.5,53,81,13
1985,0,2,19.8,52.5,83,13.2
1985,1,2,18.7,54,83.5,11.9
1985,1,2,19.2,50,82,12.2
1985,1,2,18.6,52,81,12.5
1985,0,2.5,18.7,50,80,12.5
1985,0,1,19.3,51,80,12.5
1985,0,2,19.1,52,81,13.1
1985,0,1,19.3,52.5,82,12.1
1985,1,4,19.2,53,84,13
1985,0,3.5,19.1,53,83,13.6
1985,0,4,19,52,82,12.5
1985,0,2,18.9,52,81,12
1985,0,4.5,19.2,53,83,12.4
1985,0,2.5,18.8,55,84.5,12.6
1985,1,2.5,20.1,54,86,13.9
1985,0,1,20.1,51.5,81.5,12.9
1985,0,2,19.3,52,82.5,12.3
1985,1,3,18.8,52,83,13.4
1985,0,1,19.1,53,81,12.8
1985,0,2,19.1,54,82.5,13.5
1985,1,4,18.9,52,81,13
1985,0,1,19.2,54,81,12.6
1985,0,3,20.2,50,82,14.2
1985,0,4,19.1,51.5,84.5,13
1985,1,2.5,19.7,49,81,13.4
1985,1,2,19.1,53,82,13.2
1985,0,2.5,18.8,52.5,82,12.7
1985,1,4.5,19.3,52,83,11.5
1985,0,2,19.5,51,82.5,12.6
1985,0,1,18.8,53,80,12.5
1985,0,2,19,55,82,13.1
1985,1,2,19.3,53,83,13
1985,0,1,20.6,52,82,14.2
1985,1,1,20,52,83,13
1985,0,1,19,50,79,13.2
1985,0,2.5,19.9,52,82.5,12.9
1985,0,4,20,53,83.5,13.9
1985,0,4.5,18.4,50,82,13
1985,0,1,19.2,52,82.5,13.2
1985,0,3,20.1,52.5,85,13.2
1985,1,2.5,18.8,53,83,12.5
1985,1,3,19.3,50.5,79.5,12.5
1985,0,2.5,19.5,57,87,13.3
1985,0,1,20.5,53,83,13
1985,1,2.5,19.4,53,84,12.9
1985,1,5,20.3,54,85,14.5
1985,1,2,19,51.5,83,11.8
1985,0,4,20.1,53,84,12.7
1985,1,2,19.1,54,83.5,12.9
1985,1,2,19.5,53,83,12.4
1985,0,2,19.5,52,82,12.8
1985,1,2,19.3,53,83,13
1985,0,1,19,53,79,12
1985,0,4.5,19,51.5,81,13
1985,0,1,20.3,51,82,12
1985,0,2.5,19.5,53.5,84,12.6
1985,1,5,19.5,53.5,84.5,13.2
1986,1,3,18.9,52.5,82,14
1986,1,1,19.5,53,82.5,13
1986,0,2,19.7,54,86.5,13.4
1986,0,1,19.4,50,80.5,13
1986,0,1,19.1,47,80,13
1986,0,1,19,53,81,12.5
1986,1,2,19.2,53,83,12.7
1986,0,1,19.2,53.5,81,12.5
1986,0,1,18.9,53,82,13.1
1986,1,1,19.1,50,80,12.1
1986,1,2,19.9,53.5,83.5,13.8
1986,1,1,19.1,52,81,12.9
1986,0,2.5,18.9,52,81,12.6
1986,1,2.5,19.8,50.5,82,12.6
1986,0,1,19.4,52,81.5,13.7
1986,1,3,20,54,86,13.2
1986,0,2,19.5,51,81,11.6
1986,0,1,19,52,81,12.2
1986,1,2,19.7,53,83,13.1
1986,1,1,20.1,51,80,13.4
1986,0,1,20,52,80,13.5
1986,0,2.5,19.8,55,84,12.6
1986,0,1,19.1,53,81.5,14.1
1986,0,5.5,19.5,53,84,13.3
1986,1,3,19.4,53.5,82.5,12
1986,1,2.5,19.2,55,86.5,13.7
1986,1,2.5,19.8,54.5,84,15.5
1986,1,2.5,19.4,52,82,13.4
1986,1,5.5,20,51,82,13.6
1986,1,3.5,19.7,51,82,13.8
1986,1,3.5,19.1,51.5,82,13.7
1986,1,1,18.8,53,80,12
1986,1,2.5,19,54,82,15
1986,1,3,19.8,53,84,13.2
1986,1,1,19,52,80,12.5
1986,0,1,19.5,52,81,12.7
1986,0,2,19.1,53,82.5,13.5
1986,1,3,18.9,54,83,13.4
1986,1,2.5,19.3,51,84,13.6
1986,0,1,18.7,50,80,11.7
1986,0,2.5,18.8,50,80,13.1
1986,1,3,20,52,84,14
1986,0,1,18.7,53,81,12.4
1986,1,4.5,19.5,52,82,12.5
1986,0,2.5,20.1,50,84,12.8
1986,0,2.5,20.1,50.5,80.5,12.8
1986,0,1,19.5,51,82,12.5
1986,0,1,19.9,50,82,13
1986,0,1,18.8,51,81,12.1
1986,1,1,19.7,51.5,81,13.2
1986,1,4.5,19.8,51,85,12.6
1986,1,1,19.8,51,81,13.2
1986,0,1,19.1,54,82,12.9
1986,1,1,19.3,51.5,81,12.5
1986,1,2,19,53,82.5,12.7
1986,0,5,19.2,52,83,12.6
1986,0,2,18.1,52.5,85,12.2
1986,0,2,18.7,49,80,12
1986,0,1,18.7,52,78,13.5
1986,0,1,18.6,52,80.5,12.5
1986,0,3,19,53,86,13.8
1986,0,1,19.2,52,82,13.1
1986,0,3,18.8,51,81,13.2
1986,0,1,20.1,51,82,13.7
1986,0,1,18.9,51,81,13.2
1986,0,4,19.8,53,82,13.5
1986,0,2.5,20.3,53,84,13.5
1986,0,2,19.5,54.5,85,13.2
1986,0,3.5,19.1,50.5,82,13.4
1986,0,1,19.5,51,81,11.8
1986,0,5.5,18.8,55,85.5,14.5
1986,0,5,19,53.5,82,13.7
1986,0,2.5,19.3,52.5,82.5,12.1
1986,1,1,19.9,52,82.5,13.4
1986,1,1,19.1,53,82,12.6
1986,0,1,19.2,51.5,82.5,12
1986,0,1,19.5,50,81,13.9
1986,0,3,19.4,56,86,12.8
1986,0,6,19.7,55,86,14.3
1986,0,3,18.9,53,83,12.5
1986,1,1,19.1,51,79,12.5
1986,1,1,19.4,53,82,14
1986,0,1,19.9,51,79,13.1
1986,0,3.5,18.9,50,84,13.7
1986,0,4.5,19.9,50,82.5,13.1
1986,0,1,18.4,52,80,13.8
1986,0,1,19,50,82,12.8
1986,0,1,20.1,52,81.5,13.2
1986,0,3,19.8,54,84,13.7
1986,0,2.5,19.2,52,83,12.6
1986,0,1,19.1,54,81,13.1
1986,0,1,19.9,51,80,12.5
1986,0,3,19.2,53,82.5,13.5
1986,0,3,19.3,54,84.5,13.6
1986,0,6,20.2,55,87,14.1
1986,0,1,19.3,54,83,12.8
1986,1,3,19.8,49,81.5,13.1
1986,0,2.5,19.7,55,84.5,12.8
1986,0,2,19.8,53,84,13.7
1986,0,1,19.2,53.5,82.5,13.2
1986,0,3,19.6,56,85,13.3
1986,0,3,19.3,50.5,84,13.6
1986,0,2,19.6,50,85,14.1
1986,1,1,20.5,51,82,13.5
1986,0,2.5,18.4,53.5,80.5,13.4
1986,0,1,19.6,54,83,13.4
1986,1,3,18.2,49,80,12
1986,0,6,19.7,51,82,13.1
1986,0,4.5,20.1,53,80,13.8
1986,1,3.5,19.5,53,84,13
1986,1,1,19.5,51.5,82,12.8
1986,0,1,19.6,52,82,12.3
1986,1,1,19.1,51,81,11.6
1986,0,3,19.3,59,81,13.2
1986,0,2,19.2,51,81,12.5
1986,0,1,19.2,54,83.5,12.6
1986,1,3,19.1,51,84,13.3
1986,0,2.5,19.3,53.5,84,12.7
1986,0,5,18.4,52,84.5,13.5
1986,0,4,20.2,52.5,81.5,12.5
1986,0,2,19.3,49,81,12.1
1986,0,1,18.5,54,80,12
1986,1,3,19.4,52.5,81.5,12.5
1986,0,3,19.7,52,85,12.7
1986,1,3.5,19.5,52,84,13.5
1986,0,1,20.3,52,81.5,13.4
1986,0,1,19.1,47,77,12.1
1986,0,1,19.9,47,80,12.6
1986,1,3,18.9,53,83.5,12.9
1986,0,2.5,19.1,52,84,13.3
1986,0,1,18.5,50,80,12.1
1986,0,2.5,19.6,51,83,13.5
1986,0,4,18.4,51.5,82,12.5
1986,1,1,19.2,51,80,13.7
1986,0,6,19.9,50,82,12.6
1986,1,2.5,19.2,51,79,13.4
1986,0,2.5,18.8,53,83,13.2
1986,1,3,19.1,50,80,12.4
1986,1,1,18.5,52,80,13
1986,0,2,19.2,52,83,14
1986,1,2.5,19.1,51.5,83,12.4
1986,1,6,20.3,54,84,14.9
1986,0,1,19.3,50,82,13.9
1986,1,2,20,51,83,13.4
1986,0,4.5,19.6,56,87,14
1986,1,3,19.1,50,81,12.7
1986,1,3,19.2,54.5,84.5,13.2
1986,0,2.5,20,50,82,12.4
1986,1,1,19.4,50,81,12.4
1986,0,1,19.7,52.5,81,15
1986,0,3,18.9,52,82.5,12.3
1986,1,1,19.3,51,81,12.7
1986,0,3.5,19.4,52,83,13.2
1986,0,2,19.7,52,84,12.4
1986,1,2,19.8,53,85,13.2
1986,1,1,19.5,50,81,13.8
1986,1,3,19.5,54,83,13
1986,0,1,18.6,53,83,12
1986,0,1,19.2,51,81,13.1
1986,1,1,18.8,50.5,78.5,12.7
1986,1,2,19.4,52,82.5,13.2
1986,0,2,19.5,53.5,84,13
1986,0,1,19,48,80,12.3
1986,1,2,19.9,53,84.5,12.9
1986,1,7.5,19.5,51.5,82,13.7
1986,0,3.5,20.2,54.5,83.5,14.4
1986,0,1,18.6,55,80.5,12.7
1986,1,2,20.1,51,83,14.1
1986,0,3,19.7,51,82,13
1986,1,2,18.5,50,82,12.8
1986,0,5.5,19.8,54,83,13
1986,1,1,19.7,50,80,12.4
1986,0,1,19.1,51,80,12.7
1986,0,2.5,19.1,52,82.5,13.5
1986,1,1,20.1,53,81.5,13.5
1986,0,7,19.6,52,83,14.9
1986,1,2.5,20.3,52.5,81,13
1986,0,2.5,19.1,51,82.5,12.7
1986,0,4.5,19.9,53,85,13.6
1986,1,1,19.1,51,80,12.2
1986,1,5,20.2,51,81.5,14.3
1986,1,1,18.8,51.5,81,13
1986,0,1,19.4,50,79,13.4
1986,0,6.5,19.7,51.5,84.5,13.1
1986,0,3,19.3,51,81.5,14.1
1986,0,2.5,18.8,53,86,13.5
1986,0,4,18.8,51,83,13
1986,0,3,19.3,52,82,13
1986,0,3,19.1,52,85,12.9
1986,1,2,19.4,54,84,13.1
1986,0,3.5,20,54,86.5,13.6
1986,1,1,19.2,53,81.5,13.2
1986,1,1,19.2,48,79,13.8
1986,0,2.5,19.7,52,84,13.7
1986,0,2.5,20.3,53,83.5,14.4
1986,1,2.5,20.5,53.5,84,12.8
1986,0,1,20,50,79.5,13.4
1986,0,2,19,51,83,12.5
1986,0,3,18.9,50.5,82.5,12.9
1986,0,1,19.8,50.5,81,15.2
1986,0,2,19.4,50,83.5,12.8
1986,1,3.5,19,51,82,13.3
1986,1,1,19,52.5,79.5,14.4
1986,0,3.5,18.6,50,83,12.7
1986,1,2,19.7,51.5,82.5,13.5
1986,1,4,19.1,50,81,12
1986,0,5,19.5,54,84,12.7
1986,0,1,18.9,49,80,11.8
1986,0,2,19.5,54,85,13.3
1986,0,3.5,18.2,51,83,12.4
1986,0,1,18.5,53,77,11.7
1986,0,1,19.8,50,81,12.5
1986,0,2.5,19.4,47,81,12.9
1986,0,2,19.1,52,83,12.8
1986,0,3,18.8,53.5,84.5,12.4
1986,0,2,20.2,51,81.5,12.5
1986,0,1,18.8,52.5,82,13
1986,0,1,19.1,50,80,12.6
1986,0,2,20.2,52,83,13.2
1986,1,3,19.7,50,81,12.3
1987,0,1,19.3,52,78.5,12.4
1987,0,1,20.8,52,83,13
1987,1,1,19.5,51,80,13.5
1987,0,2,19.6,51,84,12.5
1987,1,4,18.1,49,80.5,12.5
1987,1,1,20,51,80.5,13.9
1987,0,1,18.3,50,81,15.3
1987,1,1,19.7,51.5,82.5,13.2
1987,0,3,20.1,53,84,12.9
1987,1,1,20,52,84,12.5
1987,0,2.5,19.1,52,82,13.2
1987,0,1,19.1,52.5,82.5,12.5
1987,0,1,19.7,53,84,12.7
1987,1,1,19.5,50.5,79.5,13.5
1987,0,1,19.3,52,80,13.5
1987,0,2,18.6,54,84.5,13.2
1987,0,2.5,19.7,50,81,13.9
1987,1,2,19.1,51,82,14
1987,1,2.5,19.2,51,81.5,13.5
1987,0,6.5,19.3,50,81.5,12.9
1987,1,1,19.7,51.5,80,13.9
1987,1,1,18.9,48.5,80,13.4
1987,0,2.5,19.3,52,81,14.7
1987,1,1,19.6,50,80,13.6
1987,1,1,20,50,81,13.1
1987,1,3,20.2,49,83,13.8
1987,0,1,19.2,49.5,80.5,13.7
1987,0,3,18.5,49.5,80,12.6
1987,0,1,20.2,50,83,13.4
1987,0,1,19.8,52,84,13.6
1987,0,3,19.5,50,81,12.7
1987,0,1,19.8,50.5,81,12.4
1987,1,2,19.2,49.5,80.5,12.4
1987,0,2,20.1,51,84,14.5
1987,0,2,19.3,48,81.5,13.3
1987,0,1,19.9,51,80,12.7
1987,0,2.5,19.6,50.5,82,12.7
1987,1,1,19,50.5,78.5,13.7
1987,0,2,19.7,50.5,83.5,13.3
1987,0,3.5,20.6,53,83,14
1987,1,3.5,19.3,54,83.5,13.9
1987,1,3,19.8,53,84,14.1
1987,0,2,19.1,53,85.5,12
1987,0,4,19.9,51,83,12.6
1987,1,2.5,19.1,52,83.5,12.3
1987,0,1,20.8,51,83,13.4
1987,1,1,19.1,51,80,12.5
1987,1,4,19.1,53,85,13.2
1987,0,2,19.4,51.5,82,13.1
1987,1,1,20.1,50,79,13.2
1987,0,2.5,19.2,53.5,83,13.3
1987,0,2.5,19.9,51,82.5,12.7
1987,0,2.5,19.6,54,85,13.2
1987,1,1,19.5,50,80,12.9
1987,0,2,19.2,51,84,12.6
1987,0,4.5,19.8,53,83,13.5
1987,0,2.5,19.5,53,84,12.8
1987,0,2.5,19,53,82,12.5
1987,0,3.5,19.4,54,84,13.5
1987,1,3.5,19.9,54,84.5,12.7
1987,1,5.5,19.5,52,82.5,12.3
1987,0,1,18.5,50,81,11.3
1987,0,1,19.5,51,81,12
1987,0,4,20.1,53,86,13.5
1987,1,3,19.5,52,83.5,13.3
1987,0,1,18.7,53,82,12.7
1987,0,1,18.9,52,81,13.2
1987,1,2,18.5,52,82,13.5
1987,0,3,19.9,53,85,13.1
1987,1,2.5,20.3,51.5,82,13.4
1987,0,1,18.9,53,83,12.9
1987,0,2,19.5,54,85,13.3
1987,1,2,19.1,53,85,12.1
1987,0,4,19,50.5,81.5,12.4
1987,0,3.5,18.9,53,85,12.3
1987,0,2.5,19.5,50,82,12.3
1987,0,3,20.1,52.5,84,13.4
1987,0,2,20.3,52.5,82.5,14.2
1987,0,2,19.2,50,82.5,14.9
1987,0,6,20.1,50.5,81,14.1
1987,0,3.5,20.1,51,79,13.1
1987,0,2.5,19.4,51.5,82.5,12.5
1987,0,1,19.4,50,80,13.3
1987,0,3.5,19.2,50,80,13.6
1987,1,1,19.2,53.5,79,13.8
1987,0,2.5,19.2,50,79,12.6
1987,0,1,19.8,52,81,13.6
1987,0,1,19.7,54,83.5,13.8
1987,0,2.5,18.9,51,81.5,12.7
1987,0,2.5,18.3,52,82,12.1
1987,1,3,18.9,51,81,12.6
1987,0,4,20,55,85.5,13.4
1987,1,3,19.8,53.5,82.5,12.8
1987,0,1,20,52.5,83,14
1987,0,2.5,18.7,50,79,12.6
1987,0,1,19.1,51,80,12.6
1987,0,3.5,19.8,49.5,81,13
1987,0,2.5,19.2,52,84,12.8
1987,0,1,20,52.5,81,13.5
1987,0,2.5,19.2,51,82,12.2
1987,1,1,19.6,54,81,13.4
1987,0,3,19.4,51.5,83,13.5
1987,0,1,19.7,53,85,13.2
1987,1,2,19,54,84,12.2
1987,0,5,19.9,54,85,12.4
1987,0,2.5,19.8,49,81,13.5
1987,1,2,20,56,86,14
1987,0,2,19.5,52,83,12.7
1987,0,1,19,51,80.5,12
1987,0,2,19.5,53,85,12.5
1987,1,5.5,19.6,52,83,11.6
1987,1,1,19.3,53,82,12.6
1987,1,1,20.2,51,82,12.5
1987,1,4,19.6,56,86,13.2
1987,1,4,19.5,50,81.5,12.5
1987,1,2.5,21,53,85,13.5
1987,0,2,19.2,54,85,12.5
1987,0,1,18.8,53,85,12.3
1987,1,1,19.3,50,81,12.7
1987,0,2,19,53,82,12.3
1987,1,1,19.9,52,84,12.6
1987,0,2,19.1,54,83,12.6
1987,1,2,19.5,55,85,14.3
1987,1,4.5,19.8,51,83,12.7
1987,1,2,20,54,86,12.2
1987,0,2.5,18.8,55,82,13.2
1987,0,2.5,19.2,54,87,14
1987,1,1,18.5,50.5,78,13.2
1987,0,4,18.9,52,84,13.2
1987,1,1,19.9,53,83.5,12.5
1987,1,4.5,19.6,53,85,13.4
1987,1,2,19.2,52.5,82,13.1
1987,0,2.5,19.4,50.5,83,13.5
1987,0,2,17.9,52,82,12.7
1987,0,4,19.7,52,83,13.2
1987,1,3.5,18.9,52,85,13.4
1987,0,2.5,18.9,53,83.5,12.2
1987,0,4,19.1,51.5,82,12.2
1987,0,1,19.2,52.5,81.5,13.9
1987,1,3,19.6,49,81,12.9
1987,0,1,20.1,53.5,81,13.9
1987,0,8.5,19.3,51.5,80.5,13.8
1987,1,1,19.7,51.5,81,13.4
1987,0,1,19.6,54,80.5,13.4
1987,0,2.5,19,49.5,80.5,12.2
1987,0,2.5,19.9,48,81,12.8
1987,0,1,19.4,50,81.5,13
1987,0,1,19.7,49,80.5,12.2
1987,0,4.5,19.1,50,82,13.2
1987,0,2.5,20.3,53,84.5,12.5
1987,0,4,20.2,55,84.5,13.5
1987,0,4,19.2,51,82,12.1
1987,0,2,18.3,49,78,13.3
1987,0,3,19.7,53,84,12.7
1987,0,1,19.3,52,82.5,13.3
1987,0,2,19.5,51,83.5,12.7
1987,0,3,20,55,85,14.2
1987,0,3,19.2,53,84.5,13.3
1987,0,2,19.3,53,82,12.7
1987,0,1,19.7,50.5,81,13.2
1987,1,2,20.2,50,82,13.3
1987,0,2,19.5,53,82,13.3
1987,1,4,19.6,54,84,13.1
1987,0,2,19.8,53.5,85,13.8
1987,0,3.5,19.4,56,87,13.7
1987,0,4.5,19,54,83,13.7
1987,0,2,18.8,52,84,12.2
1987,0,4,19.6,52,83,12.1
1987,0,4,19.8,54,85,12.5
1987,1,1,19.4,54,84,13
1987,1,2,19.7,52,83,12.8
1987,0,2,19.4,53,83,12.5
1987,0,1,18.6,51,83,12.2
1987,1,3,18.7,52,82,12.7
1987,1,5.5,19.9,54,85,12.7
1987,0,2,19.9,52,82,11.7
1987,1,3,20.3,55,87,12.6
1987,1,2.5,20.4,56,88,13.6
1987,0,1,19.5,52,83,11.5
1987,0,1,19.7,54,84,12.5
1987,0,2,20.9,53.5,85,13.8
1987,1,4,19.3,52,85,13.3
1987,1,1,20.4,52,83,13.5
1987,1,1,19.8,50,82,12.7
1987,0,1,19.2,55,83.5,13
1987,1,2,19.9,53,82.5,12.5
1987,0,2.5,19.4,50.5,82,12.7
1987,1,4,19.3,54,84,12.9
1987,0,3,18.9,54,83,13
1987,0,2.5,19.8,52,84,12.5
