"id" "sex" "hatchisland" "hatchyear" "year" "month" "day" "island" "age" "tarsus" "wing" "billD" "billL" "mass" "totalbadge" "visiblebadge"
114 1 26 2001 2006 7 17 27 5 20.03 79.59 8.41 13.93 35.1 NA NA
115 0 26 2000 2001 6 25 26 1 20.2 80.86 8.36 14.39 31.5 21.36515855 18.30218566
115 0 26 2000 2001 6 30 26 1 20.3 80.86 8.36 14.39 31.3 21.65802392 18.42471167
116 0 27 2001 2002 6 25 27 1 19.32 80.86 8.46 13.99 32.2 20.7670412 15.96464845
117 0 27 2001 2002 8 13 27 1 19.3 80 8.63 13.75 33.2 20.01674299 14.70272084
118 1 26 1999 2000 5 16 26 1 20 81 8.4 13.4 38.1 NA NA
118 1 26 1999 2000 5 16 26 1 19.78 79.83 8.39 13.13 38.1 NA NA
119 1 27 2000 2001 6 8 27 1 20.18 77.83 7.49 14.33 31.6 NA NA
119 1 27 2000 2001 7 1 27 1 19.9 77.86 7.96 13.89 31.2 NA NA
120 0 60 2000 2004 1 29 60 4 19.88 83.7 8.06 13.79 32.4 20.99333227 15.39058154
121 0 60 2000 2002 2 19 60 2 20.37 79 7.7 13.8 30.5 19.63084308 13.67186893
122 0 60 2000 2003 2 12 60 3 19.87 80.82 8.33 13.97 35.1 23.04712563 15.39058154
122 0 60 2000 2002 2 19 60 2 20.03 79 8.3 14.1 30.6 20.68018375 15.0056656
123 0 60 2000 2002 2 19 60 2 20.62 82 8 13.6 28.9 19.9379036 14.70272084
124 1 60 2000 2002 2 20 60 2 20.13 77 7.8 12.8 29.4 NA NA
127 0 27 2000 2001 7 29 27 1 19.4 79.26 8.34 13.69 33.2 20.63661794 17.90446872
128 1 27 2000 2001 6 8 27 1 19.8 81.26 8.44 13.99 28.6 NA NA
129 1 27 2000 2001 7 29 27 1 20.3 79.26 8.44 14.19 31.2 NA NA
131 1 27 2000 2001 6 9 27 1 19.38 78.83 8.39 13.73 33.2 NA NA
132 0 30 2000 2002 7 7 27 2 20.58 84 8.1 14.7 35 20.7670412 20.7670412
132 0 30 2000 2003 5 16 27 3 20.57 84 8.2 14.5 32.3 21.21721 18.85921525
132 0 30 2000 2001 7 1 27 1 20.6 82.86 8.16 14.39 33.2 21.90593527 19.09633473
133 1 27 2000 2001 7 26 27 1 20.3 78.26 8.64 15.09 28.1 NA NA
133 1 27 2000 2002 7 14 27 2 20.18 77 8.3 14.2 26.6 NA NA
133 1 27 2000 2001 7 20 27 1 20.3 78 8.3 14.01 29 NA NA
133 1 27 2000 2001 6 3 27 1 20.1 78.86 8.26 14.19 31.7 NA NA
134 1 38 1999 2000 5 23 38 1 19.38 80.83 8.09 14.33 32 NA NA
135 0 38 1999 2000 5 23 38 1 19.38 79.83 8.19 13.43 28.5 20.01674299 14.36210291
135 0 38 1999 2001 6 5 38 2 19 80.26 8.14 13.39 25.9 20.3732668 16.4094485
135 0 38 1999 2001 5 18 38 2 18.9 79.86 8.06 13.49 29.8 20.30689538 15.39058154
135 0 38 1999 2000 6 8 38 1 19 79.86 8.36 13.59 29.1 19.31890266 NA
135 0 38 1999 2001 7 19 38 2 18.8 81 8.1 13 30 18.49783771 16.57317109
136 1 38 1999 2000 5 23 38 1 19.58 79.83 8.19 14.03 30.5 NA NA
136 1 38 1999 2000 6 8 38 1 19.5 77.86 8.16 13.79 32.5 NA NA
137 1 38 1999 2006 5 6 38 7 20.28 81 NA NA 31.2 NA NA
137 1 38 1999 2000 8 1 38 1 20.3 84 NA NA 30.5 NA NA
137 1 38 1999 2000 5 23 38 1 20.58 NA 8.39 14.03 34.3 NA NA
137 1 38 1999 2004 7 6 38 5 20.36 85.59 NA NA 35.4 NA NA
137 1 38 1999 2001 8 7 38 2 20.5 83.86 NA 14.99 37.8 NA NA
137 1 38 1999 2000 6 8 38 1 20.4 84.86 NA 14.59 39.2 NA NA
137 1 38 1999 2004 7 14 38 5 20.36 83.86 NA 15.79 NA NA NA
138 1 38 2000 2002 5 23 38 2 18.82 78.86 8.06 13.49 36.7 NA NA
138 1 38 2000 2001 6 5 38 1 19 79.26 8.54 13.69 30.4 NA NA
138 1 38 2000 2001 5 18 38 1 18.9 78.86 7.96 13.69 30.6 NA NA
138 1 38 2000 2001 8 7 38 1 18.9 77.86 8.16 13.89 29.9 NA NA
140 1 38 2000 2001 5 18 38 1 18.3 78.86 8.16 14.79 30.6 NA NA
140 1 38 2000 2001 5 18 38 1 18.4 78.26 8.24 14.59 30.5 NA NA
142 0 38 2000 2001 7 19 38 1 19.7 80 8.3 13.9 30 19.83607824 16.31318485
142 0 38 2000 2001 5 18 38 1 19.8 81.86 8.06 13.79 30 20.99333227 16.57317109
142 0 38 2000 2001 6 5 38 1 19.7 81.26 8.44 13.49 29.1 20.87510479 15.0056656
143 0 38 2000 2001 7 19 38 1 18.4 NA NA NA 28.7 NA NA
143 0 38 2000 2001 5 18 38 1 18.4 80.26 8.24 13.39 28.2 20.07286726 15.5650249
143 0 38 2000 2001 7 9 38 1 18.2 80 7.9 13.4 29 20.53825699 16.35451008
143 0 38 2000 2001 5 18 38 1 18.3 79.86 8.46 13.49 28.4 20.07286726 15.96464845
143 0 38 2000 2001 8 7 38 1 18.4 79.86 8.16 13.69 28.4 19.9379036 16.92247027
143 0 38 2000 2001 6 5 38 1 18.6 79.26 8.54 13.09 30.7 19.35381099 16.35451008
144 0 27 2000 2001 8 1 27 1 20.48 84.83 7.99 14.43 32.4 21.15348671 17.01528724
144 0 27 2000 2001 6 8 27 1 20.08 83.83 8.19 14.63 32.5 20.07286726 16.13288567
145 0 38 2000 2002 7 23 38 2 20.48 82 8.5 13.3 30.8 21.21721 18.42471167
145 0 38 2000 2001 7 9 38 1 20.5 83 8.6 13.5 32.2 20.46142713 17.29074897
151 1 27 2000 2001 7 1 27 1 19.2 75.86 7.66 14.29 32.6 NA NA
153 0 38 2000 2002 6 7 38 2 19.9 82 7.8 14.6 29.3 20.15117863 17.90446872
153 0 38 2000 2001 6 5 38 1 20 82.26 8.14 14.49 29.1 17.66408786 14.8549655
156 0 27 1999 2000 7 16 27 1 18.7 83 7.9 13.4 28.2 21.60601768 17.82890911
157 1 27 2000 2002 7 7 27 2 19.09 80 8.1 14.3 31.5 NA NA
157 1 27 2000 2001 7 29 27 1 19.2 79.26 8.54 14.59 28.1 NA NA
158 0 27 2000 2002 7 7 27 2 19.7 79 7.8 13.81 30.8 19.21379713 15.96464845
158 0 27 2000 2001 6 8 27 1 19.88 79.83 7.99 13.63 28.6 19.51589096 15.908174
160 0 38 2000 2003 5 21 38 3 NA 81.86 7.86 13.49 30.9 21.12155297 16.57317109
160 0 38 2000 2001 5 18 38 1 NA 81.86 7.96 13.89 29.6 21.40724177 16.13288567
160 0 38 2000 2001 6 5 38 1 NA 84.26 8.24 13.29 30.2 19.85875122 15.39058154
160 0 38 2000 2002 7 23 38 2 19.7 83 7.9 13.8 29.1 21.06822252 18.83533913
160 0 38 2000 2001 7 19 38 1 NA 81 8 14.9 29.5 NA NA
160 0 38 2000 2004 5 22 38 4 NA 82.59 8.13 13.16 NA NA NA
160 0 38 2000 2004 6 15 38 4 NA 82 8.3 13.4 31.5 21.36515855 20.87510479
160 0 38 2000 2002 7 6 38 2 NA 83 8 13.61 29.8 19.83607824 15.95054858
160 0 38 2000 2004 5 22 38 4 NA 82 8 13.6 30 21.21721 20.07286726
161 1 38 2000 2002 7 23 38 2 18.94 78.86 8.26 14.09 30 NA NA
161 1 38 2000 2001 5 18 38 1 19.1 76.26 7.94 12.89 NA NA NA
161 1 38 2000 2001 7 19 38 1 19.1 79 7.9 13.5 29.2 NA NA
161 1 38 2000 2001 6 5 38 1 19.3 80.26 7.94 13.59 27.9 NA NA
161 1 38 2000 2002 6 17 38 2 19.02 79.86 8.16 13.89 30.1 NA NA
161 1 38 2000 2001 5 18 38 1 19 80.86 7.96 13.69 27.9 NA NA
162 1 38 2000 2001 8 7 38 1 19.2 78.86 8.46 14.79 29 NA NA
162 1 38 2000 2001 7 19 38 1 19.3 78 8 14.4 36 NA NA
162 1 38 2000 2003 7 26 38 3 19.15 76 8.5 14.7 32.8 NA NA
167 0 38 2000 2004 7 6 38 4 19.44 81.59 8.53 13.66 31.6 20.24030632 15.908174
167 0 38 2000 2006 5 20 38 6 19.36 85.86 8.14 13.94 31.2 21.60601768 16.35451008
167 0 38 2000 2009 5 6 38 9 19.47 87.22 8.87 13.83 33.7 22.09004301 14.8549655
167 0 38 2000 2008 7 9 38 8 19.36 87.38 8.79 13.72 32.3 21.60601768 17.0020587
167 0 38 2000 2007 7 7 38 7 20.11 83.85 8.56 13.94 31.3 20.68018375 14.07728667
167 0 38 2000 2001 8 7 38 1 19.5 82.86 8.36 14.29 32.1 22.78201045 17.90446872
167 0 38 2000 2001 5 18 38 1 19.5 82.86 8.26 13.89 30.1 21.06822252 15.73753475
167 0 38 2000 2004 5 22 38 4 19.6 84.59 8.63 13.96 32.5 21.94698157 17.87931766
167 0 38 2000 2006 5 6 38 6 19.42 85 8.52 13.46 30 20.15117863 14.23622141
167 0 38 2000 2009 5 6 38 9 19.36 86.86 8.63 13.78 NA 21.06822252 16.35451008
167 0 38 2000 2004 5 22 38 4 19.46 84 8.5 13.9 32.5 20.68018375 15.76610288
167 0 38 2000 2005 7 18 38 5 19.72 84.57 8.8 14.8 33.2 NA NA
169 1 27 2000 2001 7 30 27 1 20.2 79.26 8.34 14.29 32.1 NA NA
171 1 27 2000 2001 6 9 27 1 18.78 80.83 7.69 13.23 37.3 NA NA
173 1 38 2000 2001 5 18 38 1 19.8 76.86 8.16 14.19 30.2 NA NA
173 1 38 2000 2001 6 5 38 1 19.9 77.26 8.54 13.89 30.6 NA NA
174 0 38 2000 2001 6 5 38 1 19.6 83.26 8.34 14.29 29.6 19.56195287 14.54888312
174 0 38 2000 2001 8 7 38 1 19.4 83.86 8.16 14.59 30 19.50435849 16.16075493
177 0 38 2000 2001 5 18 38 1 19.5 80.86 8.46 13.89 29.8 21.30187785 16.77557749
177 0 38 2000 2002 6 29 38 2 19.5 82 8.4 13.91 30.5 21.36515855 19.83607824
177 0 38 2000 2001 5 18 38 1 19.5 80.26 8.54 13.99 29.5 21.42825238 17.82890911
179 1 38 2000 2001 8 7 38 1 19.5 76.86 8.06 13.89 32.9 NA NA
179 1 38 2000 2001 6 5 38 1 19.3 76.26 8.14 13.89 29.5 NA NA
180 1 38 2000 2001 5 18 38 1 20.1 81.86 8.36 13.79 32.2 NA NA
181 0 27 2000 2001 7 26 27 1 20.3 80.86 8.26 14.19 32.1 21.12155297 18.60698793
181 0 27 2000 2001 7 20 27 1 20.6 82 8.5 14.41 32.4 20.24030632 18.12925812
181 0 27 2000 2001 7 31 27 1 20.2 81.26 8.44 14.89 31.5 20.62571211 18.61907624
182 0 27 2000 2001 7 31 27 1 19.6 81.26 8.64 14.19 33.2 21.69953917 19.35381099
182 0 27 2000 2001 6 8 27 1 19.98 82.83 8.49 14.23 32 20.24030632 15.76610288
182 0 27 2000 2002 7 7 27 2 19.8 82 8.2 14.41 31.1 21.06822252 17.90446872
183 1 27 2001 2004 8 12 27 3 19.88 78.7 8.46 14.69 29.7 NA NA
183 1 27 2001 2002 8 13 27 1 20.12 80 8.53 14.45 32 NA NA
183 1 27 2001 2002 7 6 27 1 19.93 79 8.2 13.6 35.5 NA NA
183 1 27 2001 2004 8 5 27 3 20.08 76.85 8.3 13.82 29.5 NA NA
184 1 27 2001 2002 6 25 27 1 19.4 78.86 8.36 13.99 35.2 NA NA
185 1 27 2000 2001 7 31 27 1 19.7 77.26 8.44 13.69 31.4 NA NA
186 0 27 2000 2001 6 8 27 1 20.1 81.26 8.64 14.59 32.3 19.09633473 14.8549655
186 0 27 2000 2003 7 15 27 3 20.13 82 8.4 14.3 30.8 19.63084308 17.2255624
186 0 27 2000 2001 7 30 27 1 20 80.26 8.54 14.79 30.1 21.15348671 15.52159786
187 1 60 2000 2002 2 23 60 2 20.19 79 7.8 13.9 32.2 NA NA
188 1 61 2000 2004 2 19 61 4 18.24 79.7 8.06 11.69 29.9 NA NA
188 1 61 2000 2004 2 19 61 4 17.97 79.02 7.8 12.94 29.9 NA NA
188 1 61 2000 2003 2 24 61 3 18.4 80.82 8.43 12.47 29.3 NA NA
188 1 61 2000 2005 2 21 61 5 18.18 80 7.9 13.41 31.2 NA NA
188 1 61 2000 2002 2 28 61 2 18.27 79.86 7.96 12.19 29.3 NA NA
189 0 61 2000 2003 2 24 61 3 19.3 83.82 8.33 13.47 29.6 19.9379036 15.21413816
190 0 61 2001 2005 2 20 61 4 18.77 83 8.1 13.81 34.8 19.63084308 14.80945644
191 0 61 2000 2002 2 26 61 2 18.8 80 8.2 12.4 28.9 20.68018375 15.5650249
192 1 61 2000 2002 2 27 61 2 18.9 81 8 12.6 29.3 NA NA
193 0 61 2000 2002 2 27 61 2 18.12 83 7.9 13 27.5 20.68018375 14.87010424
194 1 61 2000 2003 2 24 61 3 19.29 80.82 8.33 13.57 27.5 NA NA
195 0 61 2000 2002 2 28 61 2 18.21 81 8.1 13.2 30.1 19.83607824 15.21413816
196 0 60 2000 2005 2 8 60 5 20.04 83 8.1 13.91 32.2 20.99333227 16.57317109
197 1 60 2000 2003 2 11 60 3 20.07 80.86 7.86 13.69 32.6 NA NA
198 0 60 2000 2002 2 22 60 2 20.39 79 7.8 13.2 29.3 20.15117863 14.87010424
198 0 60 2000 2004 1 31 60 4 20.04 77.61 7.53 12.8 29.8 20.24030632 15.0056656
199 1 60 2000 2003 2 11 60 3 18.85 79.86 8.16 13.69 32.7 NA NA
200 0 60 2000 2002 2 21 60 2 20.27 81 8 13.9 31.5 18.85921525 15.5650249
200 0 60 2000 2003 2 18 60 3 20.22 83.82 8.33 13.47 31.5 21.36515855 15.76610288
200 0 60 2000 2004 2 5 60 4 20.22 82.7 8.16 13.89 33.6 19.83607824 14.8549655
202 1 60 2000 2002 2 21 60 2 19.61 80 8.1 13.4 31.7 NA NA
203 1 60 2000 2002 2 21 60 2 20 77 7.7 13.8 31 NA NA
203 1 60 2000 2004 1 31 60 4 20 76.85 7.8 13.32 29 NA NA
203 1 60 2000 2004 1 31 60 4 19.94 77 7.9 13.4 29 NA NA
203 1 60 2000 2003 2 13 60 3 19.78 77 7.9 13.91 28.5 NA NA
204 1 60 2000 2003 2 12 60 3 20.6 79.86 8.06 13.59 31.2 NA NA
204 1 60 2000 2003 2 12 60 3 20.83 77.7 8.16 12.99 31.2 NA NA
204 1 60 2000 2002 2 19 60 2 20.65 80 8 13.7 31.2 NA NA
205 1 60 2000 2002 2 19 60 2 19.78 75 8 13.2 31.8 NA NA
206 1 61 2001 2003 2 21 61 2 18.3 75.82 8.13 14.27 24.9 NA NA
207 0 61 2001 2004 2 16 61 3 17.99 80.7 8.16 13.29 29.9 20.46142713 14.8549655
207 0 61 2001 2003 2 20 61 2 18.16 79.82 8.63 12.97 30.4 20.7670412 14.87010424
207 0 61 2001 2002 2 28 61 1 18.17 78.86 8.06 12.49 28 19.33054578 14.70272084
208 1 60 2000 2002 2 20 60 2 19.82 78 8.1 13.8 29.8 NA NA
209 1 61 2000 2003 2 21 61 3 18.82 79.7 8.26 12.59 31.4 NA NA
209 1 61 2000 2004 2 23 61 4 18.65 80.7 8.06 13.19 32.5 NA NA
209 1 61 2000 2005 2 24 61 5 18.87 84 8.1 13.31 32.6 NA NA
213 1 38 2001 2004 6 8 38 3 20.27 79.61 8.5 14.09 32 NA NA
213 1 38 2001 2006 8 3 38 5 20.3 78 8.49 13.92 30.3 NA NA
213 1 38 2001 2008 7 24 38 7 20.39 80.43 8.49 14 31 NA NA
213 1 38 2001 2002 6 7 38 1 20.3 77 NA NA NA NA NA
213 1 38 2001 2009 5 26 38 8 NA NA NA NA 33.6 NA NA
213 1 38 2001 2009 5 13 38 8 20.62 78.03 8.42 13.91 32.1 NA NA
213 1 38 2001 2003 8 1 38 2 20.2 77.86 8.16 14.29 29.7 NA NA
213 1 38 2001 2002 6 17 38 1 20.28 76.86 8.26 13.79 36.8 NA NA
214 1 38 2001 2004 6 15 38 3 19.47 77 8.4 13.8 31.5 NA NA
214 1 38 2001 2003 6 17 38 2 19.23 78.61 8.1 13.49 29.8 NA NA
214 1 38 2001 2003 6 17 38 2 19.39 78.86 8.46 13.39 30.3 NA NA
214 1 38 2001 2005 5 12 38 4 19.38 78.86 8.36 13.29 31.8 NA NA
214 1 38 2001 2004 6 8 38 3 19.59 78.61 8.3 13.49 30.9 NA NA
215 1 38 2001 2003 6 17 38 2 19.63 76.86 8.26 12.49 32.3 NA NA
215 1 38 2001 2002 6 17 38 1 19.69 78.86 8.06 13.09 32.4 NA NA
215 1 38 2001 2003 6 17 38 2 19.77 77.61 7.2 12.19 32.4 NA NA
215 1 38 2001 2003 7 26 38 2 19.72 77 8.3 13.2 33 NA NA
216 1 61 2000 2003 2 20 61 3 19.1 78.7 7.86 13.59 29.1 NA NA
218 0 61 2000 2002 2 27 61 2 18.6 79 8 14 28.6 20.68018375 16.16075493
218 0 61 2000 2003 2 21 61 3 18.38 80 8.1 14.31 28.7 20.59295996 16.97557068
218 0 61 2000 2005 2 25 61 5 18.43 81.7 8.36 14.09 30 19.83607824 15.03562436
218 0 61 2000 2004 2 12 61 4 18.49 78.61 8.03 13.4 29.1 21.16412058 14.87010424
218 0 61 2000 2008 2 20 61 8 18.25 79.03 8.27 13.17 29.9 23.34780504 17.82890911
219 0 61 2000 2004 2 8 61 4 19.28 83 7.8 13.61 31.1 20.68018375 15.95054858
220 1 61 2000 2003 2 27 61 3 19.95 79.86 8.56 13.79 31.4 NA NA
220 1 61 2000 2003 2 27 61 3 19.81 81 8.43 13.95 31.2 NA NA
220 1 61 2000 2002 2 26 61 2 20.01 80 8.5 14.7 31.5 NA NA
220 1 61 2000 2003 2 27 61 3 20.03 80.7 8.26 12.99 30.7 NA NA
221 1 61 2000 2002 2 28 61 2 18.68 78 8.6 13.9 31.2 NA NA
221 1 61 2000 2003 2 21 61 3 18.71 78.7 8.36 13.89 30.3 NA NA
221 1 61 2000 2004 2 13 61 4 18.66 77.7 8.66 13.99 33.1 NA NA
224 1 27 2007 2008 7 4 27 1 20 80.38 8.58 13.94 29.8 NA NA
225 0 27 2007 2009 5 10 27 2 20.73 84.03 8.82 13.96 33.5 17.90446872 15.5650249
228 0 27 2006 2007 7 21 27 1 19.45 78.59 7.94 13.39 32 20.89665045 19.51589096
229 1 38 2007 2008 6 21 38 1 19.41 76.38 8.8 14 31.4 NA NA
229 1 38 2007 2008 7 9 38 1 19.22 78.38 8.83 14.62 34.2 NA NA
229 1 38 2007 2008 6 25 38 1 19.44 77.86 8.47 14.26 29 NA NA
229 1 38 2007 2008 6 25 38 1 19.38 76.43 8.38 14.68 29 NA NA
231 1 61 2002 2003 2 28 61 1 18.5 77.86 8.06 13.29 29.2 NA NA
231 1 61 2002 2003 2 28 61 1 18.64 77 8.03 13.25 29.5 NA NA
231 1 61 2002 2003 2 28 61 1 NA 77.7 7.96 12.79 29.4 NA NA
232 1 60 2001 2003 2 11 60 2 20.16 78.82 8.23 13.77 31.6 NA NA
232 1 60 2001 2002 2 19 60 1 19.91 76 8 13.7 29.3 NA NA
233 1 60 2001 2005 2 12 60 4 19.52 78 7.5 14.21 31.8 NA NA
233 1 60 2001 2002 2 19 60 1 19.66 77 7.6 13.6 30.4 NA NA
233 1 60 2001 2003 2 13 60 2 19.5 80 7.7 13.31 30.2 NA NA
234 0 60 2001 2002 2 19 60 1 19.93 83 8.7 14 32.2 20.15117863 14.8549655
234 0 60 2001 2003 2 14 60 2 19.79 82.7 8.46 13.19 33 20.24030632 14.48689063
236 0 26 2001 2004 6 15 27 3 20.4 80.59 8.73 14.26 33.2 21.53299793 15.30261416
238 0 38 2001 2002 7 23 38 1 18.19 79 8 13.2 27.7 NA NA
238 0 38 2001 2002 6 17 38 1 18.14 81.86 8.46 13.59 29.2 20.35116704 18.14166475
240 0 27 2001 2002 6 25 27 1 19.48 80.86 8.26 13.89 31.3 21.36515855 16.57317109
241 1 27 2001 2005 6 10 27 4 19.2 77 7.9 13.5 31.2 NA NA
241 1 27 2001 2003 8 3 27 2 19.95 77.61 8 13.59 33.2 NA NA
241 1 27 2001 2002 7 11 27 1 19.23 77 7.8 13.3 30.6 NA NA
241 1 27 2001 2006 6 26 27 5 19.43 77.85 8.13 13.49 34.8 NA NA
241 1 27 2001 2003 8 3 27 2 19.15 77.86 7.96 13.29 34 NA NA
241 1 27 2001 2003 7 21 27 2 19.33 NA 8 13.4 30.5 NA NA
241 1 27 2001 2003 6 24 27 2 19.06 77.61 8 12.99 33.2 NA NA
241 1 27 2001 2004 8 8 27 3 19.32 76 8.1 13.7 31.1 NA NA
241 1 27 2001 2008 8 14 27 7 19.26 79.43 8.34 13.27 33.1 NA NA
241 1 27 2001 2005 6 10 27 4 19.27 78 NA NA 31.2 NA NA
243 1 38 2001 2002 8 8 38 1 18.57 76 8.33 13.65 31 NA NA
244 1 38 2001 2002 8 8 38 1 20.16 79 8.73 14.05 30.5 NA NA
245 1 38 2001 2003 5 21 38 2 19.55 79.86 8.36 13.49 39.3 NA NA
245 1 38 2001 2004 7 6 38 3 19.48 79.59 8.23 13.36 30 NA NA
245 1 38 2001 2004 6 8 38 3 19.87 81.61 8.2 13.29 34 NA NA
245 1 38 2001 2004 5 22 38 3 19.7 79 8.2 13 34.3 NA NA
245 1 38 2001 2004 5 22 38 3 19.66 79.59 8.13 13.36 34.3 NA NA
245 1 38 2001 2003 7 26 38 2 20.21 77.59 7.43 14.36 30 NA NA
245 1 38 2001 2002 6 17 38 1 19.52 79.86 8.26 13.69 37.8 NA NA
245 1 38 2001 2003 7 26 38 2 19.65 78 8.1 13.6 30 NA NA
246 0 38 2000 2001 8 7 38 1 20.1 81.86 7.96 14.49 32.2 20.24030632 19.06095486
247 0 38 2001 2004 7 6 38 3 19.62 80.59 8.23 12.96 29.1 18.85921525 15.73753475
247 0 38 2001 2005 5 12 38 4 19.44 80 8.1 12.9 30.6 19.31890266 16.73529205
247 0 38 2001 2003 7 26 38 2 19.5 79 8 13.4 28.3 19.63084308 17.01528724
247 0 38 2001 2006 5 6 38 5 19.53 81 8.17 12.69 30 18.81143269 17.42039035
247 0 38 2001 2006 6 7 38 5 19.46 80.92 8.3 13.22 28.8 19.31890266 17.56189056
248 1 38 2001 2004 6 8 38 3 18.58 77.61 8.3 13.19 34.9 NA NA
248 1 38 2001 2002 7 23 38 1 19.05 76.86 8.36 13.69 28.6 NA NA
253 0 38 2001 2006 5 20 38 5 20.48 83.86 8.32 14.2 30.6 20.24030632 14.80945644
253 0 38 2001 2003 6 17 38 2 20.23 83.61 8.6 13.79 29.7 22.39352585 15.0056656
253 0 38 2001 2004 7 6 38 3 20.59 81.59 8.43 13.56 29 20.7670412 14.36210291
253 0 38 2001 2003 6 17 38 2 20.45 82.86 8.56 14.09 29.9 20.46142713 15.30261416
254 0 38 2001 2002 6 17 38 1 19.1 81.86 7.96 13.19 29.6 19.83607824 15.96464845
255 0 60 2001 2002 2 19 60 1 20.15 81 7.9 13.3 32.6 20.15117863 15.76610288
255 0 60 2001 2003 2 14 60 2 20.19 81.7 8.06 12.59 32.3 21.06822252 15.03562436
256 1 60 2001 2003 2 12 60 2 19.78 79.82 8.73 13.77 31.6 NA NA
256 1 60 2001 2002 2 19 60 1 19.7 78 8 13.9 31.4 NA NA
257 1 60 2001 2002 2 19 60 1 19.56 80 7.5 13.7 31.2 NA NA
258 1 61 2002 2004 2 13 61 2 18.85 79.7 8.06 12.99 31.8 NA NA
258 1 61 2002 2003 2 23 61 1 18.91 77.7 8.26 13.09 32.2 NA NA
259 0 61 2002 2005 2 25 61 3 17.94 81.7 8.06 14.09 33.6 19.83607824 14.67208233
259 0 61 2002 2004 2 12 61 2 17.95 79.61 8.13 13.8 31.8 21.42825238 14.70272084
259 0 61 2002 2003 2 24 61 1 18.2 81.82 8.23 14.07 35.7 20.83194662 16.77557749
260 1 61 2002 2004 2 22 61 2 18.75 76.61 8.13 13.7 28.5 NA NA
260 1 61 2002 2003 2 25 61 1 18.69 77.7 8.06 13.89 31.9 NA NA
261 1 61 2002 2003 2 25 61 1 20.26 80 8.3 14.41 31.9 NA NA
261 1 61 2002 2004 1 28 60 2 20.22 80 8.2 13.3 34.5 NA NA
262 1 61 2002 2003 2 27 61 1 18.67 80.7 8.06 13.19 31.9 NA NA
262 1 61 2002 2004 2 17 61 2 18.6 80.86 8.36 13.29 31.2 NA NA
262 1 61 2002 2003 2 27 61 1 18.44 79.86 8.26 13.29 31 NA NA
262 1 61 2002 2003 2 27 61 1 18.49 81 8.33 13.25 31.2 NA NA
263 1 61 2002 2004 2 17 61 2 18.85 81.02 7.9 14.44 31.9 NA NA
263 1 61 2002 2003 2 27 61 1 18.85 78.86 7.86 13.89 37.9 NA NA
263 1 61 2002 2003 2 27 61 1 19.12 78.7 8.26 14.09 38.2 NA NA
263 1 61 2002 2004 2 17 61 2 18.91 79.86 8.16 14.59 31.9 NA NA
263 1 61 2002 2003 2 27 61 1 18.96 79 8.03 14.25 38 NA NA
264 0 61 2002 2004 2 21 61 2 18.39 83.02 8.5 14.34 33.3 21.94698157 15.19934209
264 0 61 2002 2006 2 25 61 4 18.78 82 8.7 13.91 32.1 19.56195287 15.5650249
264 0 61 2002 2006 2 25 61 4 18.59 83.62 8.5 13.93 32.1 19.9379036 14.87010424
264 0 61 2002 2003 2 28 61 1 18.65 82 8.63 14.05 33.8 21.36515855 13.1859774
264 0 61 2002 2003 2 28 61 1 18.53 82.86 8.46 13.99 33.5 21.06822252 13.45622533
264 0 61 2002 2003 2 28 61 1 18.51 81.7 8.56 13.59 33.7 19.83607824 14.07728667
264 0 61 2002 2005 2 28 61 3 18.68 83 8.4 14.21 35.3 21.21721 16.36826197
264 0 61 2002 2004 2 21 61 2 18.52 81.7 8.66 13.99 33.3 21.06822252 14.70272084
264 0 61 2002 2006 2 19 61 4 18.7 83 8.7 13.81 34.4 20.99333227 15.36131505
265 0 332 2001 2002 8 14 27 1 20.29 83 8.43 13.55 32.2 21.21721 15.0056656
267 1 60 2001 2003 2 13 60 2 20.2 80 8 13.01 31.8 NA NA
267 1 60 2001 2004 1 31 60 3 20.14 76.85 7.9 12.92 32.2 NA NA
267 1 60 2001 2002 2 22 60 1 20.19 77 7.8 13.4 30.5 NA NA
267 1 60 2001 2004 1 31 60 3 20.17 78 8 13.2 32.2 NA NA
268 0 60 2001 2003 2 13 60 2 19.88 81 7.9 13.41 27.5 19.63084308 14.10921685
268 0 60 2001 2002 2 22 60 1 19.91 80 7.8 12.8 30.7 20.36221992 14.10921685
269 0 60 2001 2003 2 13 60 2 20.16 80.7 8.36 14.39 27.7 21.36515855 14.29930068
269 0 60 2001 2002 2 22 60 1 20.22 79 8 15 29.2 20.03921156 14.53340979
270 1 60 2001 2003 2 16 60 2 20.14 79.7 8.06 14.89 31.7 NA NA
270 1 60 2001 2002 2 22 60 1 20.15 79 7.9 14.5 31.8 NA NA
271 1 60 2001 2007 2 15 60 6 20.31 79 7.9 13.31 31.4 NA NA
271 1 60 2001 2006 2 14 60 5 NA NA NA NA 32 NA NA
271 1 60 2001 2002 2 22 60 1 20.23 76 7.8 12.9 30.7 NA NA
271 1 60 2001 2005 2 3 60 4 20.18 79.7 8.16 12.99 33.2 NA NA
271 1 60 2001 2006 2 8 60 5 20.24 77.61 8.3 12.29 32.5 NA NA
271 1 60 2001 2006 2 8 60 5 20.35 77.89 7.92 12.45 32.5 NA NA
271 1 60 2001 2006 2 14 60 5 20.3 79 7.8 13.11 32.4 NA NA
272 0 61 2001 2002 2 26 61 1 18.19 82 8.5 14.4 29.8 20.46142713 16.35451008
