BirdID,BloodID,LayYear,Ageclass,CatchDate,SexEstimate,FieldPeriodID,BreedGroupID,LastOfStatus,BodyMass,DeathDate,TerritoryID,Hz,Homozygosity,RTL,CatchYear,CatchMonth,DeathYear,Age,Agemonths,RemainingLife,RemainingLifeFig,SurvivedNext,SurvivedNextFig,Lifespan,Sex,Tarsus,TQcorrected,LogTQ,BirdID,LayYear,CatchYear,SpaceTQ,Food,MeanAdultFood,AllYears?,PropCovered,SumFood,SumFood2
1198,2556,1996,A,15/07/1997,1,22,86,BrM,16.2,13/08/2000,117,0.9714,1.0286,1.489654726,1997,7,2000,1,12,3,3,1,Yes,4,Males,26.3,21525.07,9.976973581,1198,1996,1997,47641.305,21,21,YES,1,21,21
1553,68,1999,A,17/06/2003,1,30,480,BrM,15.4,19/03/2010,50,0.8327,1.1673,1.492375335,2003,6,2010,4,24,7,4+,1,Yes,11,Males,26.2,13711.28,9.525974131,1553,1999,2003,12099.53,19.5,19.5,NO,0.25,40,20.5
1485,1114,1998,A,10/09/2002,1,41,784,BrM,17.5,02/09/2006,12,0.8327,1.1673,1.495204628,2002,9,2006,4,24,4,4+,1,Yes,8,Males,27.2,14935.12,9.611470765,1485,1998,2002,20415.49,,15,NO,0.25,15,15
912,2470,1994,A,06/07/1997,0,22,15,BrF,14.6,07/09/2008,1,1.1102,0.8898,1.503397359,1997,7,2008,3,24,11,4+,1,Yes,14,Females,24.5,21371.3,9.969804179,912,1994,1997,15983.72,21,23.5,NO,0.666666667,63.5,63.5
1559,419,1999,A,09/08/2004,0,34,608,BrF,15.4,18/09/2009,75,0.7633,1.2367,1.506750667,2004,8,2009,5,24,5,4+,1,Yes,10,Females,23.5,38242.26,10.55169647,1559,1999,2004,14247.11,9,14.25,NO,0.4,31,22
1570,119,1999,A,09/07/2003,1,30,548,BrM,15.5,12/01/2005,169,0.7633,1.2367,1.508127747,2003,7,2005,4,24,2,2,1,Yes,6,Males,26,43080.31,10.67082133,1570,1999,2003,18493.87,19.5,19.5,NO,0.25,28.5,
1698,1130,2001,A,12/09/2002,1,41,809,H,18.5,10/09/2010,54,1.0408,0.9592,1.50911968,2002,9,2010,1,12,8,4+,1,Yes,9,Males,26.6,22163.09,10.00618357,1698,2001,2002,19332.705,,,NO,0,28.5,28.5
1774,3203,2002,A,22/08/2006,1,75,3814,BrM,16.2,07/09/2008,72,1.4572,0.5428,1.513412228,2006,8,2008,4,24,2,2,1,Yes,6,Males,24.8,10498,9.258940042,1774,2002,2006,18354.98,13,14.25,YES,1,33.5,33.5
1041,2579,1995,A,23/07/1997,1,22,64,BrM,18,29/01/1999,80,1.249,0.751,1.514939763,1997,7,1999,2,24,2,2,1,Yes,4,Males,27.4,27338.66,10.2160571,1041,1995,1997,12949.485,21,26,YES,1,47,47
1722,1085,2001,A,27/08/2002,1,41,3323,BrM,16.5,27/02/2013,90,1.1102,0.8898,1.520087061,2002,8,2013,1,12,11,4+,1,Yes,12,Males,26,18306.72,9.815023485,1722,2001,2002,14840.38,,,NO,0,28,28
525,2239,1993,A,05/07/1995,1,19,2131,BrM,15.4,13/08/2000,99,0.4857,1.5143,1.520952437,1995,7,2000,2,24,5,4+,1,Yes,7,Males,26.1,10421.76,9.251651207,525,1993,1995,12565.45,,,NO,0,15,15
677,709,1993,A,26/01/1999,0,26,312,BrF,15.4,26/07/2001,141,1.1102,0.8898,1.52684518,1999,1,2001,6,24,2,2,1,Yes,8,Females,25,294885.73,12.5943432,677,1993,1999,84303.535,15,20.5,NO,0.666666667,36,36
2966,3870,2004,A,11/01/2008,1,85,4330,BrM,16.2,04/10/2014,24,0.7633,1.2367,1.528265729,2008,1,2014,4,24,6,4+,1,Yes,10,Males,25.7,1219.76,7.106409397,2966,2004,2008,14415.37,11.5,13.5,YES,1,45,45
1185,2747,1996,A,09/09/1998,1,25,264,BrM,16.1,13/08/2000,125,0.9714,1.0286,1.530674406,1998,9,2000,2,24,2,2,1,Yes,4,Males,26.2,25302.74,10.13866797,1185,1996,1998,25302.74,20,20.5,YES,1,20,20
1611,637,2000,A,25/08/2005,1,37,669,BrM,15,30/09/2012,32,0.5551,1.4449,1.531119704,2005,8,2012,5,24,7,4+,1,Yes,12,Males,24.5,11301.81,9.332718169,1611,2000,2005,13640.68,14,14.16666667,NO,0.6,14,14
3021,2850,2004,A,20/11/2005,1,54,6351,H,15,07/09/2008,66,1.0408,0.9592,1.533539403,2005,11,2008,1,12,3,3,1,Yes,4,Males,24.6,13225.255,9.489883538,3021,2004,2005,6568.17,14,14,YES,1,23,23
2964,3682,2003,A,16/06/2007,1,82,4245,BrM,17.1,21/02/2008,75,0.8327,1.1673,1.538211045,2007,6,2008,4,24,1,1,1,Yes,5,Males,26.3,5871.93,8.677938649,2964,2003,2007,14247.11,9,11.5,YES,1,47.5,47.5
1821,187,2002,A,16/08/2003,0,30,484,BrF,15.9,04/10/2014,54,1.1102,0.8898,1.577909669,2003,8,2014,1,12,11,4+,1,Yes,12,Females,25.1,22163.09,10.00618357,1821,2002,2003,19332.705,19.5,19.5,YES,1,33.5,33.5
1184,2568,1996,A,21/07/1997,1,22,59,BrM,15.5,02/10/2002,72,0.6939,1.3061,1.609371915,1997,7,2002,1,12,5,4+,1,Yes,6,Males,25.9,28675.56,10.26380047,1184,1996,1997,18354.98,21,21,YES,1,21,21
1191,2551,1996,A,14/07/1997,1,22,87,BrM,15.9,26/07/2001,118,1.3184,0.6816,1.612691735,1997,7,2001,1,12,4,4+,1,Yes,5,Males,25.4,1620.61,7.390557901,1191,1996,1997,8778.42,21,21,YES,1,21,21
3093,4111,2004,A,15/06/2007,1,82,4217,BrM,17.3,29/02/2012,40,0.9714,1.0286,1.612742778,2007,6,2012,3,24,5,4+,1,Yes,8,Males,26.8,4764.13,8.468870218,3093,2004,2007,14591.88,9,12,YES,1,20.5,20.5
1055,2376,1995,A,18/07/1996,0,21,2213,BrF,17.1,11/08/1996,27,0.5551,1.4449,1.629783175,1996,7,1996,1,12,0,0,0,No,1,Females,23.4,23278.59,10.05528933,1055,1995,1996,22224.98,26,26,YES,1,26,26
1043,2371,1995,A,15/07/1996,0,21,2293,BrF,15.5,19/03/2010,165,1.3878,0.6122,1.639309346,1996,7,2010,1,12,14,4+,1,Yes,15,Females,24.7,59419.14,10.99237168,1043,1995,1996,29811.25,26,26,YES,1,40,40
1742,350,2002,A,01/07/2004,1,34,607,BrM,15.7,07/09/2008,71,0.5551,1.4449,1.647766723,2004,7,2008,2,24,4,4+,1,Yes,6,Males,25.3,4567.96,8.426821995,1742,2002,2004,12791.71,9,14.25,YES,1,63,63
609,66,1993,A,15/06/2003,1,30,473,BrM,16,11/12/2005,42,0.902,1.098,1.67290718,2003,6,2005,10,24,2,2,1,Yes,12,Males,25.9,48432.36,10.78792346,609,1993,2003,22051.43,19.5,20.3,NO,0.5,40.5,40.5
441,2565,1992,A,20/07/1997,0,22,35,BrF,15.6,29/01/2007,38,1.5959,0.4041,1.703625661,1997,7,2007,5,24,10,4+,1,Yes,15,Females,25.4,44857.94,10.71125589,441,1992,1997,16200.95,21,23.5,NO,0.4,30,9
467,2649,1992,A,19/03/1998,1,23,146,BrM,15.8,13/08/2000,67,1.3184,0.6816,1.715593263,1998,3,2000,6,24,2,2,1,Yes,8,Males,26.7,41693.84,10.63810868,467,1992,1998,22048.23,20,22.33333333,NO,0.5,20,20
1821,2842,2002,A,19/11/2005,0,54,5786,BrF,14.5,04/10/2014,54,1.1102,0.8898,1.724361888,2005,11,2014,3,24,9,4+,1,Yes,12,Females,25.1,9247.53,9.132111768,1821,2002,2005,19332.705,14,19.5,YES,1,33.5,33.5
497,2291,1993,A,07/06/1995,1,19,2082,BrM,16.8,16/09/2007,8,1.1102,0.8898,1.726206774,1995,6,2007,2,24,12,4+,1,Yes,14,Males,27,22426.58,10.01800214,497,1993,1995,19626.265,,,NO,0,39,39
1762,3848,2002,A,31/08/2007,1,82,4200,BrM,16,04/10/2014,15,1.3184,0.6816,1.734567533,2007,8,2014,5,24,7,4+,1,Yes,12,Males,26,46897.32,10.75571581,1762,2002,2007,30557.81,9,13.875,YES,1,33.5,33.5
3453,2843,2004,A,19/11/2005,0,54,6347,BrF,14.5,30/09/2013,60,1.0408,0.9592,1.73657081,2005,11,2013,1,12,8,4+,1,Yes,9,Females,25.4,11099.96,9.314696784,3453,2004,2005,14001.03,14,14,YES,1,48,48
1196,2578,1996,A,23/07/1997,1,22,69,BrM,17.3,18/09/2009,88,0.8327,1.1673,1.75610155,1997,7,2009,1,12,12,4+,1,Yes,13,Males,26.6,52166.29,10.86219178,1196,1996,1997,11335.47,21,21,YES,1,51,51
1566,1097,1999,A,01/09/2002,1,41,820,BrM,16.5,07/09/2008,80,0.6245,1.3755,1.758106152,2002,9,2008,3,24,6,4+,1,Yes,9,Males,25.6,15024.72,9.617452124,1566,1999,2002,12949.485,,,NO,0,13,13
1511,997,1999,A,18/07/2002,0,41,790,BrF,13.6,02/10/2002,22,0.4163,1.5837,1.763811349,2002,7,2002,3,24,0,0,0,No,3,Females,23.8,8818.12,9.084563974,1511,1999,2002,22254.205,,,NO,0,,
3489,3293,2005,A,08/01/2007,1,77,3899,BrM,17,29/01/2007,28,1.0408,0.9592,1.824154065,2007,1,2007,2,24,0,0,0,No,2,Males,25.8,7480.77,8.920091007,3489,2005,2007,12253.02,9,11,YES,1,9,9
1510,1118,1999,A,11/09/2002,0,41,834,BrF,15,03/03/2009,112,0.5551,1.4449,1.831455211,2002,9,2009,3,24,7,4+,1,Yes,10,Females,24.6,13562.81,9.515086767,1510,1999,2002,20145.88,,,NO,0,31,11.5
1360,2724,1997,A,27/08/1998,1,25,244,BrM,17.1,02/10/2002,86,0.902,1.098,1.868716809,1998,8,2002,1,12,4,4+,1,Yes,5,Males,26.2,41262.77,10.62771592,1360,1997,1998,7239.03,20,20,YES,1,20,20
1036,2567,1995,A,21/07/1997,0,22,59,TBRF,15.7,28/03/1998,72,1.249,0.751,1.872046436,1997,7,1998,2,24,1,1,1,Yes,3,Females,23.7,28675.56,10.26380047,1036,1995,1997,18354.98,21,23.5,YES,1,21,21
828,2582,1994,A,23/07/1997,1,22,43,ABX,16.8,29/01/1999,51,0.6245,1.3755,1.885289373,1997,7,1999,3,24,2,2,1,Yes,5,Males,27.2,67537.01,11.12043102,828,1994,1997,22021.24,21,23.5,NO,0.666666667,21,21
1542,1103,1999,A,04/09/2002,1,41,795,BrM,17,27/02/2013,34,0.6939,1.3061,1.91170523,2002,9,2013,3,24,11,4+,1,Yes,14,Males,25.6,21968.51,9.997365343,1542,1999,2002,13168.07,,,NO,0,31,31
3088,2896,2004,A,26/11/2005,1,54,6386,ABX,15.5,11/12/2005,134,1.1796,0.8204,1.926229391,2005,11,2005,1,12,0,0,0,No,1,Males,26.7,8775.16,9.079680282,3088,2004,2005,10799.82,14,14,YES,1,14,14
792,2360,1982,A,15/07/1996,0,21,2243,BrF,16,11/08/1996,73,1.1796,0.8204,1.948175377,1996,7,1996,14,24,0,0,0,No,14,Females,24.3,15487.1,9.647762698,792,1982,1996,22111.77,26,26,NO,0.071428571,26,
3010,2847,2004,A,19/11/2005,0,54,6343,BrF,14.9,11/12/2005,53,1.3184,0.6816,1.961910458,2005,11,2005,1,12,0,0,0,No,1,Females,25.1,13373.9,9.501060325,3010,2004,2005,24210.09,14,14,YES,1,14,14
1019,2517,1995,A,10/07/1997,0,22,63,H,15,26/09/1999,77,1.1796,0.8204,1.979122901,1997,7,1999,2,24,2,2,1,Yes,4,Females,25.2,47754.93,10.77383759,1019,1995,1997,29921.32,21,23.5,YES,1,21,21
3615,3775,2005,A,24/07/2007,1,82,4212,BrM,15.9,18/09/2009,33,1.1102,0.8898,1.987740016,2007,7,2009,2,24,2,2,1,Yes,4,Males,26.6,10942.07,9.300370272,3615,2005,2007,17046.12,9,11,YES,1,37.5,37.5
1759,2891,2001,A,26/11/2005,1,54,6392,BrM,16.3,02/09/2006,159,1.0408,0.9592,2.046374497,2005,11,2006,4,24,1,1,1,Yes,5,Males,26,15130.03,9.62443679,1759,2001,2005,15316.44,14,14.16666667,NO,0.75,14,14
1041,2369,1995,A,15/07/1996,1,21,2246,BrM,18.8,29/01/1999,80,1.249,0.751,2.07530133,1996,7,1999,1,12,3,3,1,Yes,4,Males,27.7,21286.59,9.965832576,1041,1995,1996,12949.485,26,26,YES,1,47,47
1510,999,1999,A,19/07/2002,0,41,834,BrF,14.5,03/03/2009,112,0.5551,1.4449,2.089727082,2002,7,2009,3,24,7,4+,1,Yes,10,Females,23.9,13562.81,9.515086767,1510,1999,2002,20145.88,,,NO,0,31,11.5
1699,2849,2002,A,20/11/2005,1,54,6351,BrM,15.7,02/09/2006,66,1.0408,0.9592,2.555571853,2005,11,2006,3,24,1,1,1,Yes,4,Males,26.6,13225.255,9.489883538,1699,2002,2005,6568.17,14,19.5,YES,1,33.5,33.5
1303,2646,1996,A,11/03/1998,1,23,162,U,13.6,28/03/1998,101,1.0408,0.9592,2.84376399,1998,3,1998,2,24,0,0,0,No,2,Males,26,40588.38,10.6112371,1303,1996,1998,12526.34,20,20.5,YES,1,20,20
3024,2809,2004,A,14/11/2005,1,54,6319,ABX,15,29/01/2007,7,1.249,0.751,,2005,11,2007,1,12,2,2,1,Yes,3,Males,25.4,14812.545,9.603229736,3024,2004,2005,16502.03,14,14,YES,1,14,14
1712,1068,2001,A,19/08/2002,0,41,819,ABX,16.1,11/12/2005,77,0.9714,1.0286,,2002,8,2005,1,12,3,3,1,Yes,4,Females,24.3,48866.3,10.79684328,1712,2001,2002,29921.32,,,NO,0,,
596,2537,1993,A,13/07/1997,0,22,19,BrF,13.9,26/09/1999,8,0.8327,1.1673,,1997,7,1999,4,24,2,2,1,Yes,6,Females,23.7,33688.32,10.42490647,596,1993,1997,19626.265,21,23.5,NO,0.5,21,21
677,2531,1993,A,12/07/1997,0,22,102,BrF,15.2,26/07/2001,141,1.1102,0.8898,,1997,7,2001,4,24,4,4+,1,Yes,8,Females,24.6,35589,10.47979188,677,1993,1997,84303.535,21,23.5,NO,0.5,36,36
1174,2535,1996,A,12/07/1997,1,22,2305,BrM,16.1,28/08/1997,86,0.9714,1.0286,,1997,7,1997,1,12,0,0,0,No,1,Males,26.2,95961.92,11.47170673,1174,1996,1997,7239.03,21,21,YES,1,21,21
172,2533,1989,A,05/07/1997,0,22,26,BrF,15.4,28/08/1997,22,1.1102,0.8898,,1997,7,1997,8,24,0,0,0,No,8,Females,25,73456.59,11.2044499,172,1989,1997,22254.205,21,23.5,NO,0.25,21,
199,1037,1987,A,02/08/2002,0,41,799,BrF,17,14/01/2004,42,0.7633,1.2367,,2002,8,2004,15,24,2,2,1,Yes,17,Females,22.9,48432.36,10.78792346,199,1987,2002,22051.43,,20.5,NO,0.266666667,,
216,2194,1988,A,10/06/1995,1,19,2107,BrM,17,02/10/2002,53,0.9714,1.0286,,1995,6,2002,7,24,7,4+,1,Yes,14,Males,26,22481.51,10.02044847,216,1988,1995,24210.09,,,NO,0,,
220,2289,1988,A,06/06/1995,1,19,3314,BrM,15.1,02/10/2002,26,0.8327,1.1673,,1995,6,2002,7,24,7,4+,1,Yes,14,Males,26.7,35618.8,10.48062887,220,1988,1995,22774.32,,,NO,0,20,
221,2193,1988,A,09/06/1995,1,19,1,BrM,16.9,11/12/2005,45,0.902,1.098,,1995,6,2005,7,24,10,4+,1,Yes,17,Males,26.9,40544.23,10.61014876,221,1988,1995,18216.17,,,NO,0,54.5,
221,56,1988,A,10/06/2003,1,30,475,BrM,16,11/12/2005,45,0.902,1.098,,2003,6,2005,15,24,2,2,1,Yes,17,Males,27.8,21668.32,9.983606565,221,1988,2003,18216.17,19.5,20.3,NO,0.333333333,54.5,
221,2851,1988,A,20/11/2005,1,54,6339,BrM,16,11/12/2005,45,0.902,1.098,,2005,11,2005,17,24,0,0,0,No,17,Males,27.9,5701.7,8.648519655,221,1988,2005,18216.17,14,17.78571429,NO,0.411764706,54.5,
329,2526,1988,A,11/07/1997,0,22,85,BrF,14.1,26/07/2001,115,0.9714,1.0286,,1997,7,2001,9,24,4,4+,1,Yes,13,Females,24.6,119443.05,11.69059497,329,1988,1997,61703.5,21,23.5,NO,0.222222222,21,
455,2423,1992,A,29/07/1997,0,22,41,BrF,15.2,28/08/1997,48,1.0408,0.9592,,1997,7,1997,5,24,0,0,0,No,5,Females,23.9,36605.77,10.50796116,455,1992,1997,16692.72,21,23.5,NO,0.4,21,
467,2223,1992,A,25/06/1995,1,19,2116,BrM,17.1,13/08/2000,67,1.3184,0.6816,,1995,6,2000,3,24,5,4+,1,Yes,8,Males,26.1,100153.78,11.51446208,467,1992,1995,22048.23,,,NO,0,20,20
494,719,1990,A,15/04/1999,1,27,324,BrM,14.6,02/10/2002,40,1.1796,0.8204,,1999,4,2002,9,24,3,3,1,Yes,12,Males,25.2,15546.86,9.651613968,494,1990,1999,14591.88,15,20.5,NO,0.444444444,15,
500,2522,1991,A,05/07/1997,0,22,36,BrF,16.1,27/09/1998,40,0.8327,1.1673,,1997,7,1998,6,24,1,1,1,Yes,7,Females,24.5,38884.63,10.56835434,500,1991,1997,14591.88,21,23.5,NO,0.333333333,21,
501,2496,1994,A,27/12/1997,1,23,119,BrM,16.9,12/01/2005,2,1.1102,0.8898,,1997,12,2005,3,24,8,4+,1,Yes,11,Males,26.6,22539.22,10.02301218,501,1994,1997,19713.79,21,23.5,NO,0.666666667,21,21
507,2197,1993,A,11/06/1995,1,19,2095,BrM,16.1,07/09/2008,30,0.7633,1.2367,,1995,6,2008,2,24,13,4+,1,Yes,15,Males,25.4,24323.7,10.09920646,507,1993,1995,14620.63,,,NO,0,48.5,48.5
507,2671,1993,A,27/07/1998,1,25,208,BrM,15.5,07/09/2008,30,0.7633,1.2367,,1998,7,2008,5,24,10,4+,1,Yes,15,Males,26.1,34104.53,10.4371855,507,1993,1998,14620.63,20,22.33333333,NO,0.6,48.5,48.5
509,2618,1993,A,06/02/1998,1,23,182,BrM,15,02/10/2002,164,0.8327,1.1673,,1998,2,2002,5,24,4,4+,1,Yes,9,Males,25.7,12598.09,9.441300494,509,1993,1998,28458.18,20,22.33333333,NO,0.6,20,20
510,2345,1993,A,30/06/1996,1,21,2234,BrM,15.8,16/09/2007,59,1.4572,0.5428,,1996,6,2007,3,24,11,4+,1,Yes,14,Males,25.7,151148.77,11.92601986,510,1993,1996,20038.4,26,26,NO,0.333333333,47,21
510,2421,1993,A,27/07/1997,1,22,50,BrM,15.5,16/09/2007,59,1.4572,0.5428,,1997,7,2007,4,24,10,4+,1,Yes,14,Males,25.8,80162.36,11.29180936,510,1993,1997,20038.4,21,23.5,NO,0.5,47,21
525,766,1993,A,15/08/1999,1,28,412,BrM,18.1,13/08/2000,99,0.4857,1.5143,,1999,8,2000,6,24,1,1,1,Yes,7,Males,26.5,49801.15,10.81579336,525,1993,1999,12565.45,15,20.5,NO,0.666666667,15,15
557,2666,1993,A,23/07/1998,1,25,224,BrM,16.6,13/08/2000,57,0.902,1.098,,1998,7,2000,5,24,2,2,1,Yes,7,Males,25.2,18607.46,9.831317855,557,1993,1998,19264.4,20,22.33333333,NO,0.6,35,35
557,807,1993,A,07/09/1999,1,28,387,BrM,16.8,13/08/2000,57,0.902,1.098,,1999,9,2000,6,24,1,1,1,Yes,7,Males,26.1,38831.26,10.56698087,557,1993,1999,19264.4,15,20.5,NO,0.666666667,35,35
563,2681,1994,A,05/08/1998,0,25,274,BrF,15.3,16/09/2007,160,1.249,0.751,,1998,8,2007,4,24,9,4+,1,Yes,13,Females,24.2,51366.57,10.84674285,563,1994,1998,10183.14,20,22.33333333,NO,0.75,20,20
604,2673,1993,A,27/07/1998,0,25,217,BrF,14,13/08/2000,47,1.249,0.751,,1998,7,2000,5,24,2,2,1,Yes,7,Females,24.6,22203.41,10.00800116,604,1993,1998,24063.4,20,22.33333333,NO,0.6,20,20
607,2665,1993,A,23/07/1998,1,25,227,BrM,16.5,02/10/2002,61,0.902,1.098,,1998,7,2002,5,24,4,4+,1,Yes,9,Males,25.5,37233.33,10.52495961,607,1993,1998,15694.275,20,22.33333333,NO,0.6,20,20
628,2361,1993,A,15/07/1996,0,21,2245,BrF,16.8,23/08/2004,76,1.0408,0.9592,,1996,7,2004,3,24,8,4+,1,Yes,11,Females,23.8,47096.12,10.7599459,628,1993,1996,38650.745,26,26,NO,0.333333333,47,21
628,2442,1993,A,07/08/1997,0,22,62,BrF,14.4,23/08/2004,76,1.0408,0.9592,,1997,8,2004,4,24,7,4+,1,Yes,11,Females,23.9,55154.12,10.91788673,628,1993,1997,38650.745,21,23.5,NO,0.5,47,21
629,804,1993,A,05/09/1999,1,28,404,BrM,18.2,13/08/2000,84,1.1796,0.8204,,1999,9,2000,6,24,1,1,1,Yes,7,Males,25.9,8776.32,9.079812464,629,1993,1999,23690.51,15,20.5,NO,0.666666667,15,15
637,2514,1993,A,09/07/1997,1,22,78,BrM,16.7,28/03/1998,104,0.9714,1.0286,,1997,7,1998,4,24,1,1,1,Yes,5,Males,27,15082.32,9.621278476,637,1993,1997,14200.26,21,23.5,NO,0.5,21,21
639,2680,1994,A,05/08/1998,0,25,272,BrF,14.8,02/10/2002,155,0.8327,1.1673,,1998,8,2002,4,24,4,4+,1,Yes,8,Females,22.6,41557.4,10.63483088,639,1994,1998,19070.82,20,22.33333333,NO,0.75,20,20
668,710,1994,A,26/01/1999,1,26,2463,BrM,16.6,02/10/2002,147,0.9714,1.0286,,1999,1,2002,5,24,3,3,1,Yes,8,Males,25.2,94098.03,11.45209239,668,1994,1999,75057.84,15,20.5,NO,0.8,15,15
837,2595,1994,A,15/01/1998,1,23,120,BrM,17.1,29/01/1999,3,0.8327,1.1673,,1998,1,1999,4,24,1,1,1,Yes,5,Males,26,35719.06,10.48343972,837,1994,1998,24501.73,20,22.33333333,NO,0.75,20,20
845,1043,1994,A,03/08/2002,0,41,845,BrF,14.9,16/09/2007,137,1.1102,0.8898,,2002,8,2007,8,24,5,4+,1,Yes,13,Females,24,20404.07,9.92348967,845,1994,2002,12597.94,,20.5,NO,0.5,,0
847,2682,1994,A,07/08/1998,1,25,269,BrM,16.6,13/08/2000,138,1.0408,0.9592,,1998,8,2000,4,24,2,2,1,Yes,6,Males,25.3,14299.91,9.568008523,847,1994,1998,12623.83,20,22.33333333,NO,0.75,20,20
848,880,1994,A,01/08/2000,0,39,3061,U,13.6,13/08/2000,52,1.3184,0.6816,,2000,8,2000,6,24,0,0,0,No,6,Females,24.1,14576.16,9.587142596,848,1994,2000,18460.1,,20.5,NO,0.666666667,,0
884,2597,1995,A,16/01/1998,1,23,158,BrM,16.1,28/03/1998,89,1.0408,0.9592,,1998,1,1998,3,24,0,0,0,No,3,Males,26.9,20400.27,9.923303415,884,1995,1998,44601.11,20,22.33333333,YES,1,20,20
911,2577,1994,A,05/07/1997,1,22,2302,SEEN2,16.2,10/09/2010,24,1.1796,0.8204,,1997,7,2010,3,24,13,4+,1,Yes,16,Males,27.1,34920.11,10.46081816,911,1994,1997,14415.37,21,23.5,NO,0.666666667,83.5,83.5
911,2715,1994,A,23/08/1998,1,25,190,BrM,16.6,10/09/2010,4,1.1796,0.8204,,1998,8,2010,4,24,12,4+,1,Yes,16,Males,26.4,44479.72,10.70278863,911,1994,1998,14217.22,20,22.33333333,NO,0.75,83.5,83.5
911,3106,1994,A,14/07/2006,1,75,3763,BrM,17,10/09/2010,4,1.1796,0.8204,,2006,7,2010,12,24,4,4+,1,Yes,16,Males,25,13779.15,9.530911859,911,1994,2006,14217.22,13,17.1875,NO,0.666666667,83.5,83.5
912,46,1994,A,07/06/2003,0,30,444,BrF,14.9,07/09/2008,1,1.1102,0.8898,,2003,6,2008,9,24,5,4+,1,Yes,14,Females,24.4,9916.49,9.201954307,912,1994,2003,15983.72,19.5,20.3,NO,0.555555556,63.5,63.5
912,669,1994,A,05/09/2005,0,37,646,BrF,15.3,07/09/2008,1,1.1102,0.8898,,2005,9,2008,11,24,3,3,1,Yes,14,Females,24.1,12097.775,9.40077683,912,1994,2005,15983.72,14,17.78571429,NO,0.636363636,63.5,63.5
917,2622,1994,A,12/02/1998,1,23,161,BrM,16.6,26/07/2001,95,0.9714,1.0286,,1998,2,2001,4,24,3,3,1,Yes,7,Males,26.5,12032.21,9.395342499,917,1994,1998,14297.3,20,22.33333333,NO,0.75,20,20
921,55,1994,A,10/06/2003,1,30,477,BrM,15.2,14/01/2004,47,0.902,1.098,,2003,6,2004,9,24,1,1,1,Yes,10,Males,24.5,11542.08,9.353754766,921,1994,2003,24063.4,19.5,20.3,NO,0.555555556,40.5,40.5
922,2403,1994,A,04/07/1997,1,22,15,BrM,18,26/09/1999,1,0.8327,1.1673,,1997,7,1999,3,24,2,2,1,Yes,5,Males,25.9,21371.3,9.969804179,922,1994,1997,15983.72,21,23.5,NO,0.666666667,21,21
927,2497,1994,A,27/12/1997,0,23,119,BrF,15.5,14/01/2004,2,1.0408,0.9592,,1997,12,2004,3,24,7,4+,1,Yes,10,Females,25.3,22539.22,10.02301218,927,1994,1997,19713.79,21,23.5,NO,0.666666667,40.5,40.5
929,1035,1994,A,01/08/2002,1,41,787,BrM,17.6,11/12/2005,15,1.1796,0.8204,,2002,8,2005,8,24,3,3,1,Yes,11,Males,27,31361.06,10.35332227,929,1994,2002,30557.81,,20.5,NO,0.5,,0
930,3807,1994,A,15/08/2007,0,82,4197,BrF,15.7,30/09/2013,12,1.249,0.751,,2007,8,2013,13,24,6,4+,1,Yes,19,Females,24.8,7934.38,8.978960495,930,1994,2007,20415.49,9,16.27777778,NO,0.692307692,9,9
949,2364,1995,A,15/07/1996,0,21,2209,ABX,14.3,12/01/2005,22,1.1102,0.8898,,1996,7,2005,1,12,9,4+,1,Yes,10,Females,24.6,49013.32,10.79984738,949,1995,1996,22254.205,26,26,YES,1,26,26
1018,3186,1995,A,15/08/2006,1,75,3841,BrM,17.8,21/02/2008,110,0.6245,1.3755,,2006,8,2008,11,24,2,2,1,Yes,13,Males,26.3,15666.6,9.659286337,1018,1995,2006,21312.76,13,17.1875,NO,0.727272727,41,41
1020,2594,1995,A,15/01/1998,1,23,130,BrM,17.1,02/10/2002,23,0.8327,1.1673,,1998,1,2002,3,24,4,4+,1,Yes,7,Males,26.1,30856.42,10.33710011,1020,1995,1998,20546.86,20,22.33333333,YES,1,20,20
1028,2348,1995,A,30/06/1996,1,21,14,ABX,16.9,13/08/2000,134,0.902,1.098,,1996,6,2000,1,12,4,4+,1,Yes,5,Males,26.5,16349.87,9.701975225,1028,1995,1996,10799.82,26,26,YES,1,26,26
1029,585,1996,A,29/07/2005,1,37,677,BrM,16.5,10/09/2010,43,1.1796,0.8204,,2005,7,2010,9,24,5,4+,1,Yes,14,Males,26.7,10742.96,9.282005935,1029,1996,2005,9655.045,14,16.41666667,NO,0.666666667,28,28
1029,658,1996,A,01/09/2005,1,37,677,BrM,15.7,10/09/2010,43,1.1796,0.8204,,2005,9,2010,9,24,5,4+,1,Yes,14,Males,26.4,10742.96,9.282005935,1029,1996,2005,9655.045,14,16.41666667,NO,0.666666667,28,28
1031,3145,1996,A,08/08/2006,1,75,3815,BrM,17.8,19/03/2010,74,0.8327,1.1673,,2006,8,2010,10,24,4,4+,1,Yes,14,Males,26.4,18341.43,9.816917714,1031,1996,2006,19657.21,13,15.92857143,NO,0.7,59.5,59.5
1032,795,1996,A,05/09/1999,1,28,388,BrM,17.3,02/10/2002,60,0.9714,1.0286,,1999,9,2002,3,24,3,3,1,Yes,6,Males,26.2,69654.27,11.15129928,1032,1996,1999,14001.03,15,18.66666667,YES,1,15,15
