"NestlingID","NestID","HatchSize","HatchDate","FledgeDate","FledgeSuccess","whyFail","Renest","Mass","Tarsus","Wingchord","Date","Age","MaxTemp3day","MeanTemp3day","MeanWindspeed3day","TotalRainFall3day","ThermoReg"
"2017-LSB2 nestling 5","LSB2",6,156,176,1,"","First",2.92,,,158,2,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-LSB2 nestling 5","LSB2",6,156,176,1,"","First",4.97,9.8,,160,4,20.5,14.5333333333333,0.660333333333333,17.4,"Poikilotherm"
"2017-LSB2 nestling 5","LSB2",6,156,176,1,"","First",11.25,12.6,,162,6,25.1666666666667,18.6,0.796727273,1.6,"Poikilotherm"
"2017-LSB2 nestling 5","LSB2",6,156,176,1,"","First",16,14.5,,164,8,27.5,21.7666666666667,1.323060606,0,"Intermediate"
"2017-LSB2 nestling 5","LSB2",6,156,176,1,"","First",21,14.7,40,166,10,25.6666666666667,21.0333333333333,1.30152769066667,0,"Endotherm"
"2017-LSB2 nestling 5","LSB2",6,156,176,1,"","First",21,14.7,55,168,12,23,18.0333333333333,0.637249079333333,15.4,"Endotherm"
"2017-LSB2 nestling 6","LSB2",6,156,176,1,"","First",3.88,,,158,2,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-LSB2 nestling 6","LSB2",6,156,176,1,"","First",8.18,10.8,,160,4,20.5,14.5333333333333,0.660333333333333,17.4,"Poikilotherm"
"2017-LSB2 nestling 6","LSB2",6,156,176,1,"","First",12.25,13.2,,162,6,25.1666666666667,18.6,0.796727273,1.6,"Poikilotherm"
"2017-LSB2 nestling 6","LSB2",6,156,176,1,"","First",17.5,14.1,,164,8,27.5,21.7666666666667,1.323060606,0,"Intermediate"
"2017-LSB2 nestling 6","LSB2",6,156,176,1,"","First",21,13.4,44,166,10,25.6666666666667,21.0333333333333,1.30152769066667,0,"Endotherm"
"2017-LSB2 nestling 6","LSB2",6,156,176,1,"","First",21.3,14.2,53,168,12,23,18.0333333333333,0.637249079333333,15.4,"Endotherm"
"2017-LSB6 nestling 1","LSB6",5,152,173,1,"","First",3.83,8.3,,154,2,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSB6 nestling 1","LSB6",5,152,173,1,"","First",7.61,11,,156,4,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-LSB6 nestling 1","LSB6",5,152,173,1,"","First",10.75,11.1,,158,6,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-LSB6 nestling 1","LSB6",5,152,173,1,"","First",13.25,13.4,,160,8,20.5,14.5333333333333,0.660333333333333,17.4,"Intermediate"
"2017-LSB6 nestling 1","LSB6",5,152,173,1,"","First",14.25,14,29,162,10,25.1666666666667,18.6,0.796727273,1.6,"Endotherm"
"2017-LSB6 nestling 1","LSB6",5,152,173,1,"","First",16.5,14.1,40,164,12,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-LSB6 nestling 2","LSB6",5,152,173,1,"","First",3.53,7,,154,2,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSB6 nestling 2","LSB6",5,152,173,1,"","First",6.82,9.6,,156,4,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-LSB6 nestling 2","LSB6",5,152,173,1,"","First",9,10.5,,158,6,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-LSB6 nestling 2","LSB6",5,152,173,1,"","First",11.75,10.7,,160,8,20.5,14.5333333333333,0.660333333333333,17.4,"Intermediate"
"2017-LSB6 nestling 2","LSB6",5,152,173,1,"","First",13.25,12.6,25.5,162,10,25.1666666666667,18.6,0.796727273,1.6,"Endotherm"
"2017-LSB6 nestling 2","LSB6",5,152,173,1,"","First",14,12.9,35,164,12,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-LSB6 nestling 3","LSB6",5,152,173,1,"","First",3.87,7.1,,154,2,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSB6 nestling 3","LSB6",5,152,173,1,"","First",8.44,11.4,,156,4,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-LSB6 nestling 3","LSB6",5,152,173,1,"","First",11,12,,158,6,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-LSB6 nestling 3","LSB6",5,152,173,1,"","First",14,13.8,,160,8,20.5,14.5333333333333,0.660333333333333,17.4,"Intermediate"
"2017-LSB6 nestling 3","LSB6",5,152,173,1,"","First",14.5,13.8,29,162,10,25.1666666666667,18.6,0.796727273,1.6,"Endotherm"
"2017-LSB6 nestling 3","LSB6",5,152,173,1,"","First",17,13,39,164,12,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-LSB6 nestling 4","LSB6",5,152,173,1,"","First",4.51,8.9,,154,2,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSB6 nestling 4","LSB6",5,152,173,1,"","First",8.87,11.55,,156,4,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-LSB6 nestling 4","LSB6",5,152,173,1,"","First",10.5,11.5,,158,6,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-LSB6 nestling 4","LSB6",5,152,173,1,"","First",13.5,13.3,,160,8,20.5,14.5333333333333,0.660333333333333,17.4,"Intermediate"
"2017-LSB6 nestling 4","LSB6",5,152,173,1,"","First",15,14.2,28,162,10,25.1666666666667,18.6,0.796727273,1.6,"Endotherm"
"2017-LSB6 nestling 4","LSB6",5,152,173,1,"","First",17,13.4,40,164,12,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-LSB6 nestling 5","LSB6",5,152,173,1,"","First",4.37,8.2,,154,2,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSB6 nestling 5","LSB6",5,152,173,1,"","First",8.37,11.2,,156,4,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-LSB6 nestling 5","LSB6",5,152,173,1,"","First",11.5,12.2,,158,6,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-LSB6 nestling 5","LSB6",5,152,173,1,"","First",15,14.4,,160,8,20.5,14.5333333333333,0.660333333333333,17.4,"Intermediate"
"2017-LSB6 nestling 5","LSB6",5,152,173,1,"","First",14.5,14.2,39,162,10,25.1666666666667,18.6,0.796727273,1.6,"Endotherm"
"2017-LSB6 nestling 5","LSB6",5,152,173,1,"","First",15,13.3,39,164,12,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-LSA1 nestling 1","LSA1",5,159,171,0,"PREDATION","First",9.94,11.7,,163,4,26,20.2666666666667,0.974272727333333,1.6,"Poikilotherm"
"2017-LSA1 nestling 1","LSA1",5,159,171,0,"PREDATION","First",19,13,50,169,10,24.5,19.6,0.779538077666667,15.4,"Endotherm"
"2017-LSA1 nestling 2","LSA1",5,159,171,0,"PREDATION","First",11.52,12.9,,163,4,26,20.2666666666667,0.974272727333333,1.6,"Poikilotherm"
"2017-LSA1 nestling 2","LSA1",5,159,171,0,"PREDATION","First",19.5,14,52,169,10,24.5,19.6,0.779538077666667,15.4,"Endotherm"
"2017-LSA1 nestling 3","LSA1",5,159,171,0,"PREDATION","First",10.74,11.9,,163,4,26,20.2666666666667,0.974272727333333,1.6,"Poikilotherm"
"2017-LSA1 nestling 4","LSA1",5,159,171,0,"PREDATION","First",11.13,12,,163,4,26,20.2666666666667,0.974272727333333,1.6,"Poikilotherm"
"2017-LSA1 nestling 4","LSA1",5,159,171,0,"PREDATION","First",20,14.2,51,169,10,24.5,19.6,0.779538077666667,15.4,"Endotherm"
"2017-LSA1 nestling 5","LSA1",5,159,171,0,"PREDATION","First",10.6,12.2,,163,4,26,20.2666666666667,0.974272727333333,1.6,"Poikilotherm"
"2017-LSA1 nestling 5","LSA1",5,159,171,0,"PREDATION","First",21.5,14.7,46,169,10,24.5,19.6,0.779538077666667,15.4,"Endotherm"
"2017-LSH4 nestling 1","LSH4",5,150,161,0,"PREDATION","First",5.05,9.2,,152,2,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-LSH4 nestling 1","LSH4",5,150,161,0,"PREDATION","First",9.35,12.1,,154,4,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSH4 nestling 1","LSH4",5,150,161,0,"PREDATION","First",14.5,13,,156,6,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-LSH4 nestling 1","LSH4",5,150,161,0,"PREDATION","First",17,14.1,,158,8,14.5,12.6333333333333,0.67030303,23.4,"Intermediate"
"2017-LSH4 nestling 1","LSH4",5,150,161,0,"PREDATION","First",19.5,14.2,42,160,10,20.5,14.5333333333333,0.660333333333333,17.4,"Endotherm"
"2017-LSH4 nestling 2","LSH4",5,150,161,0,"PREDATION","First",5.48,10,,152,2,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-LSH4 nestling 2","LSH4",5,150,161,0,"PREDATION","First",10.03,11.4,,154,4,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSH4 nestling 2","LSH4",5,150,161,0,"PREDATION","First",15,13.2,,156,6,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-LSH4 nestling 2","LSH4",5,150,161,0,"PREDATION","First",17.5,13.5,,158,8,14.5,12.6333333333333,0.67030303,23.4,"Intermediate"
"2017-LSH4 nestling 2","LSH4",5,150,161,0,"PREDATION","First",20.5,13.9,44,160,10,20.5,14.5333333333333,0.660333333333333,17.4,"Endotherm"
"2017-LSH4 nestling 3","LSH4",5,150,161,0,"PREDATION","First",5.45,8.4,,152,2,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-LSH4 nestling 3","LSH4",5,150,161,0,"PREDATION","First",9.89,12.4,,154,4,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSH4 nestling 3","LSH4",5,150,161,0,"PREDATION","First",15.5,13.9,,156,6,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-LSH4 nestling 3","LSH4",5,150,161,0,"PREDATION","First",18,14.7,,158,8,14.5,12.6333333333333,0.67030303,23.4,"Intermediate"
"2017-LSH4 nestling 3","LSH4",5,150,161,0,"PREDATION","First",21.3,14.6,43,160,10,20.5,14.5333333333333,0.660333333333333,17.4,"Endotherm"
"2017-LSH4 nestling 4","LSH4",5,150,161,0,"PREDATION","First",5.04,8.8,,152,2,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-LSH4 nestling 4","LSH4",5,150,161,0,"PREDATION","First",9.44,11.6,,154,4,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSH4 nestling 4","LSH4",5,150,161,0,"PREDATION","First",14.5,14,,156,6,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-LSH4 nestling 4","LSH4",5,150,161,0,"PREDATION","First",16,14.5,,158,8,14.5,12.6333333333333,0.67030303,23.4,"Intermediate"
"2017-LSH4 nestling 4","LSH4",5,150,161,0,"PREDATION","First",19,14.4,43,160,10,20.5,14.5333333333333,0.660333333333333,17.4,"Endotherm"
"2017-LSH4 nestling 5","LSH4",5,150,161,0,"PREDATION","First",4.83,9,,152,2,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-LSH4 nestling 5","LSH4",5,150,161,0,"PREDATION","First",9.34,10.6,,154,4,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSH4 nestling 5","LSH4",5,150,161,0,"PREDATION","First",14.5,12.7,,156,6,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-LSH4 nestling 5","LSH4",5,150,161,0,"PREDATION","First",17.5,13,,158,8,14.5,12.6333333333333,0.67030303,23.4,"Intermediate"
"2017-LSH4 nestling 5","LSH4",5,150,161,0,"PREDATION","First",19.5,14.2,44,160,10,20.5,14.5333333333333,0.660333333333333,17.4,"Endotherm"
"2017-LSG3 nestling 1","LSG3",6,149,171,0.666666667,"","First",4.21,8.1,,151,2,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-LSG3 nestling 1","LSG3",6,149,171,0.666666667,"","First",9.6,11.3,,153,4,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-LSG3 nestling 1","LSG3",6,149,171,0.666666667,"","First",13.25,13.1,,155,6,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-LSG3 nestling 1","LSG3",6,149,171,0.666666667,"","First",18,14.1,43,159,10,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-LSG3 nestling 2","LSG3",6,149,171,0.666666667,"","First",4.39,8,,151,2,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-LSG3 nestling 2","LSG3",6,149,171,0.666666667,"","First",10.26,12.3,,153,4,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-LSG3 nestling 2","LSG3",6,149,171,0.666666667,"","First",13,12.8,,155,6,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-LSG3 nestling 2","LSG3",6,149,171,0.666666667,"","First",18,13.9,44,159,10,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-LSG3 nestling 3","LSG3",6,149,171,0.666666667,"","First",4.32,8.9,,151,2,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-LSG3 nestling 3","LSG3",6,149,171,0.666666667,"","First",10,11.2,,153,4,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-LSG3 nestling 3","LSG3",6,149,171,0.666666667,"","First",13.25,13,,155,6,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-LSG3 nestling 3","LSG3",6,149,171,0.666666667,"","First",16.7,13.5,45,159,10,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-LSG3 nestling 4","LSG3",6,149,171,0.666666667,"","First",4.68,8.9,,151,2,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-LSG3 nestling 4","LSG3",6,149,171,0.666666667,"","First",10.28,11.9,,153,4,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-LSG3 nestling 4","LSG3",6,149,171,0.666666667,"","First",15.75,13.7,,155,6,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-LSG3 nestling 4","LSG3",6,149,171,0.666666667,"","First",21.5,13.7,44,159,10,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-LSG3 nestling 5","LSG3",6,149,171,0.666666667,"","First",4.28,8.9,,151,2,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-LSG3 nestling 5","LSG3",6,149,171,0.666666667,"","First",10.27,11.7,,153,4,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-LSG3 nestling 5","LSG3",6,149,171,0.666666667,"","First",15.25,13.1,,155,6,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-LSG3 nestling 5","LSG3",6,149,171,0.666666667,"","First",21,13.7,44,159,10,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-LSG3 nestling 6","LSG3",6,149,171,0.666666667,"","First",3.66,8.4,,151,2,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-LSG3 nestling 6","LSG3",6,149,171,0.666666667,"","First",9.37,11,,153,4,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-LSG3 nestling 6","LSG3",6,149,171,0.666666667,"","First",14.25,13.3,,155,6,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-LSG3 nestling 6","LSG3",6,149,171,0.666666667,"","First",21.2,14.3,43,159,10,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-LSG5 nestling 1","LSG5",5,152,173,1,"","First",3.54,8.9,,154,2,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSG5 nestling 1","LSG5",5,152,173,1,"","First",8.21,10.2,,156,4,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-LSG5 nestling 1","LSG5",5,152,173,1,"","First",11,12.4,,158,6,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-LSG5 nestling 1","LSG5",5,152,173,1,"","First",15.25,13.8,,160,8,20.5,14.5333333333333,0.660333333333333,17.4,"Intermediate"
"2017-LSG5 nestling 1","LSG5",5,152,173,1,"","First",19,14.4,39.5,162,10,25.1666666666667,18.6,0.796727273,1.6,"Endotherm"
"2017-LSG5 nestling 1","LSG5",5,152,173,1,"","First",21.5,14,50,164,12,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-LSG5 nestling 2","LSG5",5,152,173,1,"","First",2.92,7.1,,154,2,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSG5 nestling 2","LSG5",5,152,173,1,"","First",6.57,9.6,,156,4,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-LSG5 nestling 2","LSG5",5,152,173,1,"","First",10.5,12.1,,158,6,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-LSG5 nestling 2","LSG5",5,152,173,1,"","First",14,13,,160,8,20.5,14.5333333333333,0.660333333333333,17.4,"Intermediate"
"2017-LSG5 nestling 2","LSG5",5,152,173,1,"","First",18.75,13.7,35.5,162,10,25.1666666666667,18.6,0.796727273,1.6,"Endotherm"
"2017-LSG5 nestling 2","LSG5",5,152,173,1,"","First",21.5,14.4,53,164,12,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-LSG5 nestling 3","LSG5",5,152,173,1,"","First",2.8,7.4,,154,2,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSG5 nestling 3","LSG5",5,152,173,1,"","First",6.61,10.6,,156,4,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-LSG5 nestling 3","LSG5",5,152,173,1,"","First",10,12.7,,158,6,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-LSG5 nestling 3","LSG5",5,152,173,1,"","First",15,13.5,,160,8,20.5,14.5333333333333,0.660333333333333,17.4,"Intermediate"
"2017-LSG5 nestling 3","LSG5",5,152,173,1,"","First",19.75,14.6,35,162,10,25.1666666666667,18.6,0.796727273,1.6,"Endotherm"
"2017-LSG5 nestling 3","LSG5",5,152,173,1,"","First",20,13.7,54,164,12,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-LSG5 nestling 4","LSG5",5,152,173,1,"","First",1.92,5.9,,154,2,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSG5 nestling 4","LSG5",5,152,173,1,"","First",4.47,8.5,,156,4,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-LSG5 nestling 4","LSG5",5,152,173,1,"","First",6.5,11.1,,158,6,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-LSG5 nestling 4","LSG5",5,152,173,1,"","First",11.5,12.3,,160,8,20.5,14.5333333333333,0.660333333333333,17.4,"Intermediate"
"2017-LSG5 nestling 4","LSG5",5,152,173,1,"","First",18,14.3,28,162,10,25.1666666666667,18.6,0.796727273,1.6,"Endotherm"
"2017-LSG5 nestling 4","LSG5",5,152,173,1,"","First",21,14.2,44,164,12,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-LSG5 nestling 5","LSG5",5,152,173,1,"","First",3.71,8.9,,154,2,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSG5 nestling 5","LSG5",5,152,173,1,"","First",7.17,10.9,,156,4,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-LSG5 nestling 5","LSG5",5,152,173,1,"","First",10.5,13.3,,158,6,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-LSG5 nestling 5","LSG5",5,152,173,1,"","First",14.25,14.1,,160,8,20.5,14.5333333333333,0.660333333333333,17.4,"Intermediate"
"2017-LSG5 nestling 5","LSG5",5,152,173,1,"","First",16.5,14.6,40,162,10,25.1666666666667,18.6,0.796727273,1.6,"Endotherm"
"2017-LSG5 nestling 5","LSG5",5,152,173,1,"","First",18,14.3,53,164,12,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-LSG7 nestling 1","LSG7",6,148,171,0.166666667,"","First",5.69,,,150,2,19.6666666666667,15.2,0.718091676,12.4,"Poikilotherm"
"2017-LSG7 nestling 1","LSG7",6,148,171,0.166666667,"","First",9.65,10.6,,152,4,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-LSG7 nestling 1","LSG7",6,148,171,0.166666667,"","First",13,13.4,,154,6,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSG7 nestling 1","LSG7",6,148,171,0.166666667,"","First",13,13.4,,156,8,17,11.1333333333333,1.615363636,2.8,"Intermediate"
"2017-LSG7 nestling 1","LSG7",6,148,171,0.166666667,"","First",15.5,13.2,32,158,10,14.5,12.6333333333333,0.67030303,23.4,"Endotherm"
"2017-LSG7 nestling 1","LSG7",6,148,171,0.166666667,"","First",20,14,44,160,12,20.5,14.5333333333333,0.660333333333333,17.4,"Endotherm"
"2017-LSG7 nestling 2","LSG7",6,148,171,0.166666667,"","First",5.71,10.2,,150,2,19.6666666666667,15.2,0.718091676,12.4,"Poikilotherm"
"2017-LSG7 nestling 2","LSG7",6,148,171,0.166666667,"","First",10.08,11.4,,152,4,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-LSG7 nestling 2","LSG7",6,148,171,0.166666667,"","First",12.5,13.3,,154,6,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSG7 nestling 2","LSG7",6,148,171,0.166666667,"","First",12.97,12.5,,156,8,17,11.1333333333333,1.615363636,2.8,"Intermediate"
"2017-LSG7 nestling 3","LSG7",6,148,171,0.166666667,"","First",5.98,9.5,,150,2,19.6666666666667,15.2,0.718091676,12.4,"Poikilotherm"
"2017-LSG7 nestling 3","LSG7",6,148,171,0.166666667,"","First",10.58,12.1,,152,4,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-LSG7 nestling 3","LSG7",6,148,171,0.166666667,"","First",14.5,13.6,,154,6,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSG7 nestling 3","LSG7",6,148,171,0.166666667,"","First",14.47,14.3,,156,8,17,11.1333333333333,1.615363636,2.8,"Intermediate"
"2017-LSG7 nestling 4","LSG7",6,148,171,0.166666667,"","First",6,9.6,,150,2,19.6666666666667,15.2,0.718091676,12.4,"Poikilotherm"
"2017-LSG7 nestling 4","LSG7",6,148,171,0.166666667,"","First",10.07,12.9,,152,4,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-LSG7 nestling 4","LSG7",6,148,171,0.166666667,"","First",14,12.8,,154,6,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSG7 nestling 4","LSG7",6,148,171,0.166666667,"","First",13.52,14.5,,156,8,17,11.1333333333333,1.615363636,2.8,"Intermediate"
"2017-LSG7 nestling 5","LSG7",6,148,171,0.166666667,"","First",3.05,6.3,,150,2,19.6666666666667,15.2,0.718091676,12.4,"Poikilotherm"
"2017-LSG7 nestling 5","LSG7",6,148,171,0.166666667,"","First",5.69,8.6,,152,4,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-LSG7 nestling 5","LSG7",6,148,171,0.166666667,"","First",7.5,11.1,,154,6,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSG7 nestling 5","LSG7",6,148,171,0.166666667,"","First",7.02,12.9,,156,8,17,11.1333333333333,1.615363636,2.8,"Intermediate"
"2017-LSG7 nestling 6","LSG7",6,148,171,0.166666667,"","First",6.84,9.9,,150,2,19.6666666666667,15.2,0.718091676,12.4,"Poikilotherm"
"2017-LSG7 nestling 6","LSG7",6,148,171,0.166666667,"","First",11.75,12.1,,152,4,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-LSG7 nestling 6","LSG7",6,148,171,0.166666667,"","First",14.5,13.5,,154,6,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-LSG7 nestling 6","LSG7",6,148,171,0.166666667,"","First",13.2,13.4,,156,8,17,11.1333333333333,1.615363636,2.8,"Intermediate"
"2017-LSF2 nestling 1","LSF2",4,155,168,0,"NESTLINGS DIED","First",4.3,,,159,4,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-LSF2 nestling 1","LSF2",4,155,168,0,"NESTLINGS DIED","First",10.25,11.4,,163,8,26,20.2666666666667,0.974272727333333,1.6,"Intermediate"
"2017-LSF2 nestling 1","LSF2",4,155,168,0,"NESTLINGS DIED","First",12.5,12.9,,165,10,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-LSF2 nestling 2","LSF2",4,155,168,0,"NESTLINGS DIED","First",3.76,,,159,4,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-LSF2 nestling 2","LSF2",4,155,168,0,"NESTLINGS DIED","First",9.75,10.7,,163,8,26,20.2666666666667,0.974272727333333,1.6,"Intermediate"
"2017-LSF2 nestling 2","LSF2",4,155,168,0,"NESTLINGS DIED","First",13,12,,165,10,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-LSF2 nestling 3","LSF2",4,155,168,0,"NESTLINGS DIED","First",5.9,,,159,4,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-LSF2 nestling 3","LSF2",4,155,168,0,"NESTLINGS DIED","First",13.5,12.1,,163,8,26,20.2666666666667,0.974272727333333,1.6,"Intermediate"
"2017-LSF2 nestling 3","LSF2",4,155,168,0,"NESTLINGS DIED","First",14.75,12.5,,165,10,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-LSF2 nestling 4","LSF2",4,155,168,0,"NESTLINGS DIED","First",2.77,,,159,4,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-LSF4 nestling 1","LSF4",5,157,179,0.8,"","First",4.41,,,159,2,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-LSF4 nestling 1","LSF4",5,157,179,0.8,"","First",14.75,13.1,,163,6,26,20.2666666666667,0.974272727333333,1.6,"Poikilotherm"
"2017-LSF4 nestling 1","LSF4",5,157,179,0.8,"","First",20.25,14.5,,165,8,27.5,22.7,1.46187878766667,0,"Intermediate"
"2017-LSF4 nestling 1","LSF4",5,157,179,0.8,"","First",19.5,14.5,55,169,12,24.5,19.6,0.779538077666667,15.4,"Endotherm"
