NID,FS,ND,LD,PID,NS,SES,AGE,SE,RA,MO,BS,BSM,EC,ECM,BM,TA,FA,FE
P38,0,0,140,P38P3,0,4,9,0,1,,3,3,,0.67,70,22.2,34,
P38,0,0,140,P38P3,0,5,,,,,,,,,,,,
P38,0,0,140,P38P4,0,1,,,,,,,,,,,,
P38,0,0,140,P38P4,0,2,,,,,,,,,,,,
P38,0,0,140,P38P4,0,3,,,,,,,,,,,,
P38,0,0,140,P38P4,0,4,,,,,,,,,,,,
P38,0,0,140,P38P4,0,5,,,,,,,,,,,,
P38,0,0,140,P38P5,0,1,,,,,,,,,,,,
P38,0,0,140,P38P5,0,2,,,,,,,,,,,,
P38,0,0,140,P38P5,0,3,,,,,,,,,,,,
P38,0,0,140,P38P5,0,4,,,,,,,,,,,,
P38,0,0,140,P38P5,0,5,,,,,,,,,,,,
P44,1,0,140,P44P1,1,1,1,0,1,0,4,5,0,1,15.1,,,
P44,1,0,140,P44P1,0,2,3,0,1,,4,5,0.67,1,27.2,,,
P44,1,0,140,P44P1,0,3,5,0,1,,5,5,0.33,1,39.3,,,
P44,1,0,140,P44P1,0,4,8,0,1,,5,5,1,1,72.2,20.6,29,
P44,1,0,140,P44P1,0,5,16,0,1,,4,5,,1,120.1,,,43
P44,1,0,140,P44P2,1,1,1,0,2,0,4,5,0,1,14.3,,,
P44,1,0,140,P44P2,0,2,3,0,2,,4,5,0,1,25.9,,,
P44,1,0,140,P44P2,0,3,5,0,2,,5,5,0.33,1,38.6,,,
P44,1,0,140,P44P2,0,4,8,0,2,,5,5,1,1,66.5,21,31,
P44,1,0,140,P44P2,0,5,16,0,2,,4,5,,1,115,,,40
P44,1,0,140,P44P3,1,1,0,1,4,0,4,5,0,0.33,9.2,,,
P44,1,0,140,P44P3,0,2,2,1,4,,4,5,0,0.33,14.6,,,
P44,1,0,140,P44P3,0,3,4,1,4,,5,5,0.33,0.33,21.7,,,
P44,1,0,140,P44P3,0,4,7,1,4,,5,5,0.33,0.33,41.1,17.1,22,
P44,1,0,140,P44P3,0,5,15,1,4,,4,5,,0.33,87.6,,,20
P44,1,0,140,P44P4,1,1,1,0,3,0,4,5,0,0.33,13.8,,,
P44,1,0,140,P44P4,0,2,3,0,3,,4,5,0,0.33,24,,,
P44,1,0,140,P44P4,0,3,5,0,3,,5,5,0.33,0.33,37.1,,,
P44,1,0,140,P44P4,0,4,8,0,3,,5,5,0.33,0.33,65.1,22.1,29,
P44,1,0,140,P44P4,0,5,16,0,3,,4,5,,0.33,124.6,,,41
P44,1,0,140,P44P5,0,1,,,,,,,,,,,,
P44,1,0,140,P44P5,0,2,,,,,,,,,,,,
P44,1,0,140,P44P5,1,3,0,0,5,1,5,5,0,0.33,9.9,,,
P44,1,0,140,P44P5,0,4,3,0,5,,5,5,0.33,0.33,13.5,12.5,14,
P44,1,0,140,P44P5,0,5,,,,,,,,,,,,
M17,0,0,140,M17P1,1,1,2,0,2,0,2,3,1,1,23.3,,,
M17,0,0,140,M17P1,0,2,4,0,2,,3,3,0.33,1,39,,,
M17,0,0,140,M17P1,0,3,6,0,2,,3,3,0.33,1,54.4,,,
M17,0,0,140,M17P1,0,4,9,0,2,,3,3,0.33,1,91.1,26.5,39,
M17,0,0,140,M17P1,0,5,15,0,2,,3,3,,1,102,,,38
M17,0,0,140,M17P2,1,1,1,0,1,0,2,3,0,0.67,23.7,,,
M17,0,0,140,M17P2,0,2,4,0,1,,3,3,0.67,0.67,41.5,,,
M17,0,0,140,M17P2,0,3,6,0,1,,3,3,0,0.67,52.5,,,
M17,0,0,140,M17P2,0,4,9,0,1,,3,3,0,0.67,89.7,26.6,36,
M17,0,0,140,M17P2,0,5,15,0,1,,3,3,,0.67,110,,,36
M17,0,0,140,M17P3,0,1,,,,,,,,,,,,
M17,0,0,140,M17P3,1,2,1,0,3,0,3,3,0,0.67,14.7,,,
M17,0,0,140,M17P3,0,3,3,0,3,,3,3,0,0.67,22.4,,,
M17,0,0,140,M17P3,0,4,6,0,3,,3,3,0.67,0.67,57.5,19.2,23,
M17,0,0,140,M17P3,0,5,12,0,3,,3,3,,0.67,85.2,,,21
M17,0,0,140,M17P4,0,1,,,,,,,,,,,,
M17,0,0,140,M17P4,0,2,,,,,,,,,,,,
M17,0,0,140,M17P4,0,3,,,,,,,,,,,,
M17,0,0,140,M17P4,0,4,,,,,,,,,,,,
M17,0,0,140,M17P4,0,5,,,,,,,,,,,,
M17,0,0,140,M17P5,0,1,,,,,,,,,,,,
M17,0,0,140,M17P5,0,2,,,,,,,,,,,,
M17,0,0,140,M17P5,0,3,,,,,,,,,,,,
M17,0,0,140,M17P5,0,4,,,,,,,,,,,,
M17,0,0,140,M17P5,0,5,,,,,,,,,,,,
G23,0,0,141,G23P1,1,1,0,1,1,0,3,3,0,0,13.3,,,
G23,0,0,141,G23P1,0,2,2,1,1,,3,3,0,0,26.9,,,
G23,0,0,141,G23P1,0,3,4,1,1,,3,3,0,0,45.4,,,
G23,0,0,141,G23P1,0,4,7,1,1,,3,3,0,0,70.8,21.8,31,
G23,0,0,141,G23P1,0,5,16,1,1,,3,3,,0,99.1,,,42
G23,0,0,141,G23P2,1,1,0,0,2,0,3,3,0,0,12.7,,,
G23,0,0,141,G23P2,0,2,2,0,2,,3,3,0,0,24.5,,,
G23,0,0,141,G23P2,0,3,4,0,2,,3,3,0,0,45.4,,,
G23,0,0,141,G23P2,0,4,7,0,2,,3,3,0,0,69,21.1,30,
G23,0,0,141,G23P2,0,5,16,0,2,,3,3,,0,105.7,,,46
G23,0,0,141,G23P3,1,1,0,1,3,0,3,3,0,0.33,9.8,,,
G23,0,0,141,G23P3,0,2,2,1,3,,3,3,0,0.33,17.8,,,
G23,0,0,141,G23P3,0,3,4,1,3,,3,3,0.33,0.33,45.4,,,
G23,0,0,141,G23P3,0,4,7,1,3,,3,3,0.33,0.33,56.3,19.2,28,
G23,0,0,141,G23P3,0,5,16,1,3,,3,3,,0.33,94.2,,,43
G23,0,0,141,G23P4,0,1,,,,,,,,,,,,
G23,0,0,141,G23P4,0,2,,,,,,,,,,,,
G23,0,0,141,G23P4,0,3,,,,,,,,,,,,
G23,0,0,141,G23P4,0,4,,,,,,,,,,,,
G23,0,0,141,G23P4,0,5,,,,,,,,,,,,
G23,0,0,141,G23P5,0,1,,,,,,,,,,,,
G23,0,0,141,G23P5,0,2,,,,,,,,,,,,
G23,0,0,141,G23P5,0,3,,,,,,,,,,,,
G23,0,0,141,G23P5,0,4,,,,,,,,,,,,
G23,0,0,141,G23P5,0,5,,,,,,,,,,,,
G24,1,0,141,G24P1,1,1,0,0,1,1,2,3,0,0,10.4,,,
G24,1,0,141,G24P1,0,2,2,0,1,,3,3,0,0,18.4,,,
G24,1,0,141,G24P1,0,3,5,0,1,,3,3,0,0,33.3,,,
G24,1,0,141,G24P1,0,4,7,0,1,,3,3,0,0,52.5,19.6,24,
G24,1,0,141,G24P1,0,5,,,,,,,,,,,,
G24,1,0,141,G24P2,1,1,0,0,2,1,2,3,0,1.67,9.9,,,
G24,1,0,141,G24P2,0,2,2,0,2,,3,3,0,1.67,17.9,,,
G24,1,0,141,G24P2,0,3,5,0,2,,3,3,1.67,1.67,34.8,,,
G24,1,0,141,G24P2,0,4,7,0,2,,3,3,0,1.67,57.8,20.5,25,
G24,1,0,141,G24P2,0,5,,,,,,,,,,,,
G24,1,0,141,G24P3,0,1,,,,,,,,,,,,
G24,1,0,141,G24P3,1,2,1,0,3,1,3,3,0,0,13.4,,,
G24,1,0,141,G24P3,0,3,4,0,3,,3,3,0,0,26.3,,,
G24,1,0,141,G24P3,0,4,6,0,3,,3,3,0,0,42.1,17.4,21,
G24,1,0,141,G24P3,0,5,,,,,,,,,,,,
G24,1,0,141,G24P4,0,1,,,,,,,,,,,,
G24,1,0,141,G24P4,0,2,,,,,,,,,,,,
G24,1,0,141,G24P4,0,3,,,,,,,,,,,,
G24,1,0,141,G24P4,0,4,,,,,,,,,,,,
G24,1,0,141,G24P4,0,5,,,,,,,,,,,,
G24,1,0,141,G24P5,0,1,,,,,,,,,,,,
G24,1,0,141,G24P5,0,2,,,,,,,,,,,,
G24,1,0,141,G24P5,0,3,,,,,,,,,,,,
G24,1,0,141,G24P5,0,4,,,,,,,,,,,,
G24,1,0,141,G24P5,0,5,,,,,,,,,,,,
M26,1,0,142,M26P1,1,1,0,0,1,1,2,4,0,1,14,,,
M26,1,0,142,M26P1,0,2,2,0,1,,3,4,0,1,22.7,,,
M26,1,0,142,M26P1,0,3,4,0,1,,4,4,0,1,37.8,,,
M26,1,0,142,M26P1,0,4,7,0,1,,4,4,1,1,84.6,21.5,27,
M26,1,0,142,M26P1,0,5,,,,,,,,,,,,
M26,1,0,142,M26P2,1,1,0,0,2,0,2,4,0,0,12,,,
M26,1,0,142,M26P2,0,2,2,0,2,,3,4,0,0,20.1,,,
M26,1,0,142,M26P2,0,3,4,0,2,,4,4,0,0,31,,,
M26,1,0,142,M26P2,0,4,7,0,2,,4,4,0,0,,21,25,
M26,1,0,142,M26P2,0,5,15,0,5,,2,4,,0,91.4,,,
M26,1,0,142,M26P3,0,1,,,,,,,,,,,,
M26,1,0,142,M26P3,1,2,1,1,3,0,3,4,0,0.33,15.7,,,
M26,1,0,142,M26P3,0,3,3,1,3,,4,4,0,0.33,26.1,,,
M26,1,0,142,M26P3,0,4,6,1,3,,4,4,0.33,0.33,60.3,19.1,24,
M26,1,0,142,M26P3,0,5,14,1,3,,2,4,,0.33,86.3,,,28
M26,1,0,142,M26P4,0,1,,,,,,,,,,,,
M26,1,0,142,M26P4,0,2,,,,,,,,,,,,
M26,1,0,142,M26P4,1,3,0,0,4,1,4,4,0,0,13.9,,,
M26,1,0,142,M26P4,0,4,3,0,4,,4,4,0,0,22.4,12.9,15.6,
M26,1,0,142,M26P4,0,5,,,,,,,,,,,,
M26,1,0,142,M26P5,0,1,,,,,,,,,,,,
M26,1,0,142,M26P5,0,2,,,,,,,,,,,,
M26,1,0,142,M26P5,0,3,,,,,,,,,,,,
M26,1,0,142,M26P5,0,4,,,,,,,,,,,,
M26,1,0,142,M26P5,0,5,,,,,,,,,,,,
P04,0,0,145,P04P1,1,1,1,0,1,0,4,5,0,0.67,12.6,,,
P04,0,0,145,P04P1,0,2,4,0,1,,5,5,0.67,0.67,32.2,,,
P04,0,0,145,P04P1,0,3,7,0,1,,4,5,0,0.67,53.7,,,
P04,0,0,145,P04P1,0,4,10,0,1,,4,5,0,0.67,72.1,24.5,34,
P04,0,0,145,P04P1,0,5,17,0,1,,4,5,,0.67,87.1,,,46
P04,0,0,145,P04P2,1,1,0,0,3,0,4,5,0,0.33,10.7,,,
P04,0,0,145,P04P2,0,2,3,0,3,,5,5,0,0.33,28,,,
P04,0,0,145,P04P2,0,3,6,0,3,,4,5,0,0.33,49.3,,,
P04,0,0,145,P04P2,0,4,9,0,3,,4,5,0.33,0.33,61.1,23.6,32,
P04,0,0,145,P04P2,0,5,16,0,3,,4,5,,0.33,75.3,,,45
P04,0,0,145,P04P3,1,1,0,0,2,0,4,5,0.67,0.67,12.4,,,
P04,0,0,145,P04P3,0,2,3,0,2,,5,5,0.67,0.67,30.9,,,
P04,0,0,145,P04P3,0,3,6,0,2,,4,5,0,0.67,52.7,,,
P04,0,0,145,P04P3,0,4,9,0,2,,4,5,0,0.67,68.9,23.7,33,
P04,0,0,145,P04P3,0,5,16,0,2,,4,5,,0.67,96.1,,,43
P04,0,0,145,P04P4,1,1,0,1,4,0,4,5,0,0,8.8,,,
P04,0,0,145,P04P4,0,2,3,1,4,,5,5,0,0,23.1,,,
P04,0,0,145,P04P4,0,3,6,1,4,,4,5,0,0,41.1,,,
P04,0,0,145,P04P4,0,4,9,1,4,,4,5,0,0,53.8,23.3,29,
P04,0,0,145,P04P4,0,5,16,1,4,,4,5,,0,80.2,,,44
P04,0,0,145,P04P5,0,1,,,,,,,,,,,,
P04,0,0,145,P04P5,1,2,0,,5,1,5,5,0,0,7,,,
P04,0,0,145,P04P5,0,3,,,,,,,,,,,,
P04,0,0,145,P04P5,0,4,,,,,,,,,,,,
P04,0,0,145,P04P5,0,5,,,,,,,,,,,,
P10,0,1,147,P10P1,1,1,0,1,2,1,2,3,0,0.33,9.1,,,
P10,0,1,147,P10P1,0,2,3,1,2,,3,3,0,0.33,14.4,,,
P10,0,1,147,P10P1,0,3,6,1,2,,3,3,0,0.33,25.8,,,
P10,0,1,147,P10P1,0,4,8,1,2,,1,3,0.33,0.33,32.6,17.4,21,
P10,0,1,147,P10P1,0,5,,,,,,,,,,,,
P10,0,1,147,P10P2,1,1,0,,1,1,2,3,0,0,9.5,,,
P10,0,1,147,P10P2,0,2,,,,,,,,,,,,
P10,0,1,147,P10P2,0,3,,,,,,,,,,,,
P10,0,1,147,P10P2,0,4,,,,,,,,,,,,
P10,0,1,147,P10P2,0,5,,,,,,,,,,,,
P10,0,1,147,P10P3,0,1,,,,,,,,,,,,
P10,0,1,147,P10P3,1,2,0,,4,1,3,3,0,0,9.6,,,
P10,0,1,147,P10P3,0,3,3,,4,,3,3,0,0,11.9,,,
P10,0,1,147,P10P3,0,4,,,,,,,,,,,,
P10,0,1,147,P10P3,0,5,,,,,,,,,,,,
P10,0,1,147,P10P4,0,1,,,,,,,,,,,,
P10,0,1,147,P10P4,1,2,0,,3,1,3,3,0,0,10.8,,,
P10,0,1,147,P10P4,0,3,3,,3,,3,3,0,0,18.8,,,
P10,0,1,147,P10P4,0,4,,,,,,,,,,,,
P10,0,1,147,P10P4,0,5,,,,,,,,,,,,
P10,0,1,147,P10P5,0,1,,,,,,,,,,,,
P10,0,1,147,P10P5,0,2,,,,,,,,,,,,
P10,0,1,147,P10P5,0,3,,,,,,,,,,,,
P10,0,1,147,P10P5,0,4,,,,,,,,,,,,
P10,0,1,147,P10P5,0,5,,,,,,,,,,,,
M37,1,0,147,M37P1,1,1,0,1,1,0,1,1,0,1,10.5,,,
M37,1,0,147,M37P1,0,2,3,1,1,,1,1,1,1,33.5,,,
M37,1,0,147,M37P1,0,3,6,1,1,,1,1,0,1,52.7,,,
M37,1,0,147,M37P1,0,4,9,1,1,,1,1,0,1,73.3,24.6,36,
M37,1,0,147,M37P1,0,5,17,1,1,,1,1,,1,96.7,,,47
M37,1,0,147,M37P2,0,1,,,,,,,,,,,,
M37,1,0,147,M37P2,0,2,,,,,,,,,,,,
M37,1,0,147,M37P2,0,3,,,,,,,,,,,,
M37,1,0,147,M37P2,0,4,,,,,,,,,,,,
M37,1,0,147,M37P2,0,5,,,,,,,,,,,,
M37,1,0,147,M37P3,0,1,,,,,,,,,,,,
M37,1,0,147,M37P3,0,2,,,,,,,,,,,,
M37,1,0,147,M37P3,0,3,,,,,,,,,,,,
M37,1,0,147,M37P3,0,4,,,,,,,,,,,,
M37,1,0,147,M37P3,0,5,,,,,,,,,,,,
M37,1,0,147,M37P4,0,1,,,,,,,,,,,,
M37,1,0,147,M37P4,0,2,,,,,,,,,,,,
M37,1,0,147,M37P4,0,3,,,,,,,,,,,,
M37,1,0,147,M37P4,0,4,,,,,,,,,,,,
M37,1,0,147,M37P4,0,5,,,,,,,,,,,,
M37,1,0,147,M37P5,0,1,,,,,,,,,,,,
M37,1,0,147,M37P5,0,2,,,,,,,,,,,,
M37,1,0,147,M37P5,0,3,,,,,,,,,,,,
M37,1,0,147,M37P5,0,4,,,,,,,,,,,,
M37,1,0,147,M37P5,0,5,,,,,,,,,,,,
S282,1,0,141,S282P1,1,1,1,0,1,0,2,2,0,1.67,14.2,,,
S282,1,0,141,S282P1,0,2,4,0,1,,2,2,1.67,1.67,26.3,,,
S282,1,0,141,S282P1,0,3,6,0,1,,2,2,1.33,1.33,42.2,,,
S282,1,0,141,S282P1,0,4,8,0,1,,1,2,1.33,1.33,56.4,19.2,25,
S282,1,0,141,S282P1,0,5,18,0,1,,1,2,,0.33,124.5,,,43
S282,1,0,141,S282P2,1,1,0,0,2,1,2,2,0.33,0.33,10.7,,,
S282,1,0,141,S282P2,0,2,3,0,2,,2,2,0,0.33,13,,,
S282,1,0,141,S282P2,0,3,5,0,2,,2,2,0.33,0.33,15.1,,,
S282,1,0,141,S282P2,0,4,,,,,,,,,,,,
S282,1,0,141,S282P2,0,5,,,,,,,,,,,,
S282,1,0,141,S282P3,0,1,,,,,,,,,,,,
S282,1,0,141,S282P3,0,2,,,,,,,,,,,,
S282,1,0,141,S282P3,0,3,,,,,,,,,,,,
S282,1,0,141,S282P3,0,4,,,,,,,,,,,,
S282,1,0,141,S282P3,0,5,,,,,,,,,,,,
S282,1,0,141,S282P4,0,1,,,,,,,,,,,,
S282,1,0,141,S282P4,0,2,,,,,,,,,,,,
S282,1,0,141,S282P4,0,3,,,,,,,,,,,,
S282,1,0,141,S282P4,0,4,,,,,,,,,,,,
S282,1,0,141,S282P4,0,5,,,,,,,,,,,,
S282,1,0,141,S282P5,0,1,,,,,,,,,,,,
S282,1,0,141,S282P5,0,2,,,,,,,,,,,,
S282,1,0,141,S282P5,0,3,,,,,,,,,,,,
S282,1,0,141,S282P5,0,4,,,,,,,,,,,,
S282,1,0,141,S282P5,0,5,,,,,,,,,,,,
S291,1,0,118,S291P1,1,1,0,1,3,0,4,4,,,19,,,
S291,1,0,118,S291P1,0,2,2,1,3,,4,4,,,33.1,,,
S291,1,0,118,S291P1,0,3,4,1,3,,4,4,,,50.2,,,
S291,1,0,118,S291P1,0,4,7,1,3,,4,4,0.33,0.33,82.6,26.1,32.5,
S291,1,0,118,S291P1,0,5,14,1,3,,4,4,,0.33,128.9,,,
S291,1,0,118,S291P2,1,1,0,1,2,0,4,4,,,19.6,,,
S291,1,0,118,S291P2,0,2,2,1,2,,4,4,,,33.6,,,
S291,1,0,118,S291P2,0,3,4,1,2,,4,4,,,53,,,
S291,1,0,118,S291P2,0,4,7,1,2,,4,4,1.67,1.67,88.9,26,30.2,
S291,1,0,118,S291P2,0,5,14,1,2,,4,4,,1.67,119.7,,,
S291,1,0,118,S291P3,1,1,0,1,4,0,4,4,,0.33,17.3,,,
S291,1,0,118,S291P3,0,2,2,1,4,,4,4,,,28.4,,,
S291,1,0,118,S291P3,0,3,4,1,4,,4,4,,,45.5,,,
S291,1,0,118,S291P3,0,4,7,1,4,,4,4,0.33,0.33,72.6,24.9,31.1,
S291,1,0,118,S291P3,0,5,14,1,4,,4,4,,0.33,106.3,,,
S291,1,0,118,S291P4,1,1,0,0,1,0,4,4,,,23.3,,,
S291,1,0,118,S291P4,0,2,2,0,1,,4,4,,,37,,,
S291,1,0,118,S291P4,0,3,4,0,1,,4,4,,,60.8,,,
S291,1,0,118,S291P4,0,4,7,0,1,,4,4,1.33,1.33,86.2,26.5,31.6,
S291,1,0,118,S291P4,0,5,14,0,1,,4,4,,1.33,124.8,,,
S291,1,0,118,S291P5,0,1,,,,,,,,,,,,
S291,1,0,118,S291P5,0,2,,,,,,,,,,,,
S291,1,0,118,S291P5,0,3,,,,,,,,,,,,
S291,1,0,118,S291P5,0,4,,,,,,,,,,,,
S291,1,0,118,S291P5,0,5,,,,,,,,,,,,
S292,0,0,132,S292P1,1,1,0,0,2,0,4,5,1,2,11.2,,,
S292,0,0,132,S292P1,0,2,2,0,2,,5,5,2,2,17,,,
S292,0,0,132,S292P1,0,3,5,0,2,,5,5,1.33,2,34.9,,,
S292,0,0,132,S292P1,0,4,7,0,2,,5,5,1,2,46.6,20.7,27,
S292,0,0,132,S292P1,0,5,16,0,2,,4,5,,2,124.3,,,38
S292,0,0,132,S292P2,1,1,0,0,3,1,4,5,3,3,11.4,,,
S292,0,0,132,S292P2,0,2,2,0,3,,5,5,3,3,14.8,,,
S292,0,0,132,S292P2,0,3,5,0,3,,5,5,1.67,3,29.3,,,
S292,0,0,132,S292P2,0,4,7,0,3,,5,5,0.67,3,36.7,18,20.5,
S292,0,0,132,S292P2,0,5,,,,,,,,,,,,
S292,0,0,132,S292P3,1,1,0,1,4,0,4,5,3,3,10,,,
S292,0,0,132,S292P3,0,2,2,1,4,,5,5,2,3,17.5,,,
S292,0,0,132,S292P3,0,3,5,1,4,,5,5,1.33,3,34.7,,,
S292,0,0,132,S292P3,0,4,7,1,4,,5,5,1,3,42.1,18.8,29,
S292,0,0,132,S292P3,0,5,16,1,4,,4,5,,3,112.4,,,40
S292,0,0,132,S292P4,1,1,0,0,1,0,4,5,1.33,2.33,11.5,,,
S292,0,0,132,S292P4,0,2,2,0,1,,5,5,2.33,2.33,18.5,,,
S292,0,0,132,S292P4,0,3,5,0,1,,5,5,1.33,2.33,36.4,,,
S292,0,0,132,S292P4,0,4,7,0,1,,5,5,1,2.33,48.4,19,28,
S292,0,0,132,S292P4,0,5,16,0,1,,4,5,,2.33,115.8,,,37
S292,0,0,132,S292P5,0,1,,,,,,,,,,,,
S292,0,0,132,S292P5,1,2,1,1,5,0,5,5,2,2,11.8,,,
S292,0,0,132,S292P5,0,3,4,1,5,,5,5,1.33,2,18,,,
S292,0,0,132,S292P5,0,4,6,1,5,,5,5,0.33,2,24.2,15,21,
S292,0,0,132,S292P5,0,5,15,1,5,,4,5,,2,83.4,,,30
S293,0,0,134,S293P1,1,1,0,0,1,0,1,1,0.33,1,10.6,,,
S293,0,0,134,S293P1,0,2,2,0,1,,1,1,1,1,18.2,,,
S293,0,0,134,S293P1,0,3,5,0,1,,1,1,0.33,1,40.4,,,
S293,0,0,134,S293P1,0,4,7,0,1,,1,1,0,1,59.9,27.4,30,
S293,0,0,134,S293P1,0,5,16,0,1,,1,1,,1,127.3,,,38
S293,0,0,134,S293P2,0,1,,,,,,,,,,,,
S293,0,0,134,S293P2,0,2,,,,,,,,,,,,
S293,0,0,134,S293P2,0,3,,,,,,,,,,,,
S293,0,0,134,S293P2,0,4,,,,,,,,,,,,
S293,0,0,134,S293P2,0,5,,,,,,,,,,,,
S293,0,0,134,S293P3,0,1,,,,,,,,,,,,
S293,0,0,134,S293P3,0,2,,,,,,,,,,,,
S293,0,0,134,S293P3,0,3,,,,,,,,,,,,
S293,0,0,134,S293P3,0,4,,,,,,,,,,,,
S293,0,0,134,S293P3,0,5,,,,,,,,,,,,
S293,0,0,134,S293P4,0,1,,,,,,,,,,,,
S293,0,0,134,S293P4,0,2,,,,,,,,,,,,
S293,0,0,134,S293P4,0,3,,,,,,,,,,,,
S293,0,0,134,S293P4,0,4,,,,,,,,,,,,
S293,0,0,134,S293P4,0,5,,,,,,,,,,,,
S293,0,0,134,S293P5,0,1,,,,,,,,,,,,
S293,0,0,134,S293P5,0,2,,,,,,,,,,,,
S293,0,0,134,S293P5,0,3,,,,,,,,,,,,
S293,0,0,134,S293P5,0,4,,,,,,,,,,,,
S293,0,0,134,S293P5,0,5,,,,,,,,,,,,
S296,0,1,141,S296P1,1,1,0,0,1,1,1,1,0,0.33,8.5,,,
S296,0,1,141,S296P1,0,2,3,0,1,,1,1,0,0.33,10.8,,,
S296,0,1,141,S296P1,0,3,5,0,1,,1,1,0.33,0.33,11.4,,,
S296,0,1,141,S296P1,0,4,,,,,,,,,,,,
S296,0,1,141,S296P1,0,5,,,,,,,,,,,,
S296,0,1,141,S296P2,0,1,,,,,,,,,,,,
S296,0,1,141,S296P2,0,2,,,,,,,,,,,,
S296,0,1,141,S296P2,0,3,,,,,,,,,,,,
S296,0,1,141,S296P2,0,4,,,,,,,,,,,,
S296,0,1,141,S296P2,0,5,,,,,,,,,,,,
S296,0,1,141,S296P3,0,1,,,,,,,,,,,,
S296,0,1,141,S296P3,0,2,,,,,,,,,,,,
S296,0,1,141,S296P3,0,3,,,,,,,,,,,,
S296,0,1,141,S296P3,0,4,,,,,,,,,,,,
S296,0,1,141,S296P3,0,5,,,,,,,,,,,,
S296,0,1,141,S296P4,0,1,,,,,,,,,,,,
S296,0,1,141,S296P4,0,2,,,,,,,,,,,,
S296,0,1,141,S296P4,0,3,,,,,,,,,,,,
S296,0,1,141,S296P4,0,4,,,,,,,,,,,,
S296,0,1,141,S296P4,0,5,,,,,,,,,,,,
S296,0,1,141,S296P5,0,1,,,,,,,,,,,,
S296,0,1,141,S296P5,0,2,,,,,,,,,,,,
S296,0,1,141,S296P5,0,3,,,,,,,,,,,,
S296,0,1,141,S296P5,0,4,,,,,,,,,,,,
S296,0,1,141,S296P5,0,5,,,,,,,,,,,,
S298,1,0,148,S298P1,1,1,0,1,2,0,2,3,0.67,0.67,9.2,,,
S298,1,0,148,S298P1,0,2,2,1,2,,3,3,0,0.67,17.2,,,
S298,1,0,148,S298P1,0,3,4,1,2,,3,3,0,0.67,29.1,,,
S298,1,0,148,S298P1,0,4,7,1,2,,3,3,0,0.67,53.2,20.4,24,
S298,1,0,148,S298P1,0,5,16,1,2,,3,3,,0.67,96.7,,,39
S298,1,0,148,S298P2,1,1,0,0,1,0,2,3,0,0.67,14.3,,,
S298,1,0,148,S298P2,0,2,2,0,1,,3,3,0.67,0.67,26.2,,,
S298,1,0,148,S298P2,0,3,4,0,1,,3,3,0.67,0.67,43.5,,,
S298,1,0,148,S298P2,0,4,7,0,1,,3,3,0,0.67,73.5,23,31,
S298,1,0,148,S298P2,0,5,16,0,1,,3,3,,0.67,111.5,,,49
S298,1,0,148,S298P3,0,1,,,,,,,,,,,,
S298,1,0,148,S298P3,1,2,1,0,3,0,3,3,0,0,10.4,,,
S298,1,0,148,S298P3,0,3,3,0,3,,3,3,0,0,15.9,,,
S298,1,0,148,S298P3,0,4,6,0,3,,3,3,0,0,34.3,15.6,21,
S298,1,0,148,S298P3,0,5,15,0,3,,3,3,,0,67,,,29
S298,1,0,148,S298P4,0,1,,,,,,,,,,,,
S298,1,0,148,S298P4,0,2,,,,,,,,,,,,
S298,1,0,148,S298P4,0,3,,,,,,,,,,,,
S298,1,0,148,S298P4,0,4,,,,,,,,,,,,
S298,1,0,148,S298P4,0,5,,,,,,,,,,,,
S298,1,0,148,S298P5,0,1,,,,,,,,,,,,
S298,1,0,148,S298P5,0,2,,,,,,,,,,,,
S298,1,0,148,S298P5,0,3,,,,,,,,,,,,
S298,1,0,148,S298P5,0,4,,,,,,,,,,,,
S298,1,0,148,S298P5,0,5,,,,,,,,,,,,
S300,0,0,141,S300P1,1,1,0,0,1,0,3,4,0,0.33,11.2,,,
S300,0,0,141,S300P1,0,2,2,0,1,,4,4,0.33,0.33,21.8,,,
S300,0,0,141,S300P1,0,3,5,0,1,,4,4,0,0.33,38.9,,,
S300,0,0,141,S300P1,0,4,7,0,1,,4,4,0,0.33,62.2,19.7,26,
S300,0,0,141,S300P1,0,5,16,0,1,,3,4,,0.33,107.2,,,42
S300,0,0,141,S300P2,1,1,0,1,3,0,3,4,0,0.33,9.4,,,
S300,0,0,141,S300P2,0,2,2,1,3,,4,4,0.33,0.33,19.3,,,
S300,0,0,141,S300P2,0,3,5,1,3,,4,4,0,0.33,33.8,,,
S300,0,0,141,S300P2,0,4,7,1,3,,4,4,0,0.33,56,20.2,27,
S300,0,0,141,S300P2,0,5,16,1,3,,3,4,,0.33,96.5,,,44
S300,0,0,141,S300P3,1,1,0,1,2,1,3,4,0.33,0.33,10.1,,,
S300,0,0,141,S300P3,0,2,2,1,2,,4,4,0,0.33,17.2,,,
S300,0,0,141,S300P3,0,3,5,1,2,,4,4,0,0.33,33.6,,,
S300,0,0,141,S300P3,0,4,7,1,2,,4,4,0,0.33,49.5,20.1,26,
S300,0,0,141,S300P3,0,5,,,,,,,,,,,,
S300,0,0,141,S300P4,0,1,,,,,,,,,,,,
S300,0,0,141,S300P4,1,2,1,1,4,0,4,4,1.33,1.33,15,,,
S300,0,0,141,S300P4,0,3,4,1,4,,4,4,0,1.33,27,,,
S300,0,0,141,S300P4,0,4,6,1,4,,4,4,,1.33,43.1,16.4,22,
