yr,area,ring,ageF,tars,tail,wing,patch,wingwhite,weight,mpatch,mwing,dam,sex
2,15,HA42475,juv,19.5,53,81.5,70,25,11.8,*,*,*,M
2,15,EA14964,ad,19.1,50,82.5,77,39,12.3,*,*,*,M
2,15,CA08192,ad,20.3,53,87,88,48,13.3,*,*,*,M
2,15,CA79692,ad,18.9,53,84,99,55,12.7,*,*,CA08592,M
2,15,EA37994,ad,19.4,55,85,80,45,14.3,*,*,*,M
2,15,EA37994,ad,19.5,53.5,85,64,51,13.8,*,*,*,M
2,15,EA79464,ad,19.2,52,83.5,*,48,12,*,*,*,M
2,15,EA61074,juv,19.5,54,84,66,20,12.8,*,*,EA04364,M
2,15,CA81092,ad,19.9,54,85,70,54,12.8,*,*,*,M
2,15,EA04564,ad,19.7,51,81,81,47,13.9,*,*,*,M
2,15,EA36494,ad,19.4,52,82.5,70,60,13.8,*,*,*,M
2,15,CA81492,ad,19.1,51,82.5,88,70,12.5,*,*,*,M
2,15,HA20084,juv,19.2,53,81.5,88,10,11.9,*,*,*,M
2,15,EA80974,ad,18.7,52,80.5,72,54,12.5,*,*,*,M
2,15,EA69174,juv,18.9,51,80,70,19,12.3,*,*,CA84292,M
2,15,EA67694,juv,19.4,53,81.5,90,21,13.1,*,*,*,M
2,15,EA96474,juv,19.6,54,83,88,29,12.8,*,*,CA63704,M
2,15,HA76984,ad,19.5,53.5,84,64,61,13.4,*,*,*,M
2,15,EA39864,juv,19.2,52,83,70,13,13.3,*,*,*,M
2,15,EA82474,ad,19.8,52,*,120,63,13.5,*,*,*,M
2,15,EA38494,juv,19.3,51.5,82,88,14,17.5,*,*,*,M
2,15,CA84092,ad,19.5,54,85.5,88,49,*,*,*,*,M
2,15,CA66992,ad,19.8,52.5,83,70,60,12.3,*,*,CA77292,M
3,8,HA99884,ad,18.2,53,83,72,53,11.9,*,*,*,M
3,8,CA83192,ad,19.1,53,85,90,67,13,*,*,*,M
3,8,EA82275,juv,19.3,54,83,81,34,12.5,*,*,*,M
3,8,EA41264,ad,18.9,53,84,56,54,13.8,*,*,CA69904,M
3,8,HA99784,ad,19,*,79.5,90,48,11.3,*,*,*,M
3,8,HA17475,juv,19.5,54,83.5,81,9,14.9,*,*,*,M
3,8,EA85264,ad,20,51,82.5,90,56,12.6,*,*,*,M
3,8,JA57667,juv,19.1,52,82,90,17,12.5,*,*,*,M
3,8,EA05864,ad,19.7,50,80.5,90,65,12.7,*,*,*,M
3,8,CA22792,ad,20.2,51.5,83,80,60,12.9,*,*,CA78192,M
3,8,CA52593,ad,19.7,52,82,*,48,13,*,*,*,M
3,8,HA00375,juv,19.2,54,81,88,21,11.7,*,*,EA25194,M
3,8,CA03092,ad,20.3,55.5,87,100,51,13.5,*,*,*,M
3,8,CA03092,ad,20.1,55.5,86,110,50,13,*,*,*,M
3,8,JA57567,ad,19.8,49.5,82,*,*,12.4,*,*,*,M
3,8,EA31794,ad,18.5,54,84,63,45,12.7,*,*,*,M
3,8,CA27692,ad,19.7,52,82.5,80,50,12.2,*,*,CA06292,M
3,8,EA40564,ad,18.4,52.5,84,90,47,*,*,*,EA10064,M
3,8,EA32194,ad,19,53,80.5,90,57,11.8,*,*,*,M
3,8,HA34284,juv,19.1,53.5,82,100,14,12.5,*,*,CA62992,M
3,8,EA01164,ad,19.6,54,85,72,50,13.5,*,*,*,M
3,8,CA30492,ad,18.9,56.5,85,90,54,12.7,*,*,CA19392,M
3,8,EA39794,ad,18.8,49,81,54,57,12.4,*,*,*,M
3,8,CA27692,ad,19.7,52,83,*,50,13,*,*,CA06292,M
3,8,EA66184,ad,18.8,51.5,81.5,90,51,12.4,*,*,*,M
3,8,EA31894,ad,19.3,53,83,72,42,13.3,*,*,*,M
3,8,HA15175,ad,19.5,53,84,80,59,12,*,*,*,M
3,8,EA09964,ad,20,54,85,90,58,12.9,*,*,CA10992,M
3,8,HA17375,juv,19.2,50.5,79.5,72,11,12.1,*,*,*,M
3,8,CA07292,ad,19.6,53,85,90,48,12.5,*,*,*,M
3,8,HA15375,ad,19.6,53.5,82.5,90,55,13.4,*,*,*,M
3,8,HA03884,juv,19.2,53,79.5,80,12,12.6,*,*,HA05484,M
3,8,HA95984,juv,19.4,53,81,90,24,13.6,*,*,CA75992,M
3,8,HA16075,ad,19.9,52.5,86,80,68,14.8,*,*,*,M
3,8,EA97964,ad,19.8,53,84,90,58,12.5,*,*,*,M
3,8,HA15275,juv,19.9,52,81.5,70,20,12.7,*,*,*,M
3,8,EA32694,ad,19.3,53.5,85.5,80,50,14.2,*,*,*,M
3,8,HA61184,juv,19.4,53,83,70,14,13.2,*,*,EA27794,M
3,8,CA46693,ad,19.2,53,83,72,55,*,*,*,CA06692,M
3,8,HA17175,ad,18.7,55,84.5,81,56,13.5,*,*,*,M
3,8,HA15875,ad,20.2,52.5,84,72,43,13,*,*,*,M
3,8,EA20564,ad,18.8,53,85,90,64,12.6,*,*,EA01064,M
3,8,HA15675,juv,19.8,53,82.5,54,17,13.2,*,*,*,M
3,8,HA15775,ad,19.9,52,81,63,54,12.5,*,*,*,M
3,8,HA07375,juv,17.5,51,75.5,*,38,12.5,*,*,*,M
3,8,CA47193,ad,19.6,55.5,84.5,99,62,13,*,*,CA05592,M
3,8,CA61604,ad,19.4,52,84,90,49,14.2,*,*,*,M
3,8,HA15475,ad,19,55,85,99,59,12.7,*,*,*,M
3,8,CA24392,ad,20.4,54,85.5,100,31,13.6,*,*,CA10992,M
3,15,JA15667,ad,19.4,52,79,80,53,*,*,*,*,M
3,15,JA15767,juv,19.4,53,83,99,14,*,*,*,*,M
3,15,EA60974,ad,19,51.5,83,77,70,12.2,*,*,EA04364,M
3,15,EA97274,ad,18.9,54,81.5,90,58,11.3,*,*,EA04264,M
3,15,EA95464,ad,19.8,55,83.5,90,50,13.3,*,*,CA64204,M
3,15,HA06975,juv,18.9,52,81,88,19,11.5,*,*,EA91374,M
3,15,CA67092,ad,19.6,52.5,85.5,90,67,12.5,*,*,CA77292,M
3,15,CA79692,ad,19,53,83,90,53,12.9,*,*,CA08592,M
3,15,HA89184,juv,19,50,79,90,19,11.7,*,*,EA36994,M
3,15,EA69674,ad,19.2,53,84.5,110,63,12.6,*,*,CA84292,M
3,15,EA52764,ad,19.4,51.5,82,77,45,11.2,*,*,EA06664,M
3,15,JA16067,ad,18.6,51.5,83,70,51,12.5,*,*,*,M
3,15,BA54318,juv,19.2,53,79,70,16,12.5,*,*,*,M
3,15,EA69174,ad,18.9,51,81,81,63,12.3,*,*,CA84292,M
3,15,EA52764,ad,19.5,50,82,72,45,11.9,*,*,EA06664,M
3,15,JA11467,ad,20.1,55,84.5,99,42,13.3,*,*,*,M
3,15,EA97174,ad,19.3,52.5,82,90,67,12.7,*,*,EA04264,M
3,15,EA69174,ad,18.9,50,81,90,58,11.2,*,*,CA84292,M
3,15,JA54567,juv,18.9,53,82,88,11,12.2,*,*,*,M
3,15,HA77975,ad,19.5,52,85,90,46,13.5,*,*,*,M
3,15,JA78067,juv,19.2,51.5,82,72,32,12.6,*,*,*,M
3,15,HA05375,juv,19.5,50,79,70,21,12.4,*,*,EA27394,M
3,15,EA04564,ad,19.5,51,82,90,54,13.4,*,*,*,M
3,15,JA51767,juv,19,52,81,*,*,12.5,*,*,*,M
3,6,HA71375,juv,18.8,51,80,63,14,11.7,*,*,*,M
3,6,JA12267,ad,18.7,54,83,80,60,14.5,*,*,*,M
3,6,HA71575,juv,19.6,53,82,90,22,12.4,*,*,*,M
3,6,HA71475,ad,20,53,85,90,55,*,*,*,*,M
3,6,EA09564,ad,19.8,52,82,81,53,11.7,*,*,EA01264,M
3,6,JA75367,juv,19.5,52,81.5,90,28,11.5,*,*,*,M
3,6,HA66384,juv,19.3,53,80,90,19,12.5,*,*,*,M
3,6,HA71275,ad,19.3,51.5,83.5,63,57,12.5,*,*,*,M
3,6,EA34194,ad,19.1,53.5,84,63,59,12.6,*,*,*,M
3,6,HA71075,juv,19.6,*,82,72,23,12.3,*,*,*,M
3,6,CA63292,ad,19.5,51.5,82,72,54,12.8,*,*,CA05992,M
3,6,HA70975,ad,19.8,52,83.5,72,55,13.5,*,*,*,M
3,6,HA20984,ad,19.5,52,82,90,41,12.9,*,*,*,M
3,6,EA30194,ad,19.9,53,85,90,62,12.7,*,*,*,M
3,6,CA34392,ad,19.7,54,85.5,100,46,12.9,*,*,CA18492,M
3,6,HA70775,ad,19,51,82,64,42,13.3,*,*,*,M
3,6,HA70675,ad,19,53,83,90,50,12.1,*,*,*,M
3,6,HA70175,ad,19.5,50,81,90,49,12.5,*,*,*,M
3,6,HA20284,ad,19.4,53,85,90,54,*,*,*,*,M
3,6,BA48918,juv,19.5,53.5,83,*,28,12.7,*,*,*,M
3,6,HA70375,ad,19,49.5,80.5,90,54,11.6,*,*,*,M
3,6,HA70275,ad,18.1,53,81.5,72,42,11.2,*,*,*,M
3,6,HA70575,ad,18.8,51.5,81,72,52,12.8,*,*,*,M
3,6,EA34694,ad,19.1,51.5,82.5,90,59,12.2,*,*,*,M
3,6,HA70475,ad,19.7,53,84,72,49,12.8,*,*,*,M
3,6,HA17275,juv,20.1,53,80,72,24,12.6,*,*,*,M
3,6,JA75267,juv,19.1,51,80,90,21,12.2,*,*,*,M
3,9,JA18667,juv,19.2,52,79,72,14,12.2,*,*,*,M
3,9,HA12784,juv,19.8,50,80,72,17,13,*,*,EA30794,M
3,9,EA73264,ad,20,53.5,84,90,54,13.3,*,*,*,M
3,9,HA63075,juv,19.4,51,79,90,23,12.1,*,*,*,M
3,9,EA32894,ad,18.9,51,82,*,*,12.4,*,*,*,M
3,9,EA33394,ad,20.7,52,81,80,44,13.2,*,*,*,M
3,9,JA18767,ad,19.9,53,82,90,38,12.2,*,*,*,M
3,9,JA76267,ad,19.6,48,80,63,57,12.5,*,*,*,M
3,9,HA04275,juv,18.5,50,78,70,29,12.6,*,*,EA83674,M
3,9,HA12784,juv,20,52,79,80,18,12.5,*,*,EA30794,M
3,9,EA85874,ad,19.6,54,84,80,45,13.7,*,*,EA81574,M
3,9,HA20075,ad,19.8,53,85,99,54,12.8,*,*,*,M
3,9,HA61875,ad,19,53,83.5,72,61,13,*,*,*,M
3,9,EA47464,ad,19,53.5,83,99,47,12,*,*,BA33783,M
3,9,EA33494,ad,18.9,53,83.5,80,48,12.6,*,*,*,M
3,9,HA49884,ad,20.4,53.5,85,90,60,13.2,*,*,*,M
3,9,CA60604,ad,20.2,54,84,80,59,14,*,*,*,M
3,9,EA33294,ad,19,53,84,80,54,12.8,*,*,*,M
3,9,EA87674,ad,19.2,52,83,90,58,12.5,*,*,EA00664,M
3,7,EA32294,ad,19.9,53,85,100,56,14,*,*,*,M
3,7,HA75275,ad,20.2,52.5,84,90,58,13,*,*,*,M
3,7,EA32294,ad,19.9,54,86,90,58,13.8,*,*,*,M
3,7,HA75675,ad,18.9,54,85,90,66,13.2,*,*,*,M
3,7,HA75575,juv,18.8,53,80,90,32,12.7,*,*,*,M
3,7,EA60874,ad,18.8,51,82,80,68,12.9,*,*,EA04364,M
3,7,HA05284,ad,19.6,54,83.5,100,62,12.1,*,*,*,M
3,7,HA75775,juv,19.4,53,81,90,18,13,*,*,*,M
3,7,HA50384,juv,19.3,52,80,90,20,12.5,*,*,EA36194,M
3,7,HA75875,juv,19.3,52,74,72,25,11.6,*,*,*,M
3,7,HA63184,juv,19.2,53.5,81.5,72,14,13,*,*,EA49994,M
3,7,EA09164,ad,19.2,52.5,83.5,80,48,11.8,*,*,EA01264,M
3,7,JA88567,ad,19.4,53,82.5,80,51,13.8,*,*,*,M
3,7,HA75075,ad,19.2,53,82,80,46,12.7,*,*,*,M
3,7,HA67675,ad,19.7,54,84.5,90,62,13.4,*,*,*,M
3,7,HA03784,ad,19.4,52,82.5,90,52,13.1,*,*,*,M
3,7,HA03684,ad,19.4,53,85,90,64,12.8,*,*,*,M
3,7,EA82064,ad,19.4,53,83,90,50,13.5,*,*,CA81392,M
3,7,HA74675,ad,19.2,51,83,80,63,12.3,*,*,*,M
3,7,HA74175,ad,19.5,52.5,81.5,54,55,12.7,*,*,*,M
3,7,HA74275,ad,19.6,49.5,82.5,63,55,13.5,*,*,*,M
3,7,EA80874,ad,19.2,52,83,90,59,12.7,*,*,*,M
3,7,CA83292,ad,18,52,83,72,55,12,*,*,*,M
3,7,HA73475,juv,20.5,50,79,72,14,13.6,*,*,*,M
3,7,HA72575,juv,18.9,53,81,81,24,12.6,*,*,*,M
3,5,JA86767,juv,20.3,52,81,90,17,13.5,*,*,*,M
3,5,HA59075,ad,19.4,52,81,72,51,12.8,*,*,*,M
3,5,HA59175,ad,20,52,82,72,46,12.8,*,*,*,M
3,5,EA35394,ad,19.3,52,83,110,46,12.5,*,*,*,M
3,10,HA16875,juv,19.6,52.5,82,70,17,13.6,*,*,*,M
3,10,HA16985,juv,19.6,51,81,63,18,13.7,*,*,*,M
3,10,EA62764,ad,19.3,52.5,83,100,55,13.3,*,*,*,M
3,10,EA50864,ad,19.2,51.5,80,88,53,12.7,*,*,*,M
3,10,HA16675,ad,19.3,52,82,90,62,12.8,*,*,*,M
3,10,HA02584,ad,19.4,53,83,80,38,11.6,*,*,*,M
3,10,BA37483,ad,19.8,53,82,99,56,13.4,*,*,BA33583,M
3,10,EA31394,ad,18.7,51,81,90,50,12.4,*,*,*,M
4,8,KA27536,juv,19.6,50,81,70,9,13,*,*,*,M
4,8,EA41264,ad,19,52,85,63,53,14.2,*,*,CA69904,M
4,8,KA08236,juv,*,*,*,*,*,13,*,*,*,M
4,8,KA27636,juv,19.3,53,83,80,21,14.2,*,*,*,M
4,8,KA08236,juv,18.8,53.5,83,80,34,13.5,*,*,*,M
4,8,KA27436,juv,19.6,49.5,80,80,29,13,*,*,*,M
4,8,HA34775,juv,19,51.5,80,90,21,12.3,*,*,EA29094,M
4,8,HA99784,ad,19.1,50,80,70,50,12.3,*,*,*,M
4,8,HA78375,juv,18.8,50.5,81,72,17,13,*,*,HA78175,M
4,8,HA17475,ad,19.5,53.5,84,72,38,14.1,*,*,*,M
4,8,JA41167,juv,20,53,84,70,11,13.6,*,*,HA75975,M
4,8,HA00284,ad,18.9,53,84.5,77,71,13.5,*,*,*,M
4,8,KA27736,juv,19.5,52,80,90,14,13.3,*,*,*,M
4,8,EA31794,ad,18.5,53,84,60,50,12.7,*,*,*,M
4,8,JA57567,ad,19.3,50,81,80,56,12.8,*,*,*,M
4,8,CA30492,ad,18.9,55.5,83,80,55,12.7,*,*,CA19392,M
4,8,KA28136,juv,19.5,52,82,72,13,12.8,*,*,*,M
4,8,EA40564,ad,18.5,52,84,80,47,13.6,*,*,EA10064,M
4,8,EA84275,ad,20.1,52,86,*,*,14.1,*,*,*,M
4,8,JA31167,juv,19.7,52,81,63,11,13.6,*,*,HA12975,M
4,8,JA13267,juv,19.4,52.5,82.5,64,20,13,*,*,EA34594,M
4,8,JA66967,juv,19.6,53,83,72,34,12.2,*,*,CA62992,M
4,8,EA85264,ad,20,50.5,82,88,47,12.6,*,*,*,M
4,8,EA32194,ad,19.2,51,80.5,99,49,12.8,*,*,*,M
4,8,EA32194,ad,19.3,53,80.5,80,52,12.4,*,*,*,M
4,8,HA02275,ad,19.5,50.5,81.5,90,47,13,*,*,EA37764,M
4,8,HA17375,ad,19.2,50,80,80,42,12,*,*,*,M
4,8,HA00375,ad,19.2,54,83.5,90,55,12,*,*,EA25194,M
4,8,KA37426,juv,19.3,51.5,81,77,15,12.4,*,*,*,M
4,8,HA22784,ad,19.8,54,84.5,70,51,12.8,*,*,HA00584,M
4,8,EA66184,ad,19,53,82,48,51,12.7,*,*,*,M
4,8,EA39794,ad,18.8,49,81,54,53,12.5,*,*,*,M
4,8,JA16967,juv,19.6,52,78.5,90,45,14.3,*,*,BA69808,M
4,8,JA57667,ad,19.3,53,83,80,64,12.6,*,*,*,M
4,8,HA15275,ad,19.9,52.5,83.5,80,58,13.6,*,*,*,M
4,8,KA28036,juv,19.4,50.5,79.5,63,11,12.5,*,*,*,M
4,8,CA27692,ad,19.9,52,82,99,49,12.8,*,*,CA06292,M
4,8,KA08936,juv,18.3,48,79,72,13,12,*,*,*,M
4,8,KA28236,juv,19.5,52.5,81,70,11,13.6,*,*,*,M
4,8,HA40675,ad,20.3,53,82.5,63,40,12.8,*,*,EA27994,M
4,8,EA32694,ad,19.4,53,86,72,49,13.8,*,*,*,M
4,8,HA58375,juv,19.8,53,82,63,19,14.7,*,*,*,M
4,8,EA09964,ad,20.1,53,85,80,59,13.3,*,*,CA10992,M
4,8,HA61184,ad,20.1,52,84.5,72,44,13.4,*,*,EA27794,M
4,8,KA08636,juv,19.1,51,82.5,70,23,13.1,*,*,*,M
4,8,KA28436,ad,19.6,52.5,84.5,*,61,12.7,*,*,*,M
4,8,HA15775,ad,20.1,52,82.5,72,52,12.5,*,*,*,M
4,8,EA97964,ad,19.9,53,84,72,52,12.9,*,*,*,M
4,8,HA34275,juv,19.5,50,82,54,25,12.6,*,*,HA00084,M
4,8,JA31967,juv,20.2,52,81,80,19,13.4,*,*,EA80264,M
4,8,KA08836,ad,19.7,54,84.5,80,51,13.7,*,*,*,M
4,7,JA40867,juv,19,52.5,82.5,63,26,12.9,*,*,HA75475,M
4,7,KA20336,juv,19.1,52,80,54,17,12.8,*,*,*,M
4,7,HA75575,ad,18.8,53,80,80,55,12.2,*,*,*,M
4,7,EA43294,ad,18.6,51.5,81.5,88,38,11.3,*,*,CA68004,M
4,7,HA03884,ad,19.2,52,82,90,40,13,*,*,HA05484,M
4,7,HA75275,ad,20.2,52,84,72,56,13.2,*,*,*,M
4,7,KA20636,juv,19.1,50.5,80,54,28,*,*,*,*,M
4,7,HA65375,juv,19.8,49.5,79,80,17,13,*,*,EA24494,M
4,7,EA32294,ad,20,53,84,90,56,13.8,*,*,*,M
4,7,HA75875,ad,19.3,51,80,72,62,12,*,*,*,M
4,7,HA75675,ad,18.8,54,85,70,65,13.2,*,*,*,M
4,7,KA20236,juv,20,53,83,63,16,13.5,*,*,*,M
4,7,JA46467,juv,19,53,82,72,20,13.5,*,*,HA13775,M
4,7,HA75675,ad,18.9,54,85,80,65,13.5,*,*,*,M
4,7,JA52867,juv,19.9,49.5,81,80,23,12.1,*,*,JA15567,M
4,7,HA50384,ad,19.4,53,81,80,43,12.8,*,*,EA36194,M
4,7,EA40594,ad,19.2,50,82,63,54,12.3,*,*,EA81674,M
4,7,HA44075,juv,19,52,82,90,10,11.7,*,*,HA15575,M
4,7,KA20036,juv,19.7,51.5,81,80,19,13.7,*,*,*,M
4,7,KA09936,ad,19.7,51,82,80,53,12,*,*,*,M
4,7,HA60384,ad,19.5,52.5,83,56,35,11.9,*,*,EA28994,M
4,7,EA20564,ad,18.8,52,83,90,57,*,*,*,EA01064,M
4,7,JA00867,juv,19.5,50.5,82,63,29,12.9,*,*,HA76075,M
4,7,JA19567,juv,19.4,53,81.5,63,21,12.6,*,*,EA33094,M
4,7,KA20936,ad,19.8,51,82.5,63,45,13.4,*,*,*,M
4,7,HA60384,ad,19.5,53,82,56,35,11.7,*,*,EA28994,M
4,7,HA73475,ad,20.4,50,80.5,63,51,13.8,*,*,*,M
4,7,HA47875,juv,19.6,52.5,81.5,70,11,13.4,*,*,EA15964,M
4,7,HA15175,ad,19.5,54,83,77,59,11.7,*,*,*,M
4,7,KA98936,juv,19.7,50,81,56,21,12.7,*,*,*,M
4,7,CA24392,ad,20.2,53.5,86,81,34,13.8,*,*,CA10992,M
4,7,CA47193,ad,19.7,55,85,80,61,12.5,*,*,CA05592,M
4,7,KA21236,juv,19.2,51.5,83,70,15,12.8,*,*,*,M
4,7,EA80874,ad,18.9,51.5,83.5,90,58,11.8,*,*,*,M
4,7,HA15475,ad,19,54,85,*,57,12.4,*,*,*,M
4,7,EA87074,ad,19,51,84,100,44,12.6,*,*,EA79664,M
4,7,EA87074,ad,18.8,52,84.5,100,46,11.9,*,*,EA79664,M
4,7,KA21036,juv,19.6,50,81.5,70,19,12.7,*,*,*,M
4,7,EA54874,ad,19.2,50,82,72,45,12.8,*,*,EA51664,M
4,7,HA38075,juv,19.2,52,80.5,81,16,13.6,*,*,EA28594,M
4,7,JA85767,juv,19.2,52.5,81.5,63,21,12.1,*,*,CA00292,M
4,10,HA33484,ad,19.4,51,81,48,47,11.2,*,*,EA06064,M
4,10,BA72908,ad,20.1,53.5,85,60,49,12.8,*,*,*,M
4,10,EA24664,ad,19.1,52,84,72,44,13.2,*,*,CA17792,M
4,10,JA07867,ad,18.9,50,83.5,88,55,13.7,*,*,*,M
4,10,EA82774,ad,19.8,53,81,70,60,14.7,*,*,*,M
4,10,BA37483,ad,19.8,50.5,81.5,70,49,14.7,*,*,BA33583,M
4,10,KA06736,ad,20,52,85,72,47,13.5,*,*,*,M
4,10,CA32492,ad,20,54,85,110,47,13.4,*,*,BA35583,M
4,10,EA82874,ad,19.9,50.5,83.5,80,63,13.7,*,*,*,M
4,10,BA34983,ad,20,52,82,90,53,13.3,*,*,*,M
4,10,KA22336,juv,19.4,51,79.5,54,29,12.3,*,*,*,M
4,10,HA54475,juv,20.8,53.5,83,80,11,13.2,*,*,*,M
4,9,HA04275,ad,18.6,50,81.5,63,56,12.3,*,*,EA83674,M
4,9,KA09636,ad,19.8,55,87.5,54,51,*,*,*,*,M
4,9,JA39267,juv,19.6,50.5,80,72,9,13.7,*,*,HA61975,M
4,9,EA33494,ad,18.8,50.5,83,70,46,14,*,*,*,M
4,9,EA47464,ad,18.8,53,82.5,90,43,13,*,*,BA33783,M
4,6,KA25136,juv,18.6,52.5,80.5,54,11,12.3,*,*,*,M
4,6,KA07636,juv,19.6,53,80,80,17,13.2,*,*,*,M
4,6,JA89267,juv,19.2,52,80.5,63,21,12.2,*,*,JA82067,M
4,6,HA71275,ad,19.4,51.5,82.5,54,57,12.6,*,*,*,M
4,6,KA26636,ad,19.5,50,83,70,50,12.4,*,*,*,M
4,6,HA71075,ad,19.6,55,83.5,63,67,12.5,*,*,*,M
4,5,KA29936,ad,19.4,53.5,83,80,41,12.2,*,*,*,M
4,5,JA21667,ad,19.5,51,81,70,41,13.5,*,*,*,M
4,5,HA58975,ad,20.3,53,82.5,63,41,12.6,*,*,*,M
4,5,JA24167,juv,20.1,51,81.5,63,20,12.6,*,*,EA07784,M
4,2,JA38667,juv,19.2,52,82.5,70,14,13.1,*,*,HA62975,M
4,2,KA21636,juv,20.3,51.5,80.5,90,18,13,*,*,*,M
4,2,KA84236,juv,19.3,*,*,77,17,12,*,*,*,M
4,2,KA22136,juv,19,52.5,82.5,88,25,13.6,*,*,*,M
4,2,KA21836,ad,19,53,83,63,58,13.3,*,*,*,M
4,2,JA04467,juv,20.2,51.5,80,80,12,13.3,*,*,EA68864,M
4,2,KA22036,juv,20,52,82.5,90,37,13.4,*,*,*,M
4,2,HA97984,ad,19.2,53,83,72,63,13.5,*,*,EA24894,M
4,2,JA06267,juv,19.5,49,78.5,99,21,12,*,*,*,M
4,2,JA56667,juv,19.3,51,82,72,15,13.6,*,*,HA65184,M
4,2,KA34226,ad,19.3,52,82.5,72,49,13.2,*,*,*,M
4,2,KA34126,juv,20,53.5,81.5,48,22,13,*,*,*,M
4,2,JA45867,juv,18.4,*,*,81,17,12.4,*,*,EA41794,M
4,2,EA25064,ad,19.8,54,86.5,90,58,14,*,*,CA01992,M
4,2,CA34592,ad,20,54,85,80,46,12.5,*,*,CA18492,M
4,2,HA50775,juv,19,53,81.5,54,11,12.2,*,*,*,M
4,2,KA21436,juv,19.5,53.5,82,54,22,12.7,*,*,*,M
4,2,KA84336,juv,19.5,*,*,63,22,12.6,*,*,*,M
4,15,KA97436,ad,19.3,53,84,63,46,12.5,*,*,*,M
4,15,JA16067,ad,18.9,51,83,*,49,13.7,*,*,*,M
4,15,JA78067,ad,19.2,52,82,72,69,12.6,*,*,*,M
4,15,KA32426,juv,20.1,52.5,81,81,14,13.2,*,*,*,M
5,8,NA09040,ad,19.8,52,82.5,81,56,13,*,*,*,M
5,8,HA30375,ad,19.5,54,85,81,49,14,*,*,HA11775,M
5,8,NA32740,juv,19.7,52,81,72,44,14,*,*,*,M
5,8,NA09140,juv,19.8,51,80,63,23,13,*,*,*,M
5,8,LA76570,ad,18.9,50.5,82,72,52,13.5,*,*,*,M
5,8,KA08936,ad,18.4,*,*,63,51,12.2,*,*,*,M
5,8,JA96779,juv,19.1,*,*,*,14,12,*,*,*,M
5,8,JA85767,ad,19.3,53,83,70,48,13,*,*,CA00292,M
5,8,HA39100,ad,19.8,53,82,80,55,13.2,*,*,*,M
5,8,HA72675,ad,19.2,55,82,99,53,13.6,*,*,EA67964,M
5,8,NA09540,ad,19.5,53,82.5,72,48,12.8,*,*,*,M
5,8,HA17000,ad,19.8,51,80,99,36,12.3,*,*,*,M
5,8,JA02467,ad,19,54,84,72,47,*,*,*,HA13375,M
5,8,EA97964,ad,19.8,53,83.5,80,55,13.2,*,*,*,M
5,8,NA35440,ad,18.8,52.5,82,63,41,12.7,*,*,*,M
5,8,KA16036,juv,18.1,51,78,110,24,12.5,*,*,EA50064,M
5,8,JA57567,ad,19.1,53,81,81,61,12.6,*,*,*,M
5,8,EA84275,ad,20.1,53,86.5,81,53,14,*,*,*,M
5,8,NA35240,ad,19.4,53,84,72,47,12.9,*,*,*,M
5,8,NA32440,ad,18.5,53,85,80,45,13.3,*,*,*,M
5,8,JA66967,ad,19.7,55,84,90,46,12.3,*,*,CA62992,M
5,8,KA63326,juv,19,53,79,63,19,12,*,*,*,M
5,8,JA03567,ad,19.3,*,*,63,47,12.7,*,*,EA34294,M
5,8,CA27692,ad,19.8,52,83,90,49,12.8,*,*,CA06292,M
5,8,LA76070,ad,19.8,53,82,54,52,12.7,*,*,*,M
5,8,HA78375,ad,19,51,83,90,48,12.7,*,*,HA78175,M
5,8,JA41167,ad,19.8,55,86,90,40,13.5,*,*,HA75975,M
5,8,EA40964,ad,18.3,51.5,83.5,72,43,13,*,*,CA69904,M
5,8,HA03884,ad,19.2,51,82.5,99,41,13.1,*,*,HA05484,M
5,8,HA40675,ad,20.2,53,81.5,72,41,12.3,*,*,EA27994,M
5,8,NA08040,ad,18.3,54,84.5,99,58,12.3,*,*,*,M
5,8,KA90526,juv,20.4,53.5,79,*,14,13.5,*,*,*,M
5,8,KA28036,ad,19.2,52,81,64,39,12.5,*,*,*,M
5,8,HA15175,ad,19.3,52,83,77,10,11.5,*,*,*,M
5,8,NA07940,juv,20.1,50,80,70,24,12.8,*,*,*,M
5,8,NA07840,juv,19.8,53.5,79,80,14,12.5,*,*,*,M
5,8,NA36240,juv,19.2,52,82.5,81,17,13.2,*,*,*,M
5,8,KA65326,juv,19.2,52,82.5,70,17,12.4,*,*,JA09667,M
5,8,HA61184,ad,20.1,52.5,85,80,43,13.2,*,*,EA27794,M
5,8,KA98936,ad,19.5,51,82.5,72,44,12.6,*,*,*,M
5,8,KA97936,juv,18.8,53,80,49,11,12.5,*,*,HA72975,M
5,8,HA81607,ad,19.4,54,84,88,53,13.5,*,*,*,M
5,8,JA32067,ad,19.7,52,82,72,40,12.3,*,*,EA80264,M
5,8,EA52764,ad,19.4,51,81.5,63,49,12.9,*,*,EA06664,M
5,8,HA35575,ad,19,55,82,72,62,13.1,*,*,EA33864,M
5,8,KA08636,ad,19,53,83,72,54,13.1,*,*,*,M
5,8,KA08836,ad,19.6,57,84,80,55,13.2,*,*,*,M
5,8,NA33240,ad,19.9,53,84,90,54,13,*,*,*,M
5,7,KA21426,juv,19.1,53,81,81,22,12.8,*,*,JA40767,M
5,7,KA20336,ad,19.1,54,82.5,70,40,13.5,*,*,*,M
5,7,KA38526,juv,19.9,50,78.5,64,14,12.5,*,*,*,M
